;Open;Close;High;Low;Vol;Log_returns;Amihud;LHH;LIX;VAR;VAR_21;MACD;EMA_21;MA_21;F_Open;F_Close;F_High;F_Low;F_Vol;F_Log_returns;F_Amihud;F_LHH;F_LIX;F_VAR;F_VAR_21;F_MACD;F_EMA_21;F_MA_21;F_Open_pos;F_Open_con
2019-01-18;418.7;419.7;421.95;419.7;0.29896939944645995;0.002385497314446816;4.947020886242033e-09;31.671035333813773;8.92405485018018;0.0030431374253852973;;-0.03485632539667449;-0.0019163585716960307;;42200.0;42544.0;42744.0;42179.0;0.21814254859611237;0.008118613458698576;1.1603596600433446e-05;0.036285511833493;5.58231148559072;0.0036368278125981346;0.009582443732923301;-17.55721791927499;-0.0011756360456146586;0.0009176669236132806;0.0030291790306626876;-0.0053530092592593
2019-01-21;421.25;422.3;424.8;422.3;-0.4199991557225349;0.0024894802733266275;6.338383629452937e-09;56.68887629673846;8.64440809757651;0.002718830610968808;;-0.03508640310417377;-0.0007572970733379369;;42597.0;42861.0;43032.0;42452.0;-0.11564223798266349;0.006178493290800446;1.0617818980263393e-05;0.0455619216562479;5.520783911288706;0.0020876215652331363;0.009528113733363453;-16.95971299145458;-0.00039990611480789084;0.0013457888256187545;0.09692860811504889;0.08872727272727277
2019-01-22;419.8;416.9;421.05;416.9;0.7371787996261281;-0.006932022499781532;5.9214469303931385e-09;45.55179393007505;8.658555343869567;0.003227143096417982;;-0.04468976848812645;-0.0022584193797038354;;42856.0;42065.0;42856.0;41826.0;0.44753842726665183;-0.018629617575882662;6.693742204313291e-06;0.06252338518263317;5.423863375555421;0.004112368068319864;0.01021342456110454;-18.590267170256993;-0.002046428898115571;-3.884335584414256e-05;0.08528225297947922;0.10207080828323312
2019-01-23;416.9;419.9;421.25;419.9;-0.3339779578120108;0.007170202803396641;5.547508266382402e-09;42.57555874122646;8.972872254105235;0.002355008367861766;;-0.04654196064001326;-0.0010289586556764263;;42095.0;42233.0;42640.0;42095.0;-0.22253000923361033;0.003272937178383728;8.540972199747217e-06;0.044268576985830324;5.5927187720182925;0.0031046855410979653;0.010235405855499948;-19.406772992595506;-0.0015080840761643177;8.878826219138602e-06;0.05620266198992163;0.04703600436416533
2019-01-24;417.65;408.5;417.65;408.5;2.4864801332287105;-0.02215184690185712;3.779996043899311e-09;29.900121951205517;8.67221830960174;0.00558224880798566;;-0.06906957502764044;-0.004095679365638372;;42225.0;41106.0;42225.0;41043.0;2.52513855898654;-0.026858366445047466;1.1404542690653051e-05;0.03598063803741222;5.791927275269389;0.004453485903635568;0.011827731992092728;-23.16794068920717;-0.0037636195533549133;-0.0012641116591270984;0.25270843245835795;0.28806298483269654
2019-01-25;408.25;414.0;414.3;414.0;-0.5278601314662417;0.013986241974739855;3.7751887314431506e-09;51.10448782895843;9.836397103966368;0.0033929700451620997;;-0.07637311593396134;-0.002003197451017069;;41152.0;41724.0;41920.0;40964.0;-0.4293896344544893;0.013803974198570046;4.37503347604783e-06;0.05393223471779437;5.64690723502906;0.0035306029698412944;0.012016666830813585;-24.511608405053266;-0.00211814949619038;-0.0001000123348546822;0.06676826977161254;0.05546067415730338
2019-01-28;412.8;411.2;412.9;411.2;-0.3332562325894788;-0.0038835000263981456;5.242165911939515e-09;31.669794166521786;8.904081166855665;0.0026893238689619883;;-0.08731263864569883;-0.00248501989816563;;41724.0;41768.0;41945.0;41349.0;-0.36075575674079907;0.0010539932945263786;6.442464330922279e-06;0.051970776927432676;5.658243436695542;0.0021149701535086735;0.012018012867051347;-25.3976475937161;-0.0018355996929574347;-7.334971476957719e-05;-0.010563036745862009;-0.0026400953840912678
2019-01-29;410.0;412.9;413.65;412.9;0.3091901838640101;0.007048273193690946;6.812345265048848e-09;44.176570313076795;9.378263342094929;0.00310104389152352;;-0.09238264849676625;-0.001711107014996327;;41709.0;41490.0;41850.0;41100.0;0.33282019704433496;-0.005264498510740623;1.490555069872865e-05;0.0477302119637886;5.680299752914411;0.004110667615050635;0.010953493996813456;-26.79565848508355;-0.0022658563088854278;-0.001370406553944381;-0.027674374085947195;-0.0331312441294509
2019-01-30;412.1;415.8;417.15;415.8;-0.1854005852669416;0.008938337079141156;6.7685787820609744e-09;43.74801388876654;9.036974532834009;0.0035840925735601535;;-0.09015183269201543;-0.000741444682233694;;41524.0;42095.0;42178.0;41524.0;-0.17509817509817505;0.013657395458627875;6.597045222071651e-06;0.0497196683156935;5.66247261138795;0.0037400671361018166;0.011069821732378499;-26.131290780496784;-0.0007683189858059825;-0.0012632164718976435;0.0007656882871884818;-0.004415790868144476
2019-01-31;417.05;411.25;418.6;411.25;-0.031123418795682367;-0.014004816608038873;7.271942392193975e-09;55.29939182125254;8.282510846872535;0.0031137659020877575;;-0.09711554715488546;-0.0018111820518251776;;42097.0;41460.0;42293.0;41458.0;-0.029403528423410763;-0.015247372234302503;6.994268635375049e-06;0.06608249334826921;5.536801376316119;0.002703530845628812;0.011455797113696436;-27.208761262139888;-0.002060271489718324;-0.0021028232658950596;0.0014409851856052036;0.008782045595671084
2019-02-01;411.0;411.95;414.85;411.95;-0.12156484928107436;0.0023087682653644137;7.1163816988412936e-09;67.9367033190399;8.630848490108288;0.0023375179173396993;0.010048008873091001;-0.10087713696083256;-0.0014191937403420507;;41510.0;41530.0;41898.0;41419.0;-0.0894402769763416;0.0004816955777151577;9.209813467611047e-06;0.04206692794900646;5.738193407896679;0.0018823005467178233;0.011315514314550964;-27.777892415149836;-0.0017263382356089707;-0.0023227817992178545;0.009084544769834002;0.00949701020049254
2019-02-04;412.9;411.0;414.4;411.0;0.12171054818103877;-0.004612218395810608;7.512792579515444e-09;25.976791727855638;8.610645689496705;0.0021618748693799173;0.009987623825699819;-0.10544410896829959;-0.0014901259975043102;-0.0016821858220621433;41610.0;41599.0;41843.0;41377.0;-0.2872306717363752;-0.00026439447809956107;6.526209429783897e-06;0.06034427534932789;5.60381296720563;0.0023593121096491146;0.0113171221442316;-27.9118627015705;-0.00142353744099466;-0.002038285288303854;0.049206049933270934;0.049912891986062746
2019-02-05;411.7;428.5;429.75;428.5;2.0948958095683943;0.03999580926197588;4.7776592643306985e-09;49.65360639261106;9.553969630885316;0.00750322461204096;0.013395313958277;-0.07104206056612838;0.00298035260208529;-0.0002155918279349578;41505.0;43330.0;43381.0;41383.0;3.4629917759502113;0.043031333844819386;5.023956795183162e-06;0.06603819944686337;5.638935284867574;0.006000858609975746;0.01490717465519356;-22.97135844395234;0.002434094364361039;-0.000434062341222341;0.1876563511877687;0.1393014187339252
2019-02-06;429.45;421.55;429.45;421.55;-0.5904653587337694;-0.018566925843548354;7.731702521895731e-09;49.126177720926854;8.35844146325586;0.0055733073585786325;0.013900405758923031;-0.05692294922272367;0.0009533817269304912;-0.0002326623955148932;43314.0;42510.0;43356.0;42428.0;-0.4840878529807261;-0.018736566014380784;8.14166894525959e-06;0.05808555901494052;5.676260961817378;0.00438283727589857;0.015168691865977548;-20.937989449746965;0.0004447080519176527;-0.0006463268214410567;-0.01510982810476924;0.0016749198951353517
2019-02-07;420.1;411.55;423.9;411.55;-0.19126698599042968;-0.020562258756682716;8.01179141287581e-09;92.69554314815957;8.061780281531343;0.004330621773771458;0.014467567287641522;-0.06681262477280825;-0.0015485283610789935;-0.0018333522533773294;42476.0;41400.0;42675.0;41153.0;-0.07075972584226276;-0.025658329710331884;6.7419227353507315e-06;0.1114589695634392;5.418031546027684;0.003664202757891201;0.015961429125353012;-22.22357867440587;-0.0019807839005558936;-0.002328730516250488;0.030415111534346062;0.05452562704471098
2019-02-08;410.9;411.6;414.75;411.6;-0.32751857879112845;0.0017021280705300512;7.391323858961409e-09;69.69702403751235;8.482869735894987;0.002416178352368173;0.014236427316217302;-0.07465740806236454;-0.001370929383363917;-0.0023314397493418015;41429.0;41770.0;41848.0;41268.0;-0.302098483274465;0.008197259809799462;7.230974200813046e-06;0.06254428859399373;5.68467648120783;0.0022470604799007844;0.015894541480416597;-22.148484327219194;-0.0010076918408707947;-0.0023623022036148855;0.028288291896158446;0.030541192692175034
2019-02-11;412.5;410.5;418.75;410.5;0.49037829194802507;-0.004860276882252101;1.0285023468110905e-08;61.42859032067155;8.236860652733156;0.004348185059662597;0.014121442240823408;-0.08335043563528188;-0.0014861077213444984;-0.002747268405843384;41659.0;41414.0;42259.0;41350.0;0.2398035129502829;-0.00589844378628257;5.689058774777667e-06;0.07978200030400331;5.579176158025727;0.0033247453957215146;0.015879216348633683;-22.96726213447255;-0.001684107693010084;-0.0026995592487261133;0.009522840369305285;0.011105164570511139
2019-02-12;410.7;414.5;417.95;414.5;0.12934838408250604;0.00920995361283694;5.891910977436077e-09;51.13377707254129;8.672534814431264;0.0033147448989298456;0.014088282860386063;-0.08107603138000741;-0.0003929831582708543;-0.0015317349184121865;41479.0;41521.0;42125.0;41386.0;-0.012606555408812614;0.0010120482791524665;4.905802030015996e-06;0.06617940313657074;5.664706467857182;0.00274636272229003;0.015693286727066557;-23.233507804274268;-0.0013025777054808119;-0.0018426601270519205;0.017479023420078343;0.008336641524414379
2019-02-13;414.9;401.6;416.15;401.6;0.8431080625555432;-0.03258095896130264;4.574138105902536e-09;53.58004862503309;8.299310884350538;0.004820130103885566;0.015550422122674195;-0.10856074920337733;-0.0033609946453996287;-0.0026045095222012593;41600.0;39926.0;41935.0;39926.0;1.1048151750972761;-0.04107242651675591;4.296849755394581e-06;0.09796184755778549;5.536572933559284;0.0042843101898060515;0.01787201596444856;-27.85161631502706;-0.00463287277524671;-0.003472273375799917;0.06960382670466636;0.10564304461942253
2019-02-14;394.65;394.85;399.6;394.85;0.12468080566520579;0.0005066497891785815;5.1326827648707074e-09;29.571001207337122;8.829147989589053;0.005162003857717282;0.015511797498196632;-0.147044768328783;-0.004596612940908074;-0.003001572525567875;39916.0;40034.0;40258.0;39465.0;-0.1093587521663778;0.0029518470464484636;6.65007137945352e-06;0.04345891755955828;5.891155669924777;0.003947868865217927;0.01792787101542655;-31.334917589105316;-0.003996681055295603;-0.0031966611891670604;-0.02544860250011105;-0.01056379821958453
2019-02-15;397.05;403.5;405.35;403.5;-0.42854238991975124;0.016114270368783323;7.801980032529742e-09;47.7606926408271;9.005065288093688;0.003796370001125612;0.015735950809570326;-0.15844992404669256;-0.00213947678955273;-0.0014275928367073476;40023.0;40721.0;40809.0;40000.0;-0.30563663488357007;0.017289641032725456;1.2670641719343261e-05;0.06509030359645027;5.731456584601045;0.0033418941920710463;0.01831630621630355;-32.185506351808726;-0.0021501875658419545;-0.0016462379526868132;0.0545298591502108;0.03322936660268705
2019-02-18;403.55;405.0;407.75;405.0;-0.24658361125063866;0.003586671336157643;9.900824323591619e-09;68.83431659341643;8.71155086981796;0.005361801023951148;0.015750194372480743;-0.1636840132728139;-0.0015812149913753126;-0.0016948077776689496;40726.0;40725.0;41071.0;40165.0;-0.32340028024287715;-2.4554640214446977e-05;9.022961876738982e-06;0.10574953492873926;5.512651380504449;0.004228959818267243;0.01818069247548264;-32.71837220581074;-0.001950141378627368;-0.0020786172110418555;-0.011708503107514256;-0.014396841983048914
2019-02-19;404.5;402.95;408.35;402.95;-0.035595232985678904;-0.0038392517280261274;1.031717252159458e-08;67.24602813456315;8.40054528912979;0.004177518433851018;0.01574628111874498;-0.17216516534210768;-0.0018997836549037306;-0.0022347078422653155;40712.0;40705.0;41108.0;40265.0;0.1546320585392793;-0.0001719542605904678;1.0108275331747672e-05;0.08644390009811688;5.606182281238771;0.0036773582102773393;0.018086497891883272;-33.04469542572042;-0.0018200580008693734;-0.0024688474055346576;0.012842194268930296;0.01690422900223809
2019-02-20;403.95;402.9;405.0;402.9;-0.17777448115236838;-0.002602715728415639;6.472993523204393e-09;46.352298947887114;8.725656813051529;0.002402577061931653;0.015693263894520353;-0.17855331500300053;-0.001727087582180098;-0.0016204641472308268;40654.0;40510.0;40760.0;40267.0;-0.3681693172306588;-0.0035483749221718597;7.785381875561696e-06;0.08045250451344767;5.637678132848848;0.0024276386632161927;0.01771067051145825;-33.68945393848844;-0.0020851888517167128;-0.0017850460208971297;0.002888322603377569;0.005560382276281528
2019-02-21;403.4;396.45;404.8;396.45;0.15715177517888912;-0.01737869580170326;5.767095062086155e-09;81.99568825465612;8.182571113035923;0.0025952870711561564;0.01598046720678344;-0.19879987699164303;-0.0030446818169879153;-0.0027186829748998553;40510.0;39798.0;40695.0;39600.0;0.24432248296744885;-0.01773219744312371;1.14852382965545e-05;0.15188777508929602;5.378342885667679;0.002597922243817278;0.018000084092177744;-36.071060065914935;-0.0034641158955399654;-0.002800231378461304;0.021979838847852706;0.04014745694372435
2019-02-22;396.5;401.5;402.5;401.5;-0.11382134103368491;0.012531492311913972;6.8410138508864135e-09;76.59296132463253;9.057276003049823;0.0027719056745924395;0.015579029622951445;-0.2024912854278682;-0.0015952540547577998;-0.0008137595108141937;39799.0;40085.0;40494.0;39679.0;-0.010950570342205368;0.007160413148318057;1.4678066157407998e-05;0.11569645575356258;5.504938033201329;0.0027010383509468946;0.01724238871582115;-37.08657420813688;-0.0025272433686268636;-0.0011774392944128298;0.027066752207005607;0.014231919370915946
2019-02-25;400.45;396.5;404.15;396.5;0.32471197629654647;-0.009912873694789326;6.507085806254641e-09;64.12092945034591;8.290293672583406;0.004363510660433333;0.015352078581713434;-0.2169547400446845;-0.002591752540712533;-0.0020360556366745275;40250.0;39677.0;40645.0;39466.0;0.1977548823619868;-0.014338329144798934;1.4527245812486734e-05;0.14026003729581935;5.418506726221019;0.004201288769521828;0.017111944672736287;-38.902873674633156;-0.0032052098708990062;-0.0023634274894211993;-0.013965597660522189;-0.0016380016380016515
2019-02-26;394.9;399.0;399.4;399.0;-0.1795279104485541;0.010328848597260354;4.95717168064931e-09;58.54224530987696;9.488688632449286;0.0018267626254014455;0.01555230678908012;-0.2218338022026387;-0.0017745002110448604;-0.0014223175615416528;39656.0;40351.0;40358.0;39509.0;-0.3317499037103607;0.017373916838046455;1.1781668862617092e-05;0.15367054221695228;5.393367345711507;0.002015799164978648;0.01764511027390199;-38.318994134016975;-0.001428422077402347;-0.001639917228736687;0.02592893281322639;0.017828821438337528
2019-02-27;400.15;400.4;401.0;400.4;0.14672839706025198;0.0006245706280099128;7.233116990621732e-09;25.20801953419239;9.373579113826162;0.0028410769167442366;0.015453229247801995;-0.2212454213626529;-0.0012863117261617818;-0.0014593682686637743;40267.0;40271.0;40290.0;39981.0;0.07512007684918354;9.93319924322833e-05;1.8181998734493742e-05;0.05130533858479132;5.862911640434712;0.0022047888451273805;0.017630546129075216;-37.829293462476926;-0.0014780759249286568;-0.001413085940896175;-0.0013915015510919115;-0.001988071570576566
2019-02-28;399.9;398.8;400.95;398.8;-0.3508568847228889;-0.0027544777650891916;1.2061052114644556e-08;63.519118948920266;8.629893440514168;0.003225946847729013;0.015283216153082545;-0.22358592128949795;-0.0015321491474791227;-0.0019876415463850883;40267.0;39938.0;40268.0;39720.0;-0.2285561115082202;-0.008204023322837983;1.931272857299155e-05;0.11779342121745898;5.4977878028169505;0.0030032945607073886;0.017333913603390223;-38.142044972970325;-0.0020863178565624363;-0.0025039701334521602;-0.014697186277058849;-0.007806611392268792
2019-03-01;399.5;398.25;400.95;398.25;-0.21643180236604032;-0.0031338164161711646;9.019914343740426e-09;73.53391062983586;8.424445572249951;0.0018468887680216802;0.015025955876941605;-0.22575715493678672;-0.001515025787926838;-0.001522988337424036;39996.0;39952.0;40190.0;39767.0;-0.10006949270326615;-0.0011007155761859622;2.5723751099545303e-05;0.09955756761902561;5.564589180769163;0.001446599206158792;0.017088447783380895;-38.15257728038705;-0.001869395192632961;-0.001754967850804534;-0.012937753180589429;-0.013457051386401853
2019-03-04;399.45;398.05;400.5;398.05;-0.12464614394031903;-0.0035109753934632337;9.867059712536383e-09;60.10167109367985;8.40860874504105;0.0018567145672553386;0.0150128719170141;-0.22688111175477843;-0.0014198115510738463;-0.0016309098482315543;39980.0;39832.0;40214.0;39699.0;0.24298584298584291;-0.003708719732372856;9.627574576866898e-06;0.09822010650855911;5.572282089626558;0.002198052687731269;0.01708414757122878;-38.28569348093879;-0.0019705702127407188;-0.0019795585514481573;0.009404760447409899;0.00550024751113809
2019-03-05;396.8;395.9;399.55;395.9;0.18345994343762295;-0.0022707212986334824;9.670787626372718e-09;52.35375068065874;8.306283401397021;0.002236527251464051;0.014996625374165446;-0.2321438399696376;-0.001780353031658355;-0.0017746020366791182;39811.0;39860.0;40100.0;39601.0;-0.04100227790432798;0.0012300587711528976;1.5041216553839262e-05;0.09851450032253546;5.568111529734972;0.0017777648873482112;0.01709512759153439;-38.101995575852925;-0.0017323035115095475;-0.002031378311794896;-0.015198394820093108;-0.009736885290739017
2019-03-06;397.15;402.3;403.0;402.3;0.4453154302002851;0.012884035876601807;9.461382293250814e-09;84.14580310106155;9.190405395893295;0.0035979678933957633;0.012162701679511095;-0.2187396496880183;-0.0001501719846493943;-0.003084584728951012;39830.0;40275.0;40488.0;39566.0;0.528179658820989;0.01111053186948574;7.439886022735944e-06;0.11630673519856617;5.490153823642884;0.0030521212864392964;0.014037221296777886;-36.54787322797347;-0.0006474365265362048;-0.0035759015836971386;-0.01217513806920123;-0.024415842678009225
2019-03-07;402.0;402.0;402.85;402.0;-0.12859923260857475;0.0;1.1526174923832143e-08;46.9312067582996;9.045978468763971;0.0036333248222298795;0.011605655948902048;-0.2068617614810364;-0.00020477512254946095;-0.0023087869715916476;40300.0;40204.0;40376.0;39984.0;-0.28048608167302524;-0.0023849757901430735;2.5709073238626078e-05;0.06609368020578224;5.717871592277137;0.0028461393716972586;0.013597149840630903;-35.21340478383354;-0.0007481847908036299;-0.0027088778596811025;-0.02999570248632044;-0.028141101862861673
2019-03-11;401.95;399.75;401.95;399.75;-0.2043385406030903;-0.0054883510599061935;9.45569725493992e-09;62.71803702207468;8.531265455011459;0.0024018981817273406;0.010821010142541014;-0.20146877617054315;-0.0006999098015090244;-0.0013967637693682589;40203.0;40229.0;40300.0;39863.0;-0.28417124901806756;0.0006465088747162895;3.0461284112505334e-05;0.10265996428714849;5.525755332831526;0.0024101633970305225;0.012551121254105868;-33.801209240155;-0.0006245645075553252;-0.0013793200929597127;-0.006392069476556572;-0.005651363318573743
2019-03-12;399.8;397.5;400.35;397.5;0.7532682796417591;-0.005769487971913456;9.09543679901628e-09;43.77638037024094;8.660240311964575;0.0026253794008094587;0.010850769671349143;-0.2016729823395167;-0.0011491701795269815;-0.0016713488140536192;40221.0;39933.0;40221.0;39591.0;0.9689986282578875;-0.007186197554542417;1.2302489019534055e-05;0.07554822252881964;5.657934334934614;0.0027552564125187615;0.012406060142641187;-33.24382513497403;-0.0012328736807651897;-0.0021667897305726047;-0.012870580777061491;-0.0017577781683951743
2019-03-13;397.5;400.0;400.1;400.0;-0.2236653908906543;0.006269613013595077;7.836620434119479e-09;47.35768300905742;10.00785697781437;0.002327268497349986;0.010942088013165626;-0.19411636590484704;-0.00047246819224799896;-0.001246705136425108;39860.0;40083.0;40191.0;39649.0;-0.07955970461195483;0.005578989490219399;7.0717055331307735e-06;0.06951272927049604;5.688899501531675;0.0014825689099879455;0.012488178520753448;-32.15137640918692;-0.0007848972123269959;-0.001573358582724338;-0.00790280598350046;-0.01414568292539764
2019-03-14;400.4;398.3;407.8;398.3;1.0360538017944405;-0.005258557253466911;7.634594939080489e-09;48.77061862774792;8.337072937457231;0.005286229276322615;0.01073257821462836;-0.19109757740983468;-0.0008170615584789376;-0.0019258889404044632;40083.0;40063.0;40860.0;39902.0;0.7826218589161369;-0.0004990891726404101;1.7356133498142558e-05;0.06824654336548457;5.692375754955891;0.004317372237708883;0.012476314115896165;-31.091480117989704;-0.0007591051114134162;-0.0017261996377112565;-0.005727323145958363;-0.0035127411288401467
2019-03-15;400.4;401.25;402.5;401.25;-0.3067492948181191;0.0021206270031601804;7.091523835485778e-09;37.85270837124525;9.061981588760645;0.0034852657588607216;0.008043681200755083;-0.17958843297446947;-6.844423214880102e-05;-4.1689000059519365e-05;40155.0;39825.0;40288.0;39602.0;-0.587890625;-0.008252109844313793;2.3599366168312636e-05;0.11605586860641916;5.449841960081703;0.0020459885619331314;0.008823864957448692;-30.685801701794844;-0.0012265839032250536;-0.00011978576138682584;-0.029359614115703314;-0.028678974726653483
2019-03-18;399.15;399.0;399.65;399.0;-0.2567962462011154;-0.00037586920194421225;5.376647057210734e-09;34.55822077854532;9.214643989940196;0.001992899688441628;0.008044003131622443;-0.174774594210362;-0.0005755250884921237;0.0004943330375275501;39878.0;39920.0;40009.0;39671.0;-0.147331547496394;0.0010526580585565881;2.078462565434555e-05;0.06221839199674451;5.689064318667395;0.001416761659483479;0.008799896983802548;-29.89397930294217;-0.0009022424211709845;-0.0001352199280960642;-0.07140709626850372;-0.07061573476041094
2019-03-19;399.0;399.0;399.85;399.0;-0.2794248160422401;0.0;5.413630165785995e-09;42.33461607121432;8.955817722152661;0.0014952524649790178;0.007160329544168383;-0.16968741226332895;-0.0005227264643571372;-0.0005357589322919631;39966.0;39998.0;40045.0;39717.0;-0.02344127597873369;0.0008003602047956804;1.2205449899240962e-05;0.058272909391230754;5.69265328279195;0.0011942778234417552;0.007838100739063802;-28.82496794681356;-0.0006449311012968195;-0.000857694995118452;-0.05929939485391522;-0.05639023098815277
2019-03-20;399.45;408.5;408.5;408.5;1.102777171484103;0.022403313372007183;1.1693508108875473e-08;77.23041960502051;inf;0.004878932315502726;0.008725220546035134;-0.13878568298810023;0.0016923281553018477;0.0004169247629486339;39980.0;40730.0;40900.0;39711.0;0.7379361544172234;0.01858559258806558;1.1970700356077154e-05;0.0952085567477481;5.381255223883593;0.004041153888002198;0.008935365320207564;-25.66360939788865;0.0010663316672423484;5.9365924434118256e-06;-0.1965037344805094;-0.21680577961703018
2019-03-21;408.0;409.5;410.45;409.5;0.2993680630898923;0.0036697288889628865;3.864256411271437e-09;23.85238249869188;9.35531949462303;0.002343951181869199;0.008703881765385595;-0.10888272334705107;0.001761594603733485;0.000779919745662605;40868.0;40785.0;40998.0;40556.0;-0.6376192510323224;-0.002032993976632369;1.054049708122438e-05;0.08899522569486495;5.370765983966867;0.0027321970766868925;0.008944650244714547;-22.658780868019676;0.0010924259381015489;9.49849152083182e-05;-0.06915625824211158;-0.06940712878380795
2019-03-22;409.5;408.4;410.7;408.4;-0.5377204894990508;-0.00268981700261417;9.941032337229785e-09;53.74058131869615;8.635051735951738;0.0027868147318672893;0.008705499530681476;-0.08568641559185153;0.001347060118080723;0.0006543840758610475;41691.0;41238.0;41842.0;39307.0;0.42047760262213196;-0.01092511680503172;7.172231442993735e-06;0.10238272477887397;5.170408744990741;0.003910560838372504;0.008845957688817662;-11.750978009418759;0.00035464459460010644;4.662972038493862e-05;0.13083207118534967;0.13211095439586273
