Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
11.12.2018;;5174;;;;;;;;;;;;
12.12.2018;;5165;;;;;;;;;;;;
13.12.2018;;5195;;;;;;;;;;;;
14.12.2018;;5103;;;;;;;;;;;;
17.12.2018;;5130;;;;;;;;;;;;
18.12.2018;;5076;;;;;;;;;;;;
19.12.2018;;4985;;;;;;;;;;;;
20.12.2018;;4939;;;;;;;;;;;;
21.12.2018;;4930;;;;;;;;;;;;
24.12.2018;;4971;;;;;;;;;;;;
25.12.2018;4895;4892;4901;4901;4881;4892;;1;6;68524;14;68488;14;
26.12.2018;4999;4979;5008;5008;4989;4989;1,98;1;2;9997;2;79664;16;
27.12.2018;5011;5000;5089;5089;5000;5000;0,22;1;5;100215;20;240000;48;
28.12.2018;4988;4965;4992;4992;4965;4965;-0,70;1;2;29925;6;238320;48;
29.12.2018;;5032;;;;;;;;;;241536;48;
03.01.2019;;5031;;;;;;;;;;241488;48;
04.01.2019;5155;5155;5155;5155;5155;5155;;1;1;5155;1;257750;50;
08.01.2019;;5039;;;;;;;;;;251950;50;
09.01.2019;;5104;;;;;;;;;;255200;50;
10.01.2019;5120;5065;5208;5208;5032;5032;;1;2;10240;2;263380;52;
11.01.2019;5225;5211;5229;5230;5211;5211;3,56;1;3;20899;4;270972;52;
14.01.2019;5161;5214;5113;5302;4712;5214;0,06;1;6;46452;9;271128;52;
15.01.2019;;5265;;;;;;;;;;273780;52;
16.01.2019;5330;5288;5295;5345;5288;5288;;1;7;42643;8;306704;58;
17.01.2019;5259;5237;5209;5380;5209;5237;-0,96;1;3;21035;4;303746;58;
18.01.2019;;5312;;;;;;;;;;308096;58;
21.01.2019;;5295;;;;;;;;;;307110;58;
22.01.2019;;5168;;;;;;;;;;299744;58;
23.01.2019;5250;5226;5250;5250;5250;5250;;1;3;15750;3;282204;54;
24.01.2019;;5225;;;;;;;;;;282150;54;
25.01.2019;;5237;;;;;;;;;;282798;54;
28.01.2019;;5181;;;;;;;;;;279774;54;
29.01.2019;;5186;;;;;;;;;;280044;54;
30.01.2019;;5220;;;;;;;;;;281880;54;
31.01.2019;;5278;;;;;;;;;;285012;54;
01.02.2019;;5275;;;;;;;;;;284850;54;
04.02.2019;;5437;;;;;;;;;;293598;54;
05.02.2019;;5446;;;;;;;;;;294084;54;
06.02.2019;5364;5369;5364;5364;5364;5364;;1;1;5364;1;289926;54;
07.02.2019;;5353;;;;;;;;;;289062;54;
08.02.2019;;5387;;;;;;;;;;290898;54;
11.02.2019;5253;5334;5253;5253;5253;5253;;1;1;5253;1;288036;54;
12.02.2019;;5388;;;;;;;;;;290952;54;
13.02.2019;;5367;;;;;;;;;;289818;54;
14.02.2019;5270;5270;5270;5270;5270;5270;;4;4;52700;10;389980;74;
15.02.2019;5299;5261;5337;5337;5261;5261;-0,17;2;2;21196;4;389314;74;
18.02.2019;;5250;;;;;;;;;;388500;74;
19.02.2019;5246;5223;5253;5298;5223;5223;;1;9;115408;22;584976;112;
20.02.2019;;5251;;;;;;;;;;588112;112;
21.02.2019;5176;5165;5328;5328;5165;5165;;10;23;797167;154;2107320;408;
22.02.2019;5196;5200;5157;5231;5157;5200;0,68;9;10;187061;36;2475200;476;
25.02.2019;5284;5265;5302;5313;5250;5274;1,42;10;16;713404;135;3190590;606;
26.02.2019;5225;5197;5260;5288;5175;5197;-1,46;20;42;1750526;335;5446456;1048;
27.02.2019;5167;5130;5230;5230;5130;5130;-1,29;1;30;759536;147;6884460;1342;
