Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
09.12.2019;;5431;;;;;;;;;;;;
10.12.2019;;5432;;;;;;;;;;;;
11.12.2019;;5460;;;;;;;;;;;;
12.12.2019;;5407;;;;;;;;;;;;
13.12.2019;;5400;;;;;;;;;;;;
16.12.2019;;5422;;;;;;;;;;;;
17.12.2019;5549;5560;5500;5560;5500;5560;;1;3;33296;6;66720;12;
18.12.2019;5700;5740;5616;5740;5616;5740;3,24;3;5;85496;15;241080;42;
19.12.2019;5725;5713;5719;5759;5700;5713;-0,47;2;24;211817;37;514170;90;
20.12.2019;5736;5723;5750;5780;5721;5723;0,18;1;26;183546;32;869896;152;
23.12.2019;5798;5800;5785;5800;5785;5800;1,34;2;10;104370;18;881600;152;
24.12.2019;;5865;;;;;;;;;;891480;152;
25.12.2019;5791;5791;5791;5791;5791;5791;;1;1;5791;1;891814;154;
26.12.2019;;5830;;;;;;;;;;897820;154;
27.12.2019;;5807;;;;;;;;;;894278;154;
30.12.2019;5868;5817;5916;5916;5820;5820;;1;2;11736;2;907452;156;
03.01.2020;5676;5676;5676;5676;5676;5676;-2,47;1;1;5676;1;874104;154;
06.01.2020;5682;5705;5682;5682;5682;5682;0,11;1;1;5682;1;867160;152;
08.01.2020;5777;5764;5790;5790;5764;5764;1,44;1;2;11554;2;876128;152;
09.01.2020;5921;5920;5878;5968;5878;5920;2,71;1;21;213155;36;888000;150;
10.01.2020;6021;5985;6020;6100;5955;5955;0,59;1;4;403385;67;1663830;278;
13.01.2020;6141;6140;6166;6222;6139;6222;4,48;1;7;810613;132;3291040;536;
14.01.2020;6847;7069;6318;7158;6259;7051;13,32;1;106;5155847;753;6545894;926;
15.01.2020;7031;6860;7100;7232;6890;6895;-2,21;10;41;1286698;183;6544440;954;
16.01.2020;6876;6585;6883;7005;6351;6588;-4,45;10;127;5218561;759;6308430;958;
17.01.2020;6504;6729;6525;6790;6276;6720;2,00;1;93;1905702;293;6298344;936;
20.01.2020;6697;6946;6404;7060;6404;6982;3,90;3;21;910753;136;7084920;1020;
21.01.2020;6871;6821;6910;6910;6831;6831;-2,16;2;6;54971;8;6971062;1022;
22.01.2020;6807;6766;6871;6871;6766;6766;-0,95;2;7;190582;28;6806596;1006;
23.01.2020;6859;6997;6712;7039;6672;6997;3,41;2;15;246936;36;6913036;988;
24.01.2020;7062;7117;7016;7648;6330;7150;2,19;1;98;2916776;413;7202404;1012;
27.01.2020;6849;6837;7079;7079;6800;6800;-4,90;25;30;486297;71;6563520;960;
28.01.2020;7082;7043;7084;7084;7082;7082;4,15;5;2;42494;6;6845796;972;
29.01.2020;7184;7151;7069;7300;6946;7151;0,97;1;27;438231;61;7437040;1040;
30.01.2020;7277;7278;7244;7320;7211;7291;1,96;5;7;109152;15;7598232;1044;
31.01.2020;7218;7042;7300;7300;7042;7042;-3,42;3;13;166005;23;7239176;1028;
03.02.2020;7095;7100;7069;7120;7050;7100;0,82;5;7;99323;14;7355600;1036;
04.02.2020;7248;7245;7253;7253;7245;7245;2,04;3;2;36241;5;7549290;1042;
05.02.2020;7295;7299;7290;7299;7290;7299;0,74;1;2;14589;2;7620156;1044;
06.02.2020;7187;7178;7187;7187;7187;7187;-1,53;3;3;35935;5;7465120;1040;
07.02.2020;7352;7300;7290;7400;7290;7400;2,96;1;7;147036;20;7665000;1050;
10.02.2020;7422;7250;7499;7499;7250;7250;-2,03;3;27;504670;68;7714000;1064;
11.02.2020;7373;7373;7373;7373;7373;7373;1,70;1;1;7373;1;7830126;1062;
12.02.2020;7336;7422;7405;7422;7291;7422;0,66;1;25;557525;76;7971228;1074;
13.02.2020;7562;7522;7500;7680;7484;7559;1,85;1;29;877160;116;9131708;1214;
14.02.2020;7495;7490;7430;7641;7410;7474;-1,12;20;42;1648996;220;9527280;1272;
17.02.2020;7577;7620;7474;7648;7474;7620;1,95;4;7;113658;15;9738360;1278;
18.02.2020;7602;7559;7665;7665;7500;7559;-0,80;1;30;927404;122;10340712;1368;
19.02.2020;7446;7555;7464;7555;7318;7555;-0,05;1;49;1250844;168;9745950;1290;
20.02.2020;7533;7550;7624;7697;7256;7509;-0,61;30;28;662882;88;9679100;1282;
21.02.2020;7523;7622;7500;7648;7500;7648;1,85;1;5;142929;19;9542744;1252;
25.02.2020;7439;7321;7550;7550;7310;7321;-4,28;10;40;1026568;138;9605152;1312;
26.02.2020;7147;7200;7251;7449;6902;7200;-1,65;2;73;2737157;383;9432000;1310;
27.02.2020;6861;6739;7150;7150;6623;6803;-5,51;1;40;987934;144;9299820;1380;
28.02.2020;6483;6502;6807;6855;6100;6557;-3,62;1;232;4077527;629;9583948;1474;
02.03.2020;6717;6740;6502;6979;6418;6747;2,90;1;173;3358677;500;13183440;1956;
03.03.2020;6853;6990;6785;6997;6741;6997;3,70;1;94;2782371;406;11729220;1678;
04.03.2020;6970;7045;6814;7194;6686;7045;0,69;25;143;3059765;439;11652430;1654;
05.03.2020;6905;6753;7026;7165;6718;6721;-4,60;1;220;5275411;764;14667516;2172;
06.03.2020;6605;6510;6839;6839;6384;6530;-2,84;1;245;4286468;649;12668460;1946;
10.03.2020;5969;5841;6505;6598;5433;5820;-10,87;5;309;6781285;1136;10315206;1766;
11.03.2020;5704;5550;5868;6045;5450;5600;-3,78;1;316;4295371;753;12376500;2230;
12.03.2020;5103;4900;5567;5567;4807;4833;-13,70;1;561;7878620;1544;14778400;3016;
13.03.2020;4987;5041;4825;5230;4675;5084;5,19;1;381;5137117;1030;18248420;3620;
16.03.2020;4974;5038;5188;5364;4760;5127;0,85;4;799;13642480;2743;30147392;5984;
17.03.2020;4904;4950;5149;5200;4750;4901;-4,41;1;857;11328148;2310;33323400;6732;
18.03.2020;4858;4973;4946;5148;4730;4950;1,00;4;903;13863494;2854;42011904;8448;
19.03.2020;5071;5181;4944;5220;4780;5160;4,24;1;2071;45082005;8890;58472766;11286;
20.03.2020;5434;5424;5200;5657;5122;5420;5,04;5;4028;87889010;16173;63840480;11770;
23.03.2020;5607;5856;5452;5880;5070;5848;7,90;1;5832;124320131;22173;72298176;12346;
24.03.2020;6049;6294;5821;6347;5821;6315;7,99;2;4400;119340167;19728;71285844;11326;
25.03.2020;6230;6275;6322;6560;5936;6234;-1,28;14;5284;136523752;21914;59738000;9520;
26.03.2020;6220;6363;6201;6400;6037;6333;1,59;1;2952;67989031;10930;58157820;9140;
27.03.2020;6145;6069;6308;6349;6054;6070;-4,15;7;2508;62932209;10242;58735782;9678;
30.03.2020;6005;6083;6096;6140;5824;6104;0,56;1;2135;52698657;8776;60708340;9980;
31.03.2020;6123;6130;6103;6274;5979;6123;0,31;2;2356;61776409;10090;59939140;9778;
01.04.2020;6075;6158;6094;6163;5906;6140;0,28;1;1379;28904627;4758;58907428;9566;
