Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
08.06.2020;;7750;;;;;;;;;;;;
09.06.2020;;7513;;;;;;;;;;;;
10.06.2020;;7679;;;;;;;;;;;;
11.06.2020;;7557;;;;;;;;;;;;
15.06.2020;;7607;;;;;;;;;;;;
16.06.2020;7493;7963;7493;7493;7493;7493;;2;1;14986;2;31852;4;
17.06.2020;;8120;;;;;;;;;;32480;4;
18.06.2020;;7990;;;;;;;;;;31960;4;
19.06.2020;;7958;;;;;;;;;;31832;4;
22.06.2020;8057;8057;8057;8057;8057;8057;;1;1;8057;1;48342;6;
23.06.2020;;7881;;;;;;;;;;47286;6;
25.06.2020;7828;7631;7861;7861;7795;7795;;1;2;15656;2;61048;8;
26.06.2020;7554;7399;7651;7661;7433;7551;-3,13;1;9;98203;13;162778;22;
29.06.2020;;7293;;;;;;;;;;160446;22;
30.06.2020;7347;7052;7380;7380;7265;7265;;4;2;102860;14;352600;50;
02.07.2020;7440;7550;7392;7550;7392;7550;3,92;2;4;59517;8;453000;60;
03.07.2020;7292;7408;7292;7292;7292;7292;-3,42;1;1;7292;1;459296;62;
06.07.2020;7800;7570;7800;7800;7776;7776;6,64;1;18;1021776;131;2361840;312;
07.07.2020;7502;7594;7749;7749;7382;7620;-2,01;10;5;172546;23;2369328;312;
08.07.2020;7582;7502;7582;7582;7582;7582;-0,50;1;1;7582;1;2325620;310;
09.07.2020;;7578;;;;;;;;;;2349180;310;
10.07.2020;7500;7501;7512;7512;7496;7501;;4;7;120005;16;2325310;310;
13.07.2020;7509;7528;7565;7565;7473;7528;0,36;2;13;270341;36;2348736;312;
14.07.2020;7364;7409;7352;7409;7296;7409;-1,58;1;5;51548;7;2326426;314;
15.07.2020;7408;7357;7401;7477;7344;7344;-0,88;2;17;296323;40;2310098;314;
16.07.2020;7397;7416;7392;7418;7370;7416;0,98;3;24;369849;50;2313792;312;
17.07.2020;;7458;;;;;;;;;;2326896;312;
20.07.2020;7620;7530;7650;7650;7530;7530;;1;2;30480;4;2334300;310;
21.07.2020;7628;7563;7692;7692;7563;7563;0,44;1;2;15255;2;2359656;312;
22.07.2020;7532;7520;7532;7532;7532;7532;-0,41;1;1;7532;1;2346240;312;
23.07.2020;7502;7512;7500;7512;7500;7512;-0,27;1;2;45012;6;2418864;322;
24.07.2020;7297;7297;7297;7297;7297;7297;-2,86;1;2;14594;2;2378822;326;
27.07.2020;;7293;;;;;;;;;;2377518;326;
28.07.2020;7248;7247;7248;7248;7247;7247;;1;5;43486;6;2391510;330;
29.07.2020;7398;7642;7260;7516;7260;7516;3,71;1;8;59184;8;2491292;326;
30.07.2020;7602;7515;7642;7642;7543;7543;0,36;1;3;22805;3;2449890;326;
31.07.2020;;7542;;;;;;;;;;2458692;326;
03.08.2020;7604;7637;7569;7670;7489;7637;;1;18;159689;21;2672950;350;
04.08.2020;7597;7590;7563;7643;7563;7590;-0,62;1;14;167136;22;2823480;372;
05.08.2020;7625;7579;7595;7693;7295;7295;-3,89;1;14;274494;36;3137706;414;
06.08.2020;7531;7480;7512;7606;7471;7480;2,54;1;13;278647;37;3276240;438;
07.08.2020;7481;7488;7490;7500;7447;7488;0,11;1;4;29925;4;3324672;444;
10.08.2020;7516;7489;7512;7540;7489;7489;0,01;1;7;75155;10;3414984;456;
11.08.2020;7494;7505;7487;7510;7482;7507;0,24;1;14;202334;27;3827550;510;
12.08.2020;7492;7465;7506;7506;7455;7465;-0,56;1;19;142345;19;4075890;546;
13.08.2020;7507;7495;7475;7546;7475;7495;0,40;1;18;255246;34;4511990;602;
14.08.2020;7428;7397;7437;7455;7389;7398;-1,29;9;89;1864347;251;6021158;814;
17.08.2020;7423;7337;7400;7503;7347;7347;-0,69;1;27;890753;120;7410370;1010;
18.08.2020;7367;7336;7339;7450;7280;7390;0,58;10;14;685096;93;8729840;1190;
19.08.2020;7364;7359;7350;7367;7350;7367;-0,31;10;3;184090;25;9125160;1240;
20.08.2020;7202;7127;7352;7352;7127;7127;-3,26;10;26;957858;133;10163102;1426;
21.08.2020;7092;7053;7137;7200;6935;7053;-1,04;4;19;709162;100;11411754;1618;
24.08.2020;7078;7103;7068;7141;7050;7082;0,41;2;14;240657;34;11847804;1668;
25.08.2020;7124;7100;7190;7190;7100;7100;0,25;10;9;313450;44;11942200;1682;
26.08.2020;7221;7352;7100;7352;7100;7352;3,55;1;21;736572;102;11939648;1624;
