Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
04.09.2020;;7412;;;;;;;;;;;;
07.09.2020;;7414;;;;;;;;;;;;
08.09.2020;;7376;;;;;;;;;;;;
09.09.2020;;7561;;;;;;;;;;;;
10.09.2020;;7658;;;;;;;;;;;;
11.09.2020;;7597;;;;;;;;;;;;
14.09.2020;;7584;;;;;;;;;;;;
15.09.2020;;7661;;;;;;;;;;;;
16.09.2020;;7615;;;;;;;;;;;;
17.09.2020;;7713;;;;;;;;;;;;
18.09.2020;;7819;;;;;;;;;;;;
21.09.2020;;7349;;;;;;;;;;;;
22.09.2020;;7534;;;;;;;;;;;;
23.09.2020;;7475;;;;;;;;;;;;
24.09.2020;;7470;;;;;;;;;;;;
25.09.2020;;7408;;;;;;;;;;;;
28.09.2020;7399;7387;7380;7409;7356;7409;;1;5;177570;24;339802;46;
29.09.2020;;7359;;;;;;;;;;338514;46;
30.09.2020;7412;7412;7412;7412;7412;7412;;2;1;14824;2;370600;50;
01.10.2020;7503;7515;7475;7515;7475;7515;1,39;4;3;52524;7;360720;48;
02.10.2020;;7478;;;;;;;;;;358944;48;
05.10.2020;7515;7520;7515;7515;7515;7515;;1;1;7515;1;376000;50;
06.10.2020;;7478;;;;;;;;;;373900;50;
07.10.2020;;7412;;;;;;;;;;370600;50;
08.10.2020;7451;7452;7445;7452;7445;7452;;5;2;44705;6;372600;50;
09.10.2020;7355;7335;7361;7361;7348;7348;-1,40;1;2;14709;2;366750;50;
12.10.2020;7357;7339;7363;7363;7350;7350;0,03;1;2;14713;2;366950;50;
13.10.2020;;7308;;;;;;;;;;365400;50;
14.10.2020;7302;7400;7288;7400;7288;7400;;1;3;189840;26;680800;92;
15.10.2020;;7307;;;;;;;;;;672244;92;
16.10.2020;;7298;;;;;;;;;;671416;92;
19.10.2020;7150;7068;7295;7295;7068;7068;;1;7;271708;38;763344;108;
20.10.2020;7246;7300;7246;7246;7246;7246;2,52;1;1;7246;1;788400;108;
21.10.2020;7268;7321;7263;7321;7263;7321;1,04;1;2;79951;11;790668;108;
22.10.2020;7427;7439;7422;7429;7422;7429;1,48;6;3;66840;9;803412;108;
23.10.2020;7444;7441;7472;7472;7441;7441;0,16;1;29;431748;58;1547728;208;
26.10.2020;7419;7414;7440;7440;7350;7350;-1,22;2;5;96444;13;1675564;226;
27.10.2020;7365;7308;7365;7365;7365;7365;0,20;1;2;14730;2;1680840;230;
28.10.2020;;7312;;;;;;;;;;1681760;230;
29.10.2020;7329;7354;7339;7340;7308;7308;;1;3;21987;3;1720836;234;
30.10.2020;;7331;;;;;;;;;;1715454;234;
02.11.2020;7255;7412;7255;7255;7255;7255;;2;4;50785;7;1630640;220;
03.11.2020;7431;7443;7408;7474;7408;7443;2,59;5;9;245221;33;1637460;220;
05.11.2020;7524;7540;7521;7532;7520;7532;1,20;2;4;45145;6;1658800;220;
06.11.2020;;7504;;;;;;;;;;1650880;220;
09.11.2020;7752;7724;7712;7787;7712;7724;;2;13;248069;32;1714728;222;
10.11.2020;7725;7725;7725;7725;7725;7725;0,01;2;3;77250;10;1714950;222;
11.11.2020;7740;7676;7785;7801;7650;7676;-0,63;1;15;278647;36;1857592;242;
12.11.2020;7710;7802;7681;7802;7590;7802;1,64;1;20;393219;51;1716440;220;
13.11.2020;7777;7776;7728;7850;7700;7823;0,27;1;28;917727;118;3001536;386;
16.11.2020;7776;7741;7787;7822;7690;7741;-1,05;12;38;1516390;195;2415192;312;
17.11.2020;7717;7638;7688;7772;7642;7642;-1,28;3;7;162051;21;2428884;318;
18.11.2020;7651;7633;7668;7677;7632;7633;-0,12;3;14;328987;43;2488358;326;
19.11.2020;7652;7621;7685;7685;7608;7621;-0,16;1;9;160694;21;2484446;326;
20.11.2020;7622;7678;7648;7648;7589;7624;0,04;1;7;144814;19;2503028;326;
23.11.2020;7757;7661;7658;7782;7658;7680;0,74;5;32;2187433;282;5454632;712;
24.11.2020;7689;7661;7690;7718;7670;7676;-0,05;3;22;499796;65;5791716;756;
25.11.2020;7681;7613;7710;7710;7600;7613;-0,82;1;32;675938;88;5846784;768;
26.11.2020;7693;7797;7650;7807;7608;7736;1,62;1;19;423092;55;5910126;758;
27.11.2020;7981;7938;7860;8074;7860;7940;2,64;1;52;2314476;290;9890748;1246;
30.11.2020;7973;7893;7960;8087;7851;7887;-0,67;1;28;1116210;140;10750266;1362;
01.12.2020;7892;7875;7856;7925;7856;7890;0,04;5;21;536683;68;10883250;1382;
02.12.2020;7850;7890;7913;7924;7792;7892;0,02;5;26;879248;112;11913900;1510;
03.12.2020;7963;7948;7996;8075;7827;7900;0,10;1;79;1942889;244;12414776;1562;
04.12.2020;7936;7916;7965;7965;7916;7916;0,20;1;21;992047;125;13963824;1764;
07.12.2020;7909;7978;7900;8007;7856;7973;0,72;2;71;1692496;214;15381584;1928;
08.12.2020;7951;7884;8009;8009;7856;7884;-1,12;5;82;2711198;341;17739000;2250;
09.12.2020;7973;7956;7873;8019;7873;7928;0,56;1;88;4576498;574;25872912;3252;
10.12.2020;7964;7931;7925;8140;7905;7950;0,28;1;200;4921513;618;26775056;3376;
11.12.2020;7933;7933;7946;7989;7887;7932;-0,23;4;226;6583975;830;32699826;4122;
14.12.2020;7932;7878;7923;7984;7857;7875;-0,72;3;209;5957270;751;39342732;4994;
15.12.2020;7821;7740;7875;7950;7702;7751;-1,58;4;368;9103675;1164;41656680;5382;
16.12.2020;7843;7909;7741;7950;7710;7915;2,12;5;1124;25339449;3231;61895834;7826;
17.12.2020;7891;7811;7922;7948;7807;7825;-1,14;2;1696;59620099;7555;120211290;15390;
18.12.2020;7795;7757;7820;7843;7742;7755;-0,90;4;752;20640346;2648;134630492;17356;
21.12.2020;7679;7696;7752;7800;7583;7699;-0,72;2;1257;35805543;4663;122628064;15934;
22.12.2020;7790;7846;7717;7849;7639;7824;1,62;1;779;22558628;2896;128674400;16400;
23.12.2020;7864;7907;7829;7910;7797;7905;1,04;1;341;9278951;1180;134624582;17026;
24.12.2020;7883;7905;7898;7932;7824;7889;-0,20;2;587;21063478;2672;146985570;18594;
25.12.2020;7898;7917;7895;7918;7853;7917;0,36;1;308;10425509;1320;152259744;19232;
28.12.2020;7958;7943;7920;8000;7894;7914;-0,04;1;615;20625260;2592;165087312;20784;
29.12.2020;7960;7933;7948;8016;7885;7969;0,70;3;858;27248611;3423;156311832;19704;
30.12.2020;7959;7914;7951;7990;7911;7924;-0,56;1;887;21886813;2750;172873416;21844;
04.01.2021;7979;7931;7919;8029;7888;7951;0,34;4;557;15686850;1966;181730934;22914;
05.01.2021;7938;7979;7925;7992;7859;7974;0,29;3;623;18281018;2303;181538208;22752;
06.01.2021;7975;7968;7970;7996;7950;7964;-0,12;4;333;8557167;1073;180937344;22708;
08.01.2021;8018;8024;7980;8083;7952;8013;0,62;1;734;20967143;2615;194790624;24276;
11.01.2021;8248;8294;8014;8400;7983;8288;3,43;3;3194;115079415;13953;212210284;25586;
12.01.2021;8292;8207;8264;8424;8142;8214;-0,89;2;1714;52906117;6380;219570078;26754;
13.01.2021;8120;8054;8209;8301;8032;8064;-1,83;1;1748;79041966;9734;221758836;27534;
14.01.2021;8110;8144;8057;8185;8023;8098;0,42;5;1619;53186630;6558;243424160;29890;
15.01.2021;8073;8050;8118;8173;7996;8000;-1,21;7;1008;41335483;5120;225577100;28022;
18.01.2021;8048;8133;8015;8137;7936;8137;1,71;5;1071;32086543;3987;225641952;27744;
19.01.2021;8140;8107;8135;8187;8076;8104;-0,41;1;552;16948349;2082;222861430;27490;
20.01.2021;8136;8110;8101;8177;8086;8115;0,14;1;551;19647601;2415;229756300;28330;
21.01.2021;8049;7968;8113;8179;7962;7974;-1,74;1;1313;54390237;6757;226131840;28380;
22.01.2021;7899;7927;7970;7999;7846;7920;-0,68;1;1261;42487193;5379;211159426;26638;
25.01.2021;7946;7918;7921;8004;7883;7920;;6;612;18252182;2297;218901028;27646;
26.01.2021;7909;7960;7913;7984;7821;7918;-0,02;1;697;24930367;3152;221447200;27820;
27.01.2021;8013;7965;7926;8074;7906;7965;0,59;2;902;32942618;4111;210642390;26446;
28.01.2021;7923;7948;7982;7989;7748;7940;-0,31;2;920;34861063;4400;216280976;27212;
29.01.2021;7918;7881;7963;7979;7861;7880;-0,76;1;592;24316592;3071;215466540;27340;
01.02.2021;7845;7861;7870;7945;7780;7861;-0,24;4;705;29456671;3755;214385192;27272;
02.02.2021;7896;7917;7859;7921;7849;7921;0,76;2;479;18430385;2334;226283694;28582;
03.02.2021;7908;7888;7922;7943;7868;7895;-0,33;1;451;16338878;2066;225817664;28628;
04.02.2021;7963;7996;7904;8018;7893;7993;1,24;6;533;18504887;2324;220577656;27586;
05.02.2021;7958;7951;7985;8030;7918;7949;-0,55;3;646;26428592;3321;226889736;28536;
08.02.2021;8012;8046;7977;8072;7955;8054;1,32;3;770;29621835;3697;226671912;28172;
09.02.2021;8126;8036;8079;8760;8004;8036;-0,22;1;1117;55656681;6849;229877816;28606;
10.02.2021;8011;7959;8028;8130;7919;7967;-0,86;40;455;18121556;2262;229060020;28780;
11.02.2021;8012;8030;7960;8051;7953;8031;0,80;1;306;13379650;1670;225835720;28124;
12.02.2021;7970;8040;8026;8057;7909;8041;0,12;1;419;21893537;2747;227419440;28286;
15.02.2021;8106;8131;8063;8196;8058;8124;1,03;12;573;24235492;2990;228481100;28100;
16.02.2021;8128;8153;8142;8174;8071;8141;0,21;1;546;25172960;3097;223245446;27382;
17.02.2021;8156;8125;8156;8199;8105;8118;-0,28;2;419;16980876;2082;214938750;26454;
18.02.2021;8142;8118;8106;8194;8081;8113;-0,06;1;442;24035911;2952;218893752;26964;
19.02.2021;8099;8061;8132;8159;8031;8051;-0,76;21;938;51733655;6388;243555054;30214;
20.02.2021;8055;8087;8067;8094;8031;8087;0,45;1;267;8666723;1076;240394162;29726;
22.02.2021;8007;7987;8087;8088;7981;7988;-1,22;4;421;17015467;2125;231766766;29018;
24.02.2021;7861;7786;8005;8005;7734;7787;-2,52;3;1377;70823416;9010;212215216;27256;
25.02.2021;7810;7799;7785;7860;7760;7793;0,08;1;618;23389703;2995;221865952;28448;
26.02.2021;7766;7842;7814;7844;7710;7826;0,42;1;479;19530719;2515;223497000;28500;
01.03.2021;7844;7866;7820;7899;7787;7873;0,60;2;546;23232905;2962;227547648;28928;
02.03.2021;7963;8070;7886;8083;7830;8051;2,26;1;1189;70040435;8796;243342780;30154;
03.03.2021;8037;7993;8040;8108;7974;7997;-0,67;4;406;16548690;2059;237791750;29750;
04.03.2021;7998;8049;8008;8069;7926;8055;0,72;6;705;30489617;3812;239473848;29752;
05.03.2021;8043;8061;8059;8165;7933;8050;-0,06;46;988;40321988;5013;240669216;29856;
09.03.2021;8114;8161;8006;8204;8006;8160;1,37;3;674;34160798;4210;244307696;29936;
10.03.2021;8148;8118;8161;8210;8080;8119;-0,50;4;720;31009828;3806;239627124;29518;
11.03.2021;8135;8124;8129;8200;8060;8124;0,06;3;649;25918623;3186;239901720;29530;
12.03.2021;8127;8109;8125;8156;8098;8099;-0,31;2;308;15498822;1907;236993634;29226;
15.03.2021;8140;8098;8092;8184;8085;8109;0,12;1;306;9809263;1205;234194160;28920;
16.03.2021;8132;8122;8094;8172;8067;8121;0,15;4;410;17264613;2123;234238480;28840;
17.03.2021;8126;8134;8127;8177;8064;8132;0,14;3;761;31878868;3923;233006564;28646;
18.03.2021;8136;8112;8144;8195;8004;8111;-0,26;3;848;39979326;4914;217644960;26830;
