Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
10.03.2020;;5892;;;;;;;;;;;;
11.03.2020;;5627;;;;;;;;;;;;
12.03.2020;5000;4940;5000;5000;5000;5000;;1;2;10000;2;19760;4;
13.03.2020;;5157;;;;;;;;;;20628;4;
16.03.2020;;5111;;;;;;;;;;20444;4;
17.03.2020;;5006;;;;;;;;;;20024;4;
18.03.2020;4900;4896;4900;4900;4900;4900;;1;1;4900;1;29376;6;
19.03.2020;;5242;;;;;;;;;;31452;6;
20.03.2020;;5508;;;;;;;;;;33048;6;
23.03.2020;5700;5889;5700;5700;5700;5700;;1;1;5700;1;35334;6;
24.03.2020;;6299;;;;;;;;;;37794;6;
25.03.2020;;6299;;;;;;;;;;37794;6;
26.03.2020;;6478;;;;;;;;;;38868;6;
27.03.2020;;6173;;;;;;;;;;37038;6;
30.03.2020;6000;6174;6000;6000;6000;6000;;1;1;6000;1;49392;8;
31.03.2020;;6231;;;;;;;;;;49848;8;
01.04.2020;6169;6256;6289;6289;5919;5919;;19;4;394805;64;600576;96;
02.04.2020;6000;6377;6000;6000;6000;6000;1,37;1;1;6000;1;612192;96;
03.04.2020;;6032;;;;;;;;;;579072;96;
06.04.2020;6350;6204;6350;6350;6350;6350;;1;1;6350;1;595584;96;
07.04.2020;6350;6299;6500;6500;6200;6200;-2,36;1;2;12700;2;604704;96;
08.04.2020;6229;6249;5924;6400;5924;6249;0,79;1;6;37374;6;587406;94;
09.04.2020;6273;6019;6500;6500;6019;6019;-3,68;1;3;18819;3;553748;92;
10.04.2020;;6063;;;;;;;;;;557796;92;
13.04.2020;;6051;;;;;;;;;;556692;92;
14.04.2020;6051;6051;6051;6051;6051;6051;;1;1;6051;1;556692;92;
15.04.2020;6000;5736;6000;6000;6000;6000;-0,84;1;1;6000;1;539184;94;
16.04.2020;5866;5778;5512;6219;5512;6219;3,65;1;2;11731;2;531576;92;
17.04.2020;;6001;;;;;;;;;;552092;92;
20.04.2020;;5753;;;;;;;;;;529276;92;
21.04.2020;;5902;;;;;;;;;;542984;92;
