Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
30.03.2021;8210;8226;8143;8266;8108;8226;1,04;2;659;25853474;3149;163006416;19816;
31.03.2021;8230;8230;8217;8250;8204;8230;0,05;35;320;24512422;2979;160600220;19514;
01.04.2021;8226;8231;8247;8275;8176;8229;-0,01;1;375;15440489;1877;163879210;19910;
02.04.2021;8209;8222;8230;8230;8181;8222;-0,08;15;310;13873466;1690;161249864;19612;
05.04.2021;8184;8214;8225;8229;8153;8214;-0,10;4;200;8339584;1019;166300644;20246;
06.04.2021;8205;8187;8200;8282;8165;8167;-0,57;1;446;19864094;2421;156011472;19056;
07.04.2021;8385;8499;8191;8510;8141;8440;3,34;12;1788;85075918;10146;157129512;18488;
08.04.2021;8490;8507;8463;8600;8407;8474;0,40;3;1516;65900905;7762;155950324;18332;
09.04.2021;8435;8378;8464;8511;8359;8370;-1,23;1;673;31733378;3762;165750352;19784;
12.04.2021;8336;8312;8378;8412;8272;8312;-0,69;2;554;26575301;3188;167220816;20118;
13.04.2021;8323;8362;8313;8396;8255;8364;0,63;2;793;33065397;3973;181271436;21678;
