Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
11.09.2018;;6267;;;;;;;;;;;;
12.09.2018;;6287;;;;;;;;;;;;
13.09.2018;6890;6412;6890;6890;6890;6890;;1;2;13780;2;25648;4;
14.09.2018;;6494;;;;;;;;;;25976;4;
17.09.2018;;6512;;;;;;;;;;26048;4;
18.09.2018;;6394;;;;;;;;;;25576;4;
19.09.2018;6419;6403;6449;6449;6403;6403;;1;3;19256;3;64030;10;
20.09.2018;6403;6346;6459;6459;6346;6346;-0,89;1;4;25613;4;101536;16;
21.09.2018;6360;6427;6331;6425;6331;6425;1,24;1;3;25440;4;89978;14;
24.09.2018;6477;6477;6477;6477;6477;6477;0,81;1;1;6477;1;77724;12;
25.09.2018;;6560;;;;;;;;;;78720;12;
26.09.2018;;6556;;;;;;;;;;78672;12;
27.09.2018;;6588;;;;;;;;;;79056;12;
28.09.2018;;6448;;;;;;;;;;77376;12;
01.10.2018;;6321;;;;;;;;;;75852;12;
02.10.2018;;6311;;;;;;;;;;75732;12;
03.10.2018;6405;6464;6345;6464;6345;6464;;1;2;12809;2;77568;12;
04.10.2018;;6425;;;;;;;;;;77100;12;
05.10.2018;;6459;;;;;;;;;;77508;12;
08.10.2018;6451;6479;6482;6482;6410;6479;;1;4;32256;5;90706;14;
09.10.2018;6490;6462;6490;6490;6490;6490;0,17;1;1;6490;1;103392;16;
10.10.2018;6349;6277;6360;6360;6316;6316;-2,68;2;27;336492;53;715578;114;
11.10.2018;6175;6123;6205;6205;6105;6158;-2,50;1;4;30875;5;722514;118;
12.10.2018;6068;6109;6164;6164;5960;6109;-0,80;1;30;442945;73;1405070;230;
15.10.2018;6077;6101;6096;6096;6070;6070;-0,64;3;2;24306;4;1403230;230;
16.10.2018;6042;6054;6079;6079;6030;6054;-0,26;1;8;54380;9;1465068;242;
17.10.2018;5967;5964;5985;5985;5950;5964;-1,49;1;5;29837;5;1491000;250;
18.10.2018;;5962;;;;;;;;;;1490500;250;
19.10.2018;5845;5790;5910;5910;5786;5790;;5;17;257182;44;1864380;322;
22.10.2018;5794;5781;5778;5820;5772;5781;-0,16;1;5;28970;5;1861482;322;
23.10.2018;5739;5753;5750;5765;5700;5753;-0,48;3;8;114782;20;2048068;356;
24.10.2018;5629;5576;5735;5735;5555;5576;-3,08;1;21;258918;46;2386528;428;
25.10.2018;5520;5502;5520;5520;5520;5520;-1,00;1;1;5520;1;2365860;430;
26.10.2018;5458;5470;5431;5486;5410;5440;-1,45;50;16;573116;105;2964740;542;
29.10.2018;;5590;;;;;;;;;;3029780;542;
30.10.2018;5579;5613;5579;5579;5579;5579;;1;1;5579;1;3053472;544;
31.10.2018;5595;5650;5576;5697;5576;5695;2,08;1;6;302149;54;3051000;540;
01.11.2018;5634;5667;5650;5650;5614;5614;-1,42;1;4;45074;8;3139518;554;
02.11.2018;5665;5665;5665;5665;5665;5665;0,91;1;1;5665;1;3138410;554;
06.11.2018;5566;5570;5599;5599;5560;5560;-1,85;5;3;38960;7;3085780;554;
07.11.2018;5558;5577;5558;5558;5558;5558;-0,04;1;1;5558;1;3100812;556;
08.11.2018;5678;5651;5608;5694;5608;5639;1,46;1;15;193045;34;3334090;590;
09.11.2018;5619;5638;5710;5710;5593;5593;-0,82;1;13;578735;103;3348972;594;
12.11.2018;5658;5655;5660;5660;5655;5655;1,11;5;68;3111750;550;9489090;1678;
13.11.2018;5613;5685;5666;5685;5450;5685;0,53;1;9;72968;13;9471210;1666;
14.11.2018;5537;5506;5577;5599;5312;5312;-6,56;9;66;1024260;185;9172996;1666;
15.11.2018;5573;5580;5550;5586;5529;5586;5,16;10;33;590719;106;9385560;1682;
