Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
11.06.2019;;9707;;;;;;;;;;;;
13.06.2019;;9928;;;;;;;;;;;;
14.06.2019;;9863;;;;;;;;;;;;
17.06.2019;;10143;;;;;;;;;;;;
18.06.2019;;10100;;;;;;;;;;;;
19.06.2019;;10025;;;;;;;;;;;;
20.06.2019;10330;10027;10619;10619;10041;10041;;1;2;20660;2;;;
21.06.2019;10117;9946;10288;10289;9946;9946;-0,95;2;3;40469;4;19892;2;
24.06.2019;;10075;;;;;;;;;;20150;2;
25.06.2019;10215;10157;10239;10286;10023;10023;;1;5;71508;7;121884;12;
26.06.2019;;10268;;;;;;;;;;123216;12;
27.06.2019;;10335;;;;;;;;;;124020;12;
28.06.2019;10322;10320;10322;10322;10322;10322;;1;1;10322;1;144480;14;
01.07.2019;;10216;;;;;;;;;;143024;14;
02.07.2019;;10173;;;;;;;;;;142422;14;
03.07.2019;10293;10370;10321;10370;10260;10370;;2;10;452895;44;1016260;98;
04.07.2019;10497;11162;10413;10861;10320;10861;4,74;1;15;188941;18;1451060;130;
05.07.2019;11251;11299;11189;11381;11179;11309;4,12;2;8;168768;15;1559262;138;
08.07.2019;;11185;;;;;;;;;;1543530;138;
09.07.2019;;10983;;;;;;;;;;1515654;138;
10.07.2019;10953;11284;10857;11307;10790;11307;;1;3;43811;4;1602328;142;
11.07.2019;;11070;;;;;;;;;;1571940;142;
12.07.2019;11043;11099;11040;11045;11040;11045;;1;2;22085;2;1620454;146;
15.07.2019;11222;11256;11191;11435;11011;11256;1,91;1;22;460105;41;1958544;174;
16.07.2019;;11131;;;;;;;;;;1936794;174;
17.07.2019;;11159;;;;;;;;;;1941666;174;
18.07.2019;11144;11143;11144;11144;11144;11144;;1;2;22288;2;1961168;176;
19.07.2019;11211;11175;11148;11245;11148;11245;0,91;11;4;269073;24;1586850;142;
22.07.2019;;11121;;;;;;;;;;1579182;142;
23.07.2019;11068;11092;11070;11070;11064;11064;;2;3;55338;5;1464144;132;
24.07.2019;;11049;;;;;;;;;;1458468;132;
25.07.2019;;11044;;;;;;;;;;1457808;132;
26.07.2019;11117;11117;11117;11117;11117;11117;;1;1;11117;1;1489678;134;
29.07.2019;;11056;;;;;;;;;;1481504;134;
30.07.2019;;10998;;;;;;;;;;1473732;134;
31.07.2019;;11037;;;;;;;;;;1478958;134;
01.08.2019;10949;10900;10975;11037;10875;10880;;2;9;120437;11;1482400;136;
02.08.2019;11015;10980;11015;11015;11015;11015;1,24;52;1;572780;52;351360;32;
05.08.2019;10661;10644;10710;10710;10620;10644;-3,37;1;4;53304;5;340608;32;
06.08.2019;;10755;;;;;;;;;;344160;32;
07.08.2019;10650;10708;10650;10650;10650;10650;;1;1;10650;1;342656;32;
08.08.2019;10999;11022;10999;10999;10999;10999;3,28;3;1;32997;3;418836;38;
09.08.2019;11072;11150;11017;11195;11011;11150;1,37;1;12;221449;20;602100;54;
12.08.2019;11042;11191;11050;11191;10963;11191;0,37;1;6;66252;6;626696;56;
13.08.2019;11256;11194;11310;11310;11191;11194;0,03;1;5;78795;7;694028;62;
14.08.2019;11204;11312;11167;11329;11153;11329;1,21;1;4;44816;4;723968;64;
15.08.2019;11412;11457;11423;11423;11407;11410;0,72;3;3;57060;5;824904;72;
16.08.2019;11243;11280;11400;11400;11140;11280;-1,14;1;4;89946;8;834720;74;
19.08.2019;;11189;;;;;;;;;;827986;74;
20.08.2019;11114;11162;11101;11143;11100;11143;;1;6;200059;18;1183172;106;
21.08.2019;11262;11342;11190;11333;11190;11333;1,70;1;2;22523;2;1224936;108;
22.08.2019;10970;11173;11332;11332;10645;11157;-1,55;7;57;1996623;182;1854718;166;
23.08.2019;11143;11156;11200;11212;10988;11200;0,38;1;7;77998;7;1874208;168;
26.08.2019;11104;11130;11104;11104;11104;11104;-0,86;1;1;11104;1;1892100;170;
27.08.2019;11143;11167;11014;11167;11012;11167;0,57;5;5;144863;13;2166398;194;
28.08.2019;11125;11153;11145;11166;11019;11153;-0,12;1;5;144625;13;2230600;200;
29.08.2019;11135;11121;11224;11246;10964;11121;-0,29;1;10;200437;18;2201958;198;
30.08.2019;11199;11111;11111;11271;11104;11111;-0,09;3;12;335983;30;2355532;212;
02.09.2019;11080;11053;11122;11130;11045;11060;-0,46;7;8;299171;27;2343236;212;
03.09.2019;10837;10861;10834;10944;10734;10850;-1,90;2;21;476840;44;2780416;256;
04.09.2019;10781;10790;10850;10850;10730;10780;-0,64;2;36;733139;68;4121780;382;
05.09.2019;10797;10799;10790;10800;10790;10800;0,19;1;22;313100;29;3520474;326;
06.09.2019;10702;10683;10800;10800;10602;10602;-1,83;5;66;2193967;205;6773022;634;
09.09.2019;10779;10834;10504;10834;10504;10827;2,12;1;93;2285149;212;5893696;544;
10.09.2019;10819;10798;10890;10890;10753;10798;-0,27;1;55;789808;73;6759548;626;
11.09.2019;10854;10865;10802;10869;10781;10865;0,62;1;42;1562913;144;8626810;794;
12.09.2019;10829;10843;10860;10860;10707;10843;-0,20;1;37;1082855;100;10430966;962;
13.09.2019;10869;10844;10857;10898;10844;10844;0,01;1;28;749969;69;11169320;1030;
16.09.2019;10549;10410;10808;10822;10400;10412;-3,98;1;721;26531328;2515;41619180;3998;
17.09.2019;10481;10463;10419;10576;10250;10459;0,45;3;594;23760992;2267;60120398;5746;
18.09.2019;10477;10452;10446;10538;10408;10452;-0,07;1;322;14206653;1356;78327288;7494;
19.09.2019;10452;10383;10376;10556;10353;10383;-0,66;10;1502;56910611;5445;147646260;14220;
20.09.2019;10413;10440;10375;10480;10348;10452;0,66;1;488;18836994;1809;157309920;15068;
23.09.2019;10403;10441;10448;10465;10363;10421;-0,30;1;463;16914614;1626;167786870;16070;
24.09.2019;10444;10371;10446;10498;10367;10370;-0,49;3;351;12365894;1184;168819138;16278;
25.09.2019;10373;10397;10380;10437;10297;10417;0,45;1;651;19635853;1893;170074126;16358;
26.09.2019;10461;10449;10380;10508;10378;10494;0,74;19;592;25630414;2450;179221248;17152;
27.09.2019;10534;10521;10498;10599;10415;10505;0,10;4;550;26915411;2555;195332886;18566;
30.09.2019;10516;10513;10507;10587;10448;10506;0,01;2;409;13817421;1314;200588040;19080;
01.10.2019;10531;10520;10505;10572;10489;10511;0,05;1;410;13174700;1251;203772400;19370;
02.10.2019;10479;10427;10531;10595;10390;10436;-0,71;1;588;20255764;1933;199113992;19096;
03.10.2019;10253;10202;10425;10436;10165;10198;-2,28;1;630;25181197;2456;193225880;18940;
04.10.2019;10173;10080;10176;10324;10072;10092;-1,04;1;638;21830994;2146;191016000;18950;
07.10.2019;10064;10061;10094;10164;9966;10063;-0,29;2;697;20007708;1988;191722416;19056;
08.10.2019;10128;10084;10073;10212;10055;10084;0,21;1;396;11475070;1133;192725408;19112;
09.10.2019;10187;10155;10128;10292;10062;10163;0,78;1;512;15382098;1510;188822070;18594;
10.10.2019;10182;10231;10194;10270;10133;10231;0,67;1;234;5752878;565;190971846;18666;
11.10.2019;10216;10140;10256;10300;10140;10140;-0,89;2;456;13658842;1337;193004760;19034;
14.10.2019;10283;10411;10156;10476;9996;10406;2,62;1;1137;41326973;4019;206554240;19840;
15.10.2019;10443;10457;10411;10543;10315;10465;0,57;1;1344;44603668;4271;228464536;21848;
16.10.2019;10514;10578;10465;10600;10414;10564;0,95;3;654;23920350;2275;229246416;21672;
17.10.2019;10653;10668;10582;10742;10540;10688;1,17;1;972;38095827;3576;225734880;21160;
18.10.2019;10622;10572;10626;10728;10547;10570;-1,10;5;755;29773401;2803;204800784;19372;
21.10.2019;10616;10587;10545;10662;10537;10587;0,16;9;488;19619062;1848;207420504;19592;
22.10.2019;10523;10486;10531;10642;10434;10446;-1,33;1;889;30725806;2920;201981332;19262;
23.10.2019;10521;10470;10447;10587;10422;10455;0,09;3;632;25796382;2452;206196180;19694;
24.10.2019;10480;10423;10458;10559;10375;10389;-0,63;1;462;15247840;1455;205270562;19694;
25.10.2019;10395;10381;10423;10502;10343;10389;;2;530;15863315;1526;202595596;19516;
28.10.2019;10398;10374;10373;10426;10359;10370;-0,18;1;211;8027157;772;205218468;19782;
29.10.2019;10540;10542;10377;10621;10377;10516;1,41;2;860;30438205;2888;214002600;20300;
30.10.2019;10629;10645;10565;10683;10516;10645;1,23;3;568;19770001;1860;212197430;19934;
31.10.2019;10778;10830;10698;10884;10640;10816;1,61;1;871;33746296;3131;208304220;19234;
01.11.2019;10677;10648;10801;10819;10553;10609;-1,91;2;620;20403467;1911;201673120;18940;
05.11.2019;10722;10695;10597;10810;10597;10677;0,64;31;691;30159985;2813;196552710;18378;
06.11.2019;10693;10705;10720;10768;10653;10705;0,26;2;196;7378163;690;192604360;17992;
07.11.2019;10763;10728;10699;10811;10687;10738;0,31;1;306;10708865;995;196043472;18274;
08.11.2019;10684;10692;10730;10757;10614;10695;-0,40;1;237;6517481;610;194209488;18164;
11.11.2019;10598;10519;10681;10748;10470;10509;-1,74;4;372;12251778;1156;197673048;18792;
12.11.2019;10523;10492;10491;10600;10450;10482;-0,26;1;813;28402423;2699;195507928;18634;
13.11.2019;10511;10482;10442;10600;10426;10482;;1;561;21663231;2061;194000856;18508;
14.11.2019;10545;10572;10461;10607;10436;10558;0,72;2;366;10312901;978;194884248;18434;
15.11.2019;10594;10615;10647;10683;10505;10615;0,54;1;395;12808071;1209;193023160;18184;
18.11.2019;10664;10700;10613;10725;10553;10725;1,04;1;335;12488092;1171;190716800;17824;
19.11.2019;10678;10685;10724;10741;10614;10685;-0,37;2;359;14788368;1385;188761210;17666;
20.11.2019;10513;10535;10670;10670;10427;10526;-1,49;4;684;27500882;2616;186258800;17680;
21.11.2019;10500;10512;10538;10538;10450;10500;-0,25;1;178;5596400;533;185515776;17648;
22.11.2019;10531;10540;10496;10592;10441;10540;0,38;1;344;10478564;995;182194440;17286;
25.11.2019;10583;10598;10486;10624;10445;10520;-0,19;4;188;7112065;672;181607328;17136;
26.11.2019;10643;10635;10567;10675;10567;10635;1,09;1;218;6598752;620;182283900;17140;
27.11.2019;10607;10617;10611;10641;10550;10626;-0,08;1;270;9641556;909;189046302;17806;
28.11.2019;10566;10530;10673;10674;10517;10534;-0,87;6;269;8103936;767;189118800;17960;
29.11.2019;10426;10371;10530;10603;10312;10348;-1,77;1;1078;37147772;3563;199703976;19256;
02.12.2019;10363;10289;10316;10456;10220;10286;-0,60;1;653;23730214;2290;195285220;18980;
03.12.2019;10188;10106;10253;10281;10093;10114;-1,67;10;413;12674437;1244;194358592;19232;
04.12.2019;10115;10147;10110;10197;10015;10154;0,40;1;781;29081436;2875;211240246;20818;
05.12.2019;10215;10238;10187;10274;10151;10249;0,94;1;228;6496508;636;209715192;20484;
06.12.2019;10223;10220;10297;10297;10181;10226;-0,22;1;145;3895129;381;206014760;20158;
09.12.2019;10283;10327;10183;10340;10181;10334;1,06;1;254;6776185;659;205920380;19940;
10.12.2019;10224;10205;10334;10334;10149;10197;-1,33;3;246;6747886;660;204161230;20006;
11.12.2019;10340;10422;10216;10440;10187;10439;2,37;4;895;32642419;3157;208752660;20030;
12.12.2019;10528;10555;10414;10597;10371;10564;1,20;2;1693;54596885;5186;176226280;16696;
13.12.2019;10488;10487;10564;10590;10438;10487;-0,73;1;407;12092633;1153;175174848;16704;
16.12.2019;10501;10519;10525;10550;10447;10518;0,30;3;296;10164648;968;174909932;16628;
17.12.2019;10563;10563;10554;10602;10481;10561;0,41;1;417;11640214;1102;171183978;16206;
18.12.2019;10518;10509;10507;10598;10487;10503;-0,55;5;771;27725475;2636;160136142;15238;
19.12.2019;10457;10433;10503;10541;10404;10405;-0,93;9;723;26436013;2528;150485592;14424;
