Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
03.12.2020;;7533;;;;;;;;;;;;
04.12.2020;;7596;;;;;;;;;;;;
07.12.2020;;7560;;;;;;;;;;;;
08.12.2020;;7384;;;;;;;;;;;;
09.12.2020;;7360;;;;;;;;;;;;
10.12.2020;;7341;;;;;;;;;;;;
11.12.2020;;7281;;;;;;;;;;;;
14.12.2020;7269;7187;7283;7283;7250;7250;;2;7;116300;16;229984;32;
15.12.2020;;7147;;;;;;;;;;228704;32;
16.12.2020;7311;7281;7337;7638;7265;7281;;1;21;329004;45;859158;118;
17.12.2020;7322;7305;7301;7382;7301;7305;0,33;8;11;168395;23;1066530;146;
18.12.2020;7090;7370;7050;7370;7050;7314;0,12;2;8;418284;59;1871980;254;
21.12.2020;7004;6994;7281;7281;6800;6933;-5,21;2;107;1386765;198;3622892;518;
22.12.2020;7075;7081;7012;7114;6907;7081;2,14;1;49;877303;124;4715946;666;
23.12.2020;7101;7117;7081;7117;7063;7117;0,51;1;13;163319;23;4768390;670;
24.12.2020;7104;7090;7073;7134;7073;7134;0,24;1;2;14207;2;4721940;666;
25.12.2020;7107;7100;7107;7107;7107;7107;-0,38;1;2;14214;2;4757000;670;
28.12.2020;7175;7125;7135;7319;7088;7125;0,25;2;46;667233;93;4659750;654;
29.12.2020;7191;7227;7118;7294;7100;7229;1,46;1;17;129429;18;4567464;632;
30.12.2020;7325;7300;7240;7354;7240;7300;0,98;2;15;161140;22;4730400;648;
04.01.2021;7405;7400;7354;7434;7354;7400;1,37;1;10;81457;11;4854400;656;
05.01.2021;7386;7390;7350;7474;7337;7381;-0,26;1;23;465291;63;5394700;730;
06.01.2021;7477;7464;7474;7514;7427;7476;1,29;10;15;224311;30;5463648;732;
08.01.2021;7467;7460;7476;7495;7450;7460;-0,21;3;22;477892;64;6400680;858;
11.01.2021;7476;7457;7437;7570;7420;7424;-0,48;22;119;3685725;493;10812650;1450;
12.01.2021;7544;7494;7540;7581;7494;7494;0,94;1;18;264031;35;11001192;1468;
13.01.2021;7476;7489;7550;7550;7451;7489;-0,07;3;15;321483;43;11173588;1492;
14.01.2021;7436;7453;7530;7530;7400;7453;-0,48;5;62;1985503;267;13534648;1816;
15.01.2021;7427;7355;7453;7507;7355;7388;-0,87;1;65;1515139;204;15975060;2172;
18.01.2021;7398;7390;7382;7421;7355;7377;-0,15;2;70;1050534;142;17189140;2326;
19.01.2021;7511;7479;7399;7565;7399;7498;1,64;8;53;1119138;149;17336322;2318;
20.01.2021;7502;7486;7471;7554;7471;7486;-0,16;10;31;712736;95;17607072;2352;
21.01.2021;7385;7388;7478;7478;7300;7388;-1,31;3;71;1159375;157;17406128;2356;
22.01.2021;7331;7371;7391;7392;7245;7371;-0,23;1;41;601115;82;17719884;2404;
25.01.2021;7221;7216;7330;7330;7147;7207;-2,22;5;138;2433397;337;18992512;2632;
26.01.2021;7208;7167;7198;7244;7152;7152;-0,76;1;69;1203750;167;20898972;2916;
27.01.2021;7170;7164;7205;7240;7128;7171;0,27;5;78;1132861;158;22480632;3138;
28.01.2021;7089;7191;7137;7233;7037;7191;0,28;3;238;4189894;591;26088948;3628;
29.01.2021;7155;7091;7192;7250;7091;7093;-1,36;1;139;1967666;275;26761434;3774;
01.02.2021;7101;7120;7144;7179;7057;7120;0,38;4;119;2932854;413;30573280;4294;
02.02.2021;7164;7189;7136;7207;7121;7189;0,97;2;41;580292;81;30697030;4270;
03.02.2021;7181;7167;7198;7213;7130;7167;-0,31;1;47;660614;92;31305456;4368;
04.02.2021;7171;7152;7173;7211;7148;7148;-0,26;1;66;1125909;157;33170976;4638;
05.02.2021;7195;7174;7178;7229;7150;7174;0,36;5;40;1295044;180;34879988;4862;
08.02.2021;7207;7205;7174;7250;7151;7202;0,39;2;115;2551303;354;37163390;5158;
09.02.2021;7178;7125;7218;7251;7125;7125;-1,07;1;164;3481110;485;40669500;5708;
10.02.2021;7041;6971;7160;7181;6950;6960;-2,32;3;135;3703612;526;45450920;6520;
11.02.2021;7024;6996;7020;7120;6989;6996;0,52;2;101;2037024;290;47810664;6834;
12.02.2021;6976;6990;7010;7020;6917;7004;0,11;1;115;2371695;340;50971080;7292;
15.02.2021;7025;7007;7036;7091;6995;7023;0,27;2;100;1693076;241;51109058;7294;
16.02.2021;7035;7026;7007;7073;7002;7026;0,04;4;90;2244051;319;53552172;7622;
17.02.2021;7032;6999;7026;7067;6995;6995;-0,44;15;50;1118070;159;53962290;7710;
18.02.2021;6999;6988;6998;7038;6987;6988;-0,10;1;78;2309602;330;58028352;8304;
19.02.2021;6992;7008;6981;7025;6969;7008;0,29;2;27;538380;77;58488768;8346;
20.02.2021;7021;7023;7018;7029;7014;7023;0,21;1;102;2576669;367;63726702;9074;
22.02.2021;7021;7013;7035;7047;7013;7013;-0,14;3;41;1376178;196;65866096;9392;
24.02.2021;7123;7069;7020;7207;7008;7069;0,80;5;181;4316276;606;70647586;9994;
25.02.2021;7119;7097;7111;7180;7070;7115;0,65;5;299;9069124;1274;87037608;12264;
26.02.2021;7070;7033;7107;7118;7016;7033;-1,15;1;136;3803440;538;89797344;12768;
