Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
04.09.2020;;8343;;;;;;;;;;;;
07.09.2020;;8369;;;;;;;;;;;;
08.09.2020;;8342;;;;;;;;;;;;
09.09.2020;;8391;;;;;;;;;;;;
10.09.2020;;8351;;;;;;;;;;;;
11.09.2020;;8368;;;;;;;;;;;;
14.09.2020;;8373;;;;;;;;;;;;
15.09.2020;8190;8190;8190;8190;8190;8190;;1;1;8190;1;16380;2;
16.09.2020;;8296;;;;;;;;;;16592;2;
17.09.2020;;8327;;;;;;;;;;16654;2;
18.09.2020;8289;8276;8289;8289;8289;8289;;4;2;41445;5;99312;12;
21.09.2020;7924;7837;8105;8105;7700;7837;-5,45;1;18;610152;77;1097180;140;
22.09.2020;7787;7708;7860;7860;7713;7713;-1,58;1;2;15573;2;1094536;142;
23.09.2020;7763;7786;7686;7802;7651;7802;1,15;5;6;100921;13;1183472;152;
24.09.2020;7605;7600;7600;7651;7600;7600;-2,59;1;6;152092;20;1428800;188;
25.09.2020;7470;7402;7600;7622;7400;7402;-2,60;5;11;268933;36;1820892;246;
28.09.2020;7450;7508;7450;7450;7450;7450;0,65;1;1;7450;1;1846968;246;
29.09.2020;7627;7490;7554;7699;7554;7699;3,34;1;2;15253;2;1842540;246;
30.09.2020;7429;7429;7429;7429;7429;7429;-3,51;1;1;7429;1;1827534;246;
01.10.2020;7253;7200;7388;7395;7200;7200;-3,08;1;14;275596;38;2318400;322;
02.10.2020;7025;6901;7243;7243;6837;6901;-4,15;2;45;1074788;153;2926024;424;
05.10.2020;6585;6500;6901;6901;6500;6540;-5,23;1;86;3279515;498;6968000;1072;
06.10.2020;6741;6738;6552;7123;6500;6738;3,03;10;58;2237910;332;5767728;856;
07.10.2020;6653;6586;6828;6960;6550;6586;-2,26;1;58;1071188;161;6559656;996;
08.10.2020;6437;6260;6584;6584;6260;6260;-4,95;3;134;1860363;289;9615360;1536;
09.10.2020;6149;6129;6312;6338;6037;6129;-2,09;1;437;11622204;1890;27703080;4520;
12.10.2020;6102;6087;6167;6167;6034;6087;-0,68;5;97;2422545;397;30666306;5038;
13.10.2020;5972;5921;6095;6114;5900;5995;-1,51;40;244;5995410;1004;38060188;6428;
14.10.2020;5939;5993;5950;6049;5900;6009;0,23;4;596;14865247;2503;54524314;9098;
15.10.2020;5914;5900;6009;6009;5830;5900;-1,81;2;212;5157119;872;58091400;9846;
16.10.2020;5944;5944;5913;6006;5890;5927;0,46;2;60;974783;164;58084768;9772;
19.10.2020;5961;5968;5967;6000;5902;5961;0,57;4;99;1865766;313;60300672;10104;
20.10.2020;5926;5919;5973;5975;5873;5922;-0,65;1;79;1730393;292;61616790;10410;
21.10.2020;5947;5954;5921;5990;5909;5954;0,54;1;124;2569174;432;62564632;10508;
22.10.2020;6010;6035;5953;6047;5938;6035;1,36;5;116;2734744;455;64562430;10698;
23.10.2020;6083;6084;6041;6137;6036;6079;0,73;3;105;1922083;316;66558960;10940;
26.10.2020;6067;5929;6106;6110;5929;5999;-1,32;69;233;6140084;1012;74420808;12552;
27.10.2020;5880;5873;5935;5983;5835;5873;-2,10;5;406;6750778;1148;76325508;12996;
28.10.2020;5701;5642;5875;5877;5630;5644;-3,90;2;409;9805196;1720;86367736;15308;
29.10.2020;5622;5732;5647;5740;5581;5732;1,56;1;413;9871850;1756;87413000;15250;
30.10.2020;5783;5825;5735;5880;5645;5840;1,88;14;118;3030172;524;86186700;14796;
02.11.2020;5732;5755;5807;5878;5633;5769;-1,22;1;122;2298405;401;85853090;14918;
03.11.2020;5867;5939;5770;5954;5721;5939;2,95;2;194;6576678;1121;76244882;12838;
05.11.2020;6041;6059;5955;6108;5877;6059;2,02;4;226;6729499;1114;76403990;12610;
06.11.2020;6010;6026;6023;6059;5960;6026;-0,54;1;52;859440;143;75734768;12568;
09.11.2020;6454;6464;6061;6657;5993;6464;7,27;10;706;19369266;3001;66346496;10264;
10.11.2020;6500;6507;6464;6610;6380;6450;-0,22;1;154;3873954;596;66983058;10294;
11.11.2020;6613;6662;6457;6759;6444;6662;3,29;1;118;4258678;644;69204856;10388;
12.11.2020;6595;6574;6649;6684;6526;6574;-1,32;2;79;2895056;439;69644956;10594;
13.11.2020;6517;6631;6586;6664;6425;6631;0,87;2;85;2170046;333;70766032;10672;
16.11.2020;6845;6848;6650;7069;6551;6848;3,27;1;230;6180694;903;72397056;10572;
17.11.2020;6757;6753;6853;6954;6628;6754;-1,37;1;172;5304540;785;71595306;10602;
18.11.2020;6910;7002;6756;7006;6754;7002;3,67;13;130;3932021;569;76951980;10990;
19.11.2020;6886;6846;7002;7011;6712;6834;-2,40;8;70;1618318;235;75675684;11054;
20.11.2020;6913;6957;6830;6971;6830;6961;1,86;5;28;732817;106;77111388;11084;
23.11.2020;6992;6970;6961;7034;6922;6970;0,13;1;47;1573158;225;78607660;11278;
24.11.2020;7117;7150;6959;7214;6950;7150;2,58;84;153;4754390;668;81409900;11386;
25.11.2020;7230;7163;7212;7444;7082;7163;0,18;4;336;11344222;1569;85784088;11976;
26.11.2020;7272;7230;7180;7390;7130;7230;0,94;4;497;18921470;2602;114638880;15856;
27.11.2020;7218;7304;7254;7306;7142;7276;0,64;2;288;7225654;1001;108537440;14860;
30.11.2020;7249;7175;7301;7344;7141;7200;-1,04;1;204;4741138;654;106907500;14900;
