Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
04.09.2020;;38745;;;;;;;;;;;;
07.09.2020;;38863;;;;;;;;;;;;
08.09.2020;;38461;;;;;;;;;;;;
09.09.2020;;38703;;;;;;;;;;;;
10.09.2020;;38430;;;;;;;;;;;;
11.09.2020;;38626;;;;;;;;;;;;
14.09.2020;;38896;;;;;;;;;;;;
15.09.2020;;40140;;;;;;;;;;;;
16.09.2020;;40066;;;;;;;;;;;;
17.09.2020;;39573;;;;;;;;;;;;
18.09.2020;;39395;;;;;;;;;;;;
21.09.2020;;38077;;;;;;;;;;;;
22.09.2020;;38945;;;;;;;;;;;;
23.09.2020;;39043;;;;;;;;;;;;
24.09.2020;;39299;;;;;;;;;;;;
25.09.2020;;39682;;;;;;;;;;;;
28.09.2020;;40194;;;;;;;;;;;;
29.09.2020;;40087;;;;;;;;;;;;
30.09.2020;;39985;;;;;;;;;;;;
01.10.2020;;40161;;;;;;;;;;;;
02.10.2020;;39687;;;;;;;;;;;;
05.10.2020;;40566;;;;;;;;;;;;
06.10.2020;;40939;;;;;;;;;;;;
07.10.2020;;40436;;;;;;;;;;;;
08.10.2020;;40687;;;;;;;;;;;;
09.10.2020;;40211;;;;;;;;;;;;
12.10.2020;;39904;;;;;;;;;;;;
13.10.2020;;39558;;;;;;;;;;;;
14.10.2020;;40004;;;;;;;;;;;;
15.10.2020;;39520;;;;;;;;;;;;
16.10.2020;;39911;;;;;;;;;;;;
19.10.2020;;39739;;;;;;;;;;;;
20.10.2020;;39935;;;;;;;;;;;;
21.10.2020;;39958;;;;;;;;;;;;
22.10.2020;;39603;;;;;;;;;;;;
23.10.2020;;39367;;;;;;;;;;;;
26.10.2020;;39122;;;;;;;;;;;;
27.10.2020;;38920;;;;;;;;;;;;
28.10.2020;;36635;;;;;;;;;;;;
29.10.2020;;36672;;;;;;;;;;;;
30.10.2020;;36586;;;;;;;;;;;;
02.11.2020;;37107;;;;;;;;;;;;
03.11.2020;;39040;;;;;;;;;;;;
05.11.2020;;40057;;;;;;;;;;;;
06.11.2020;;39753;;;;;;;;;;;;
09.11.2020;;41648;;;;;;;;;;;;
10.11.2020;;42972;;;;;;;;;;;;
11.11.2020;;44069;;;;;;;;;;;;
12.11.2020;;42956;;;;;;;;;;;;
