Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
07.03.2018;;33260;;;;;;;;;;;;
09.03.2018;;33260;;;;;;;;;;;;
12.03.2018;;33260;;;;;;;;;;;;
13.03.2018;;32394;;;;;;;;;;;;
14.03.2018;;32014;;;;;;;;;;;;
15.03.2018;;32603;;;;;;;;;;;;
16.03.2018;;33036;;;;;;;;;;;;
19.03.2018;;33473;;;;;;;;;;;;
20.03.2018;;33034;;;;;;;;;;;;
21.03.2018;;32923;;;;;;;;;;;;
22.03.2018;;32908;;;;;;;;;;;;
23.03.2018;;32640;;;;;;;;;;;;
26.03.2018;;32593;;;;;;;;;;;;
27.03.2018;;32198;;;;;;;;;;;;
28.03.2018;;32080;;;;;;;;;;;;
29.03.2018;;32640;;;;;;;;;;;;
30.03.2018;;32456;;;;;;;;;;;;
02.04.2018;;32000;;;;;;;;;;;;
03.04.2018;;32318;;;;;;;;;;;;
04.04.2018;;33045;;;;;;;;;;;;
05.04.2018;;33289;;;;;;;;;;;;
06.04.2018;;33091;;;;;;;;;;;;
09.04.2018;31777;31553;32000;32000;31553;31553;;1;2;63553;2;63106;2;
10.04.2018;;31621;;;;;;;;;;63242;2;
11.04.2018;;33206;;;;;;;;;;66412;2;
12.04.2018;;33735;;;;;;;;;;67470;2;
13.04.2018;;33358;;;;;;;;;;66716;2;
16.04.2018;;33150;;;;;;;;;;66300;2;
17.04.2018;;33699;;;;;;;;;;67398;2;
18.04.2018;;34380;;;;;;;;;;68760;2;
19.04.2018;;34284;;;;;;;;;;68568;2;
20.04.2018;;34813;;;;;;;;;;69626;2;
23.04.2018;;35715;;;;;;;;;;71430;2;
24.04.2018;;36058;;;;;;;;;;72116;2;
25.04.2018;;37551;;;;;;;;;;75102;2;
26.04.2018;;38297;;;;;;;;;;76594;2;
27.04.2018;;38896;;;;;;;;;;77792;2;
28.04.2018;;38926;;;;;;;;;;77852;2;
30.04.2018;;39488;;;;;;;;;;78976;2;
02.05.2018;;41193;;;;;;;;;;82386;2;
03.05.2018;;41193;;;;;;;;;;82386;2;
04.05.2018;;41193;;;;;;;;;;82386;2;
07.05.2018;;40383;;;;;;;;;;80766;2;
08.05.2018;;40378;;;;;;;;;;80756;2;
10.05.2018;42065;41893;42065;42065;42065;42065;;1;1;42065;1;83786;2;
11.05.2018;;40964;;;;;;;;;;81928;2;
14.05.2018;;41159;;;;;;;;;;82318;2;
15.05.2018;40107;40372;39913;40300;39913;40300;;1;2;80213;2;161488;4;
16.05.2018;;40582;;;;;;;;;;162328;4;
17.05.2018;;39551;;;;;;;;;;158204;4;
18.05.2018;;39643;;;;;;;;;;158572;4;
21.05.2018;;39315;;;;;;;;;;157260;4;
22.05.2018;;39207;;;;;;;;;;156828;4;
23.05.2018;;38432;;;;;;;;;;153728;4;
24.05.2018;;38427;;;;;;;;;;153708;4;
25.05.2018;;38414;;;;;;;;;;153656;4;
28.05.2018;;38527;;;;;;;;;;154108;4;
29.05.2018;;38895;;;;;;;;;;155580;4;
30.05.2018;;38977;;;;;;;;;;155908;4;
31.05.2018;;38937;;;;;;;;;;155748;4;
01.06.2018;;39145;;;;;;;;;;156580;4;
04.06.2018;;38988;;;;;;;;;;155952;4;
05.06.2018;;38664;;;;;;;;;;154656;4;
06.06.2018;;38666;;;;;;;;;;154664;4;
07.06.2018;;38763;;;;;;;;;;155052;4;
08.06.2018;;38860;;;;;;;;;;155440;4;
09.06.2018;;38909;;;;;;;;;;155636;4;
11.06.2018;;39197;;;;;;;;;;156788;4;
13.06.2018;;39058;;;;;;;;;;156232;4;
14.06.2018;;38823;;;;;;;;;;155292;4;
15.06.2018;;38914;;;;;;;;;;155656;4;
18.06.2018;;39534;;;;;;;;;;158136;4;
19.06.2018;;39938;;;;;;;;;;159752;4;
20.06.2018;;39831;;;;;;;;;;159324;4;
21.06.2018;;39999;;;;;;;;;;159996;4;
22.06.2018;;39902;;;;;;;;;;159608;4;
25.06.2018;;39557;;;;;;;;;;158228;4;
26.06.2018;;39103;;;;;;;;;;156412;4;
27.06.2018;;39451;;;;;;;;;;157804;4;
28.06.2018;;39690;;;;;;;;;;158760;4;
29.06.2018;;40620;;;;;;;;;;162480;4;
02.07.2018;;40593;;;;;;;;;;162372;4;
03.07.2018;;39791;;;;;;;;;;159164;4;
04.07.2018;40099;40293;40099;40099;40099;40099;;1;1;40099;1;241758;6;
05.07.2018;;41450;;;;;;;;;;248700;6;
06.07.2018;;41415;;;;;;;;;;248490;6;
09.07.2018;;41883;;;;;;;;;;251298;6;
10.07.2018;;42388;;;;;;;;;;254328;6;
11.07.2018;;41945;;;;;;;;;;251670;6;
12.07.2018;;41721;;;;;;;;;;250326;6;
13.07.2018;;41461;;;;;;;;;;248766;6;
16.07.2018;;41488;;;;;;;;;;248928;6;
17.07.2018;;40912;;;;;;;;;;245472;6;
18.07.2018;;40864;;;;;;;;;;245184;6;
19.07.2018;;40848;;;;;;;;;;245088;6;
20.07.2018;40418;40418;40418;40418;40418;40418;;1;1;40418;1;242508;6;
23.07.2018;;40070;;;;;;;;;;240420;6;
24.07.2018;39921;39950;39921;39921;39921;39921;;1;1;39921;1;319600;8;
25.07.2018;;40268;;;;;;;;;;322144;8;
26.07.2018;;40511;;;;;;;;;;324088;8;
27.07.2018;41000;41000;41000;41000;41000;41000;;1;1;41000;1;328000;8;
30.07.2018;;41162;;;;;;;;;;329296;8;
31.07.2018;41986;42221;41821;42151;41821;42151;;1;2;83972;2;422210;10;
01.08.2018;;42884;;;;;;;;;;428840;10;
02.08.2018;;42954;;;;;;;;;;429540;10;
03.08.2018;41802;41802;41802;41802;41802;41802;;1;1;41802;1;501624;12;
06.08.2018;;43209;;;;;;;;;;518508;12;
07.08.2018;;43928;;;;;;;;;;527136;12;
08.08.2018;;43977;;;;;;;;;;527724;12;
09.08.2018;43247;43247;43247;43247;43247;43247;;1;1;43247;1;518964;12;
10.08.2018;;44509;;;;;;;;;;534108;12;
13.08.2018;;45173;;;;;;;;;;542076;12;
14.08.2018;;44276;;;;;;;;;;531312;12;
15.08.2018;;43933;;;;;;;;;;527196;12;
16.08.2018;;43353;;;;;;;;;;520236;12;
17.08.2018;;43848;;;;;;;;;;526176;12;
20.08.2018;;43982;;;;;;;;;;527784;12;
21.08.2018;;44568;;;;;;;;;;534816;12;
22.08.2018;;44888;;;;;;;;;;538656;12;
23.08.2018;43286;43286;43286;43286;43286;43286;;1;1;43286;1;606004;14;
24.08.2018;42406;42824;42406;42406;42406;42406;-2,03;1;1;42406;1;599536;14;
27.08.2018;;44035;;;;;;;;;;616490;14;
28.08.2018;;44198;;;;;;;;;;618772;14;
29.08.2018;;45210;;;;;;;;;;632940;14;
30.08.2018;;44669;;;;;;;;;;625366;14;
31.08.2018;;44539;;;;;;;;;;623546;14;
03.09.2018;;44693;;;;;;;;;;625702;14;
04.09.2018;;44846;;;;;;;;;;627844;14;
05.09.2018;;44767;;;;;;;;;;626738;14;
06.09.2018;;44106;;;;;;;;;;617484;14;
07.09.2018;;44338;;;;;;;;;;620732;14;
10.09.2018;;45074;;;;;;;;;;631036;14;
11.09.2018;45713;45690;45713;45713;45713;45713;;1;2;91426;2;639660;14;
12.09.2018;;44678;;;;;;;;;;625492;14;
13.09.2018;;44317;;;;;;;;;;620438;14;
14.09.2018;;44490;;;;;;;;;;622860;14;
17.09.2018;;44124;;;;;;;;;;617736;14;
18.09.2018;;44073;;;;;;;;;;617022;14;
19.09.2018;;43983;;;;;;;;;;615762;14;
20.09.2018;43832;44191;43832;43832;43832;43832;;1;1;43832;1;707056;16;
21.09.2018;43891;44052;43810;44052;43810;44052;0,50;1;3;131672;3;969144;22;
24.09.2018;43671;44602;43671;43671;43671;43671;-0,86;1;1;43671;1;1070448;24;
25.09.2018;44982;45843;44739;45710;44739;45710;4,67;1;4;179927;4;1466976;32;
26.09.2018;46038;46038;46038;46038;46038;46038;0,72;2;2;138114;3;1196988;26;
