Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
11.06.2019;;43642;;;;;;;;;;;;
13.06.2019;;43471;;;;;;;;;;;;
14.06.2019;;43284;;;;;;;;;;;;
17.06.2019;;43286;;;;;;;;;;;;
18.06.2019;;43298;;;;;;;;;;;;
19.06.2019;;43192;;;;;;;;;;;;
20.06.2019;;44320;;;;;;;;;;;;
21.06.2019;;44156;;;;;;;;;;;;
24.06.2019;;43969;;;;;;;;;;;;
25.06.2019;;43542;;;;;;;;;;;;
26.06.2019;;44108;;;;;;;;;;;;
27.06.2019;;43800;;;;;;;;;;;;
28.06.2019;;43721;;;;;;;;;;;;
01.07.2019;;43935;;;;;;;;;;;;
02.07.2019;;43860;;;;;;;;;;;;
03.07.2019;;44232;;;;;;;;;;;;
04.07.2019;;44583;;;;;;;;;;;;
05.07.2019;;44106;;;;;;;;;;;;
08.07.2019;;44378;;;;;;;;;;;;
09.07.2019;;44360;;;;;;;;;;;;
10.07.2019;;44565;;;;;;;;;;;;
11.07.2019;44799;43984;44799;44799;44799;44799;;1;1;44799;1;87968;2;
12.07.2019;;44280;;;;;;;;;;88560;2;
15.07.2019;;44142;;;;;;;;;;88284;2;
16.07.2019;;44175;;;;;;;;;;88350;2;
17.07.2019;;44190;;;;;;;;;;88380;2;
18.07.2019;;43868;;;;;;;;;;87736;2;
19.07.2019;;44179;;;;;;;;;;88358;2;
22.07.2019;;44388;;;;;;;;;;88776;2;
23.07.2019;;44454;;;;;;;;;;88908;2;
24.07.2019;;44390;;;;;;;;;;88780;2;
25.07.2019;;44959;;;;;;;;;;89918;2;
26.07.2019;;44537;;;;;;;;;;89074;2;
29.07.2019;;44364;;;;;;;;;;88728;2;
30.07.2019;;43996;;;;;;;;;;87992;2;
31.07.2019;;44120;;;;;;;;;;88240;2;
01.08.2019;;43828;;;;;;;;;;87656;2;
02.08.2019;;43204;;;;;;;;;;86408;2;
05.08.2019;;42704;;;;;;;;;;85408;2;
06.08.2019;;43119;;;;;;;;;;86238;2;
07.08.2019;;42608;;;;;;;;;;85216;2;
08.08.2019;;42668;;;;;;;;;;85336;2;
09.08.2019;;42355;;;;;;;;;;84710;2;
12.08.2019;42776;41976;42776;42776;42776;42776;;1;1;42776;1;167904;4;
13.08.2019;39951;42377;39951;39951;39951;39951;-6,60;1;1;39951;1;84754;2;
14.08.2019;;42032;;;;;;;;;;84064;2;
15.08.2019;;42258;;;;;;;;;;84516;2;
16.08.2019;;42379;;;;;;;;;;84758;2;
19.08.2019;;42264;;;;;;;;;;84528;2;
20.08.2019;;42220;;;;;;;;;;84440;2;
21.08.2019;;42831;;;;;;;;;;85662;2;
22.08.2019;;42460;;;;;;;;;;84920;2;
23.08.2019;;42318;;;;;;;;;;84636;2;
26.08.2019;;42389;;;;;;;;;;84778;2;
27.08.2019;;42064;;;;;;;;;;84128;2;
28.08.2019;;42235;;;;;;;;;;84470;2;
29.08.2019;;42221;;;;;;;;;;84442;2;
30.08.2019;;41998;;;;;;;;;;83996;2;
02.09.2019;41474;42406;40314;42680;40312;42424;;1;38;1576003;38;84812;2;
03.09.2019;40366;42719;40366;40366;40366;40366;-4,85;1;1;40366;1;170876;4;
04.09.2019;42003;43089;40721;43106;40721;42903;6,28;1;31;1344088;32;430890;10;
05.09.2019;42133;43115;41013;43096;41013;42669;-0,54;1;46;1938138;46;431150;10;
06.09.2019;;42995;;;;;;;;;;429950;10;
09.09.2019;;43124;;;;;;;;;;431240;10;
10.09.2019;;43125;;;;;;;;;;431250;10;
11.09.2019;;43048;;;;;;;;;;430480;10;
12.09.2019;;42714;;;;;;;;;;427140;10;
13.09.2019;;42557;;;;;;;;;;425570;10;
16.09.2019;;43125;;;;;;;;;;431250;10;
17.09.2019;43125;44303;43125;43125;43125;43125;;3;1;129375;3;177212;4;
18.09.2019;;44124;;;;;;;;;;176496;4;
19.09.2019;;44252;;;;;;;;;;177008;4;
20.09.2019;;44138;;;;;;;;;;176552;4;
23.09.2019;;43988;;;;;;;;;;175952;4;
24.09.2019;;43967;;;;;;;;;;175868;4;
25.09.2019;;43701;;;;;;;;;;174804;4;
26.09.2019;;43723;;;;;;;;;;174892;4;
27.09.2019;;43630;;;;;;;;;;174520;4;
30.09.2019;;43407;;;;;;;;;;173628;4;
01.10.2019;;43337;;;;;;;;;;173348;4;
02.10.2019;;42913;;;;;;;;;;171652;4;
03.10.2019;;42587;;;;;;;;;;170348;4;
04.10.2019;;42654;;;;;;;;;;170616;4;
07.10.2019;;42777;;;;;;;;;;171108;4;
08.10.2019;;43086;;;;;;;;;;172344;4;
09.10.2019;;42966;;;;;;;;;;171864;4;
10.10.2019;;42231;;;;;;;;;;168924;4;
11.10.2019;;42459;;;;;;;;;;169836;4;
14.10.2019;;42494;;;;;;;;;;169976;4;
15.10.2019;;42553;;;;;;;;;;170212;4;
16.10.2019;;42760;;;;;;;;;;171040;4;
17.10.2019;;42927;;;;;;;;;;171708;4;
18.10.2019;;42757;;;;;;;;;;171028;4;
21.10.2019;;42420;;;;;;;;;;169680;4;
22.10.2019;;42817;;;;;;;;;;171268;4;
23.10.2019;;43142;;;;;;;;;;172568;4;
24.10.2019;;43374;;;;;;;;;;173496;4;
25.10.2019;;43412;;;;;;;;;;173648;4;
28.10.2019;;43310;;;;;;;;;;173240;4;
29.10.2019;;43946;;;;;;;;;;175784;4;
30.10.2019;;44414;;;;;;;;;;177656;4;
