Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
13.06.2018;;38736;;;;;;;;;;;;
14.06.2018;;38497;;;;;;;;;;;;
15.06.2018;;38581;;;;;;;;;;;;
18.06.2018;;39178;;;;;;;;;;;;
19.06.2018;;39572;;;;;;;;;;;;
20.06.2018;;39461;;;;;;;;;;;;
21.06.2018;;39790;;;;;;;;;;;;
22.06.2018;;39531;;;;;;;;;;;;
25.06.2018;;39020;;;;;;;;;;;;
26.06.2018;;38446;;;;;;;;;;;;
27.06.2018;;38952;;;;;;;;;;;;
28.06.2018;40246;40000;40491;40491;40000;40000;;1;2;80491;2;160000;4;
29.06.2018;;41340;;;;;;;;;;165360;4;
02.07.2018;;41313;;;;;;;;;;165252;4;
03.07.2018;;40498;;;;;;;;;;161992;4;
04.07.2018;;41008;;;;;;;;;;164032;4;
05.07.2018;;42181;;;;;;;;;;168724;4;
06.07.2018;;42151;;;;;;;;;;168604;4;
09.07.2018;;42628;;;;;;;;;;170512;4;
10.07.2018;;43142;;;;;;;;;;172568;4;
11.07.2018;;42691;;;;;;;;;;170764;4;
12.07.2018;;42464;;;;;;;;;;169856;4;
13.07.2018;;42199;;;;;;;;;;168796;4;
16.07.2018;;42227;;;;;;;;;;168908;4;
17.07.2018;;41641;;;;;;;;;;166564;4;
18.07.2018;;41593;;;;;;;;;;166372;4;
19.07.2018;;41576;;;;;;;;;;166304;4;
20.07.2018;;40985;;;;;;;;;;163940;4;
23.07.2018;;40785;;;;;;;;;;163140;4;
24.07.2018;;40835;;;;;;;;;;163340;4;
25.07.2018;;40987;;;;;;;;;;163948;4;
26.07.2018;;41234;;;;;;;;;;164936;4;
27.07.2018;;41779;;;;;;;;;;167116;4;
30.07.2018;;41898;;;;;;;;;;167592;4;
31.07.2018;;43315;;;;;;;;;;173260;4;
