Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
11.12.2018;;45208;;;;;;;;;;;;
12.12.2018;;44720;;;;;;;;;;;;
13.12.2018;;44046;;;;;;;;;;;;
14.12.2018;;44237;;;;;;;;;;;;
17.12.2018;;43954;;;;;;;;;;;;
18.12.2018;;43721;;;;;;;;;;;;
19.12.2018;;44127;;;;;;;;;;;;
20.12.2018;;44017;;;;;;;;;;;;
21.12.2018;;43959;;;;;;;;;;;;
24.12.2018;;43920;;;;;;;;;;;;
25.12.2018;;43189;;;;;;;;;;;;
26.12.2018;;43438;;;;;;;;;;;;
27.12.2018;;44462;;;;;;;;;;;;
28.12.2018;;44926;;;;;;;;;;;;
29.12.2018;;45459;;;;;;;;;;;;
03.01.2019;;44725;;;;;;;;;;;;
04.01.2019;;45360;;;;;;;;;;;;
08.01.2019;;44641;;;;;;;;;;;;
09.01.2019;;45067;;;;;;;;;;;;
10.01.2019;;45513;;;;;;;;;;;;
11.01.2019;;45600;;;;;;;;;;;;
14.01.2019;43152;45055;41229;45053;41229;44680;;1;7;345217;8;180220;4;
15.01.2019;;44614;;;;;;;;;;178456;4;
16.01.2019;;44275;;;;;;;;;;177100;4;
17.01.2019;;43700;;;;;;;;;;174800;4;
18.01.2019;;44092;;;;;;;;;;176368;4;
21.01.2019;;44404;;;;;;;;;;177616;4;
22.01.2019;;43754;;;;;;;;;;175016;4;
23.01.2019;;44138;;;;;;;;;;176552;4;
24.01.2019;;42936;;;;;;;;;;171744;4;
25.01.2019;;43376;;;;;;;;;;173504;4;
28.01.2019;;43022;;;;;;;;;;172088;4;
29.01.2019;;43269;;;;;;;;;;173076;4;
30.01.2019;;43489;;;;;;;;;;173956;4;
31.01.2019;;43175;;;;;;;;;;172700;4;
01.02.2019;;43150;;;;;;;;;;172600;4;
04.02.2019;;43101;;;;;;;;;;172404;4;
05.02.2019;;43800;;;;;;;;;;175200;4;
06.02.2019;;44224;;;;;;;;;;176896;4;
07.02.2019;;43212;;;;;;;;;;172848;4;
08.02.2019;42375;43101;41500;43250;41500;43250;;1;2;84750;2;172404;4;
11.02.2019;;43015;;;;;;;;;;172060;4;
12.02.2019;;43400;;;;;;;;;;173600;4;
13.02.2019;;41986;;;;;;;;;;167944;4;
14.02.2019;;41351;;;;;;;;;;165404;4;
15.02.2019;;42197;;;;;;;;;;168788;4;
18.02.2019;;42295;;;;;;;;;;169180;4;
19.02.2019;;42142;;;;;;;;;;168568;4;
20.02.2019;;42043;;;;;;;;;;168172;4;
21.02.2019;;41276;;;;;;;;;;165104;4;
22.02.2019;;41804;;;;;;;;;;167216;4;
25.02.2019;;41302;;;;;;;;;;165208;4;
26.02.2019;;41617;;;;;;;;;;166468;4;
27.02.2019;;41632;;;;;;;;;;166528;4;
28.02.2019;;41387;;;;;;;;;;165548;4;
01.03.2019;;41415;;;;;;;;;;165660;4;
04.03.2019;;41558;;;;;;;;;;166232;4;
05.03.2019;;41321;;;;;;;;;;165284;4;
06.03.2019;;41848;;;;;;;;;;167392;4;
07.03.2019;;41794;;;;;;;;;;167176;4;
11.03.2019;;41724;;;;;;;;;;166896;4;
12.03.2019;;41254;;;;;;;;;;165016;4;
13.03.2019;;41504;;;;;;;;;;166016;4;
14.03.2019;;41413;;;;;;;;;;165652;4;
15.03.2019;;41420;;;;;;;;;;165680;4;
18.03.2019;;41359;;;;;;;;;;165436;4;
19.03.2019;;41226;;;;;;;;;;164904;4;
20.03.2019;;41999;;;;;;;;;;167996;4;
21.03.2019;;42099;;;;;;;;;;168396;4;
22.03.2019;;42099;;;;;;;;;;168396;4;
25.03.2019;;41868;;;;;;;;;;167472;4;
26.03.2019;;42171;;;;;;;;;;168684;4;
27.03.2019;;41993;;;;;;;;;;167972;4;
28.03.2019;;42269;;;;;;;;;;169076;4;
29.03.2019;;42684;;;;;;;;;;170736;4;
01.04.2019;;43604;;;;;;;;;;174416;4;
02.04.2019;;43357;;;;;;;;;;173428;4;
03.04.2019;;43376;;;;;;;;;;173504;4;
04.04.2019;;43834;;;;;;;;;;175336;4;
05.04.2019;;43587;;;;;;;;;;174348;4;
08.04.2019;;43374;;;;;;;;;;173496;4;
09.04.2019;;42949;;;;;;;;;;171796;4;
10.04.2019;;43297;;;;;;;;;;173188;4;
11.04.2019;;44599;;;;;;;;;;178396;4;
12.04.2019;43711;44298;43711;43711;43711;43711;;1;1;43711;1;177192;4;
15.04.2019;;44180;;;;;;;;;;176720;4;
16.04.2019;;45082;;;;;;;;;;180328;4;
17.04.2019;;45098;;;;;;;;;;180392;4;
18.04.2019;;44900;;;;;;;;;;179600;4;
19.04.2019;;44596;;;;;;;;;;178384;4;
22.04.2019;;45079;;;;;;;;;;180316;4;
23.04.2019;;44177;;;;;;;;;;176708;4;
24.04.2019;;44146;;;;;;;;;;176584;4;
25.04.2019;;43750;;;;;;;;;;175000;4;
26.04.2019;;43589;;;;;;;;;;174356;4;
29.04.2019;;43469;;;;;;;;;;173876;4;
30.04.2019;;42971;;;;;;;;;;171884;4;
02.05.2019;;42428;;;;;;;;;;169712;4;
