<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.ROSN-6.20;60;20190711;000000;44799.0000000;44799.0000000;44799.0000000;44799.0000000;1
SPFB.ROSN-6.20;60;20190812;130000;42776.0000000;42776.0000000;42776.0000000;42776.0000000;1
SPFB.ROSN-6.20;60;20190813;130000;39951.0000000;39951.0000000;39951.0000000;39951.0000000;1
SPFB.ROSN-6.20;60;20190902;150000;40314.0000000;42680.0000000;40312.0000000;42496.0000000;17
SPFB.ROSN-6.20;60;20190902;160000;42453.0000000;42456.0000000;40447.0000000;42456.0000000;5
SPFB.ROSN-6.20;60;20190902;170000;42429.0000000;42429.0000000;40475.0000000;42424.0000000;16
SPFB.ROSN-6.20;60;20190903;110000;40366.0000000;40366.0000000;40366.0000000;40366.0000000;1
SPFB.ROSN-6.20;60;20190903;210000;40721.0000000;43064.0000000;40721.0000000;41280.0000000;10
SPFB.ROSN-6.20;60;20190903;220000;42918.0000000;42919.0000000;42918.0000000;42919.0000000;2
SPFB.ROSN-6.20;60;20190903;230000;42960.0000000;43106.0000000;40881.0000000;43106.0000000;7
SPFB.ROSN-6.20;60;20190904;000000;42992.0000000;42992.0000000;41101.0000000;42887.0000000;12
SPFB.ROSN-6.20;60;20190904;190000;42903.0000000;42903.0000000;42903.0000000;42903.0000000;1
SPFB.ROSN-6.20;60;20190904;200000;41013.0000000;42825.0000000;41013.0000000;42689.0000000;25
SPFB.ROSN-6.20;60;20190904;220000;41702.0000000;43096.0000000;41044.0000000;41294.0000000;11
SPFB.ROSN-6.20;60;20190904;230000;42755.0000000;42779.0000000;41351.0000000;42669.0000000;10
SPFB.ROSN-6.20;60;20190917;110000;43125.0000000;43125.0000000;43125.0000000;43125.0000000;3
SPFB.ROSN-6.20;60;20191105;120000;45492.0000000;47271.0000000;45492.0000000;47271.0000000;2
SPFB.ROSN-6.20;60;20191106;120000;45082.0000000;45082.0000000;45082.0000000;45082.0000000;1
SPFB.ROSN-6.20;60;20191107;110000;47246.0000000;47246.0000000;47246.0000000;47246.0000000;1
SPFB.ROSN-6.20;60;20191108;190000;47644.0000000;47644.0000000;47644.0000000;47644.0000000;1
SPFB.ROSN-6.20;60;20191120;000000;45402.0000000;45402.0000000;45402.0000000;45402.0000000;1
SPFB.ROSN-6.20;60;20191120;130000;46684.0000000;46684.0000000;46684.0000000;46684.0000000;1
SPFB.ROSN-6.20;60;20191207;000000;44651.0000000;46700.0000000;44651.0000000;46700.0000000;2
SPFB.ROSN-6.20;60;20200103;190000;46501.0000000;46502.0000000;46501.0000000;46502.0000000;11
SPFB.ROSN-6.20;60;20200103;210000;46561.0000000;46561.0000000;46561.0000000;46561.0000000;9
SPFB.ROSN-6.20;60;20200110;110000;46266.0000000;46266.0000000;46266.0000000;46266.0000000;10
SPFB.ROSN-6.20;60;20200110;120000;46708.0000000;46709.0000000;46708.0000000;46709.0000000;3
SPFB.ROSN-6.20;60;20200110;140000;47637.0000000;47637.0000000;47637.0000000;47637.0000000;1
SPFB.ROSN-6.20;60;20200110;160000;48244.0000000;48351.0000000;48244.0000000;48336.0000000;8
