<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.ROSN-6.19;60;20181219;160000;42000.0000000;42000.0000000;42000.0000000;42000.0000000;2
SPFB.ROSN-6.19;60;20181221;110000;42592.0000000;42592.0000000;42592.0000000;42592.0000000;1
SPFB.ROSN-6.19;60;20181221;230000;42710.0000000;42710.0000000;42710.0000000;42710.0000000;1
SPFB.ROSN-6.19;60;20181224;110000;42870.0000000;42883.0000000;42564.0000000;42564.0000000;4
SPFB.ROSN-6.19;60;20181224;120000;43025.0000000;43025.0000000;43025.0000000;43025.0000000;1
SPFB.ROSN-6.19;60;20181225;110000;41500.0000000;41500.0000000;41500.0000000;41500.0000000;5
SPFB.ROSN-6.19;60;20181225;190000;42261.0000000;42413.0000000;42261.0000000;42413.0000000;3
SPFB.ROSN-6.19;60;20181228;180000;44201.0000000;44201.0000000;44201.0000000;44201.0000000;1
SPFB.ROSN-6.19;60;20181228;190000;43899.0000000;43899.0000000;43899.0000000;43899.0000000;1
SPFB.ROSN-6.19;60;20181228;230000;44221.0000000;44221.0000000;44221.0000000;44221.0000000;1
SPFB.ROSN-6.19;60;20181229;110000;44116.0000000;44116.0000000;44085.0000000;44085.0000000;2
SPFB.ROSN-6.19;60;20190109;180000;44104.0000000;44104.0000000;44104.0000000;44104.0000000;1
SPFB.ROSN-6.19;60;20190110;000000;43801.0000000;43801.0000000;43801.0000000;43801.0000000;1
SPFB.ROSN-6.19;60;20190111;140000;44420.0000000;44420.0000000;44420.0000000;44420.0000000;1
SPFB.ROSN-6.19;60;20190111;160000;44545.0000000;44545.0000000;44545.0000000;44545.0000000;1
SPFB.ROSN-6.19;60;20190114;110000;42523.0000000;44078.0000000;42523.0000000;44078.0000000;3
SPFB.ROSN-6.19;60;20190114;130000;44129.0000000;44130.0000000;44129.0000000;44130.0000000;3
SPFB.ROSN-6.19;60;20190116;220000;43565.0000000;43565.0000000;43565.0000000;43565.0000000;1
SPFB.ROSN-6.19;60;20190121;170000;43675.0000000;43675.0000000;43675.0000000;43675.0000000;1
SPFB.ROSN-6.19;60;20190125;110000;42023.0000000;42023.0000000;42023.0000000;42023.0000000;1
SPFB.ROSN-6.19;60;20190128;120000;42128.0000000;42128.0000000;42128.0000000;42128.0000000;1
SPFB.ROSN-6.19;60;20190130;120000;42479.0000000;42479.0000000;42479.0000000;42479.0000000;1
SPFB.ROSN-6.19;60;20190130;170000;42780.0000000;42780.0000000;42662.0000000;42662.0000000;6
SPFB.ROSN-6.19;60;20190131;180000;42258.0000000;42258.0000000;42258.0000000;42258.0000000;1
SPFB.ROSN-6.19;60;20190205;110000;42530.0000000;42530.0000000;42530.0000000;42530.0000000;1
SPFB.ROSN-6.19;60;20190205;120000;43125.0000000;43558.0000000;43125.0000000;43215.0000000;20
SPFB.ROSN-6.19;60;20190205;130000;43270.0000000;43500.0000000;43270.0000000;43500.0000000;6
SPFB.ROSN-6.19;60;20190205;140000;43510.0000000;43882.0000000;43510.0000000;43882.0000000;23
SPFB.ROSN-6.19;60;20190205;150000;44067.0000000;44067.0000000;44050.0000000;44050.0000000;4
SPFB.ROSN-6.19;60;20190205;220000;43909.0000000;43909.0000000;43909.0000000;43909.0000000;1
SPFB.ROSN-6.19;60;20190206;120000;43712.0000000;43712.0000000;43712.0000000;43712.0000000;1
SPFB.ROSN-6.19;60;20190206;190000;43477.0000000;43477.0000000;43477.0000000;43477.0000000;1
SPFB.ROSN-6.19;60;20190207;190000;42554.0000000;42554.0000000;42554.0000000;42554.0000000;4
SPFB.ROSN-6.19;60;20190207;210000;41932.0000000;41932.0000000;41931.0000000;41932.0000000;18
SPFB.ROSN-6.19;60;20190207;220000;41932.0000000;41932.0000000;41932.0000000;41932.0000000;3
SPFB.ROSN-6.19;60;20190208;110000;42085.0000000;42085.0000000;42085.0000000;42085.0000000;1
SPFB.ROSN-6.19;60;20190208;130000;42318.0000000;42318.0000000;42318.0000000;42318.0000000;1
SPFB.ROSN-6.19;60;20190212;140000;42160.0000000;42200.0000000;42160.0000000;42200.0000000;2
SPFB.ROSN-6.19;60;20190212;160000;42565.0000000;42565.0000000;42565.0000000;42565.0000000;1
SPFB.ROSN-6.19;60;20190212;220000;42373.0000000;42373.0000000;42373.0000000;42373.0000000;1
SPFB.ROSN-6.19;60;20190213;140000;41700.0000000;41700.0000000;41700.0000000;41700.0000000;2
SPFB.ROSN-6.19;60;20190213;160000;41656.0000000;41656.0000000;41656.0000000;41656.0000000;1
SPFB.ROSN-6.19;60;20190213;170000;41373.0000000;41373.0000000;41373.0000000;41373.0000000;2
SPFB.ROSN-6.19;60;20190213;180000;41374.0000000;41374.0000000;41374.0000000;41374.0000000;2
SPFB.ROSN-6.19;60;20190213;190000;41364.0000000;41364.0000000;41364.0000000;41364.0000000;1
SPFB.ROSN-6.19;60;20190213;200000;40940.0000000;40940.0000000;40939.0000000;40939.0000000;2
SPFB.ROSN-6.19;60;20190214;110000;40383.0000000;40383.0000000;40383.0000000;40383.0000000;1
SPFB.ROSN-6.19;60;20190214;140000;40404.0000000;40404.0000000;40404.0000000;40404.0000000;3
SPFB.ROSN-6.19;60;20190215;110000;41006.0000000;41006.0000000;40922.0000000;40922.0000000;5
SPFB.ROSN-6.19;60;20190215;130000;41020.0000000;41020.0000000;41020.0000000;41020.0000000;1
SPFB.ROSN-6.19;60;20190215;140000;40825.0000000;40825.0000000;40825.0000000;40825.0000000;1
SPFB.ROSN-6.19;60;20190215;150000;40780.0000000;40780.0000000;40780.0000000;40780.0000000;1
SPFB.ROSN-6.19;60;20190215;160000;40780.0000000;40780.0000000;40780.0000000;40780.0000000;1
SPFB.ROSN-6.19;60;20190215;190000;41260.0000000;41260.0000000;41260.0000000;41260.0000000;1
SPFB.ROSN-6.19;60;20190218;180000;41200.0000000;41200.0000000;41200.0000000;41200.0000000;1
SPFB.ROSN-6.19;60;20190219;180000;41427.0000000;41427.0000000;41427.0000000;41427.0000000;1
SPFB.ROSN-6.19;60;20190220;120000;41344.0000000;41345.0000000;41344.0000000;41345.0000000;2
SPFB.ROSN-6.19;60;20190220;200000;41198.0000000;41198.0000000;41198.0000000;41198.0000000;1
SPFB.ROSN-6.19;60;20190221;120000;41200.0000000;41200.0000000;41200.0000000;41200.0000000;1
SPFB.ROSN-6.19;60;20190221;180000;40700.0000000;40700.0000000;40700.0000000;40700.0000000;2
SPFB.ROSN-6.19;60;20190221;190000;40673.0000000;40673.0000000;40673.0000000;40673.0000000;3
SPFB.ROSN-6.19;60;20190221;200000;40509.0000000;40509.0000000;40509.0000000;40509.0000000;1
SPFB.ROSN-6.19;60;20190222;120000;40794.0000000;40794.0000000;40794.0000000;40794.0000000;1
SPFB.ROSN-6.19;60;20190222;230000;40988.0000000;41000.0000000;40988.0000000;41000.0000000;2
SPFB.ROSN-6.19;60;20190225;110000;41001.0000000;41084.0000000;41001.0000000;41084.0000000;3
SPFB.ROSN-6.19;60;20190225;130000;41068.0000000;41068.0000000;41068.0000000;41068.0000000;1
SPFB.ROSN-6.19;60;20190225;140000;41015.0000000;41017.0000000;41015.0000000;41017.0000000;15
