<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.ROSN-3.21;60;20200325;110000;32999.0000000;32999.0000000;32999.0000000;32999.0000000;1
SPFB.ROSN-3.21;60;20200327;120000;33000.0000000;33000.0000000;33000.0000000;33000.0000000;1
SPFB.ROSN-3.21;60;20200401;140000;34244.0000000;34244.0000000;34244.0000000;34244.0000000;1
SPFB.ROSN-3.21;60;20200403;160000;34500.0000000;34500.0000000;34500.0000000;34500.0000000;1
SPFB.ROSN-3.21;60;20200413;120000;33600.0000000;33600.0000000;33600.0000000;33600.0000000;1
SPFB.ROSN-3.21;60;20200415;110000;33500.0000000;33500.0000000;33000.0000000;33000.0000000;6
SPFB.ROSN-3.21;60;20200527;130000;39999.0000000;39999.0000000;39999.0000000;39999.0000000;2
SPFB.ROSN-3.21;60;20200528;110000;39680.0000000;39680.0000000;39680.0000000;39680.0000000;1
SPFB.ROSN-3.21;60;20200528;120000;33222.0000000;38704.0000000;33222.0000000;38704.0000000;3
SPFB.ROSN-3.21;60;20200529;110000;38100.0000000;38100.0000000;38100.0000000;38100.0000000;1
SPFB.ROSN-3.21;60;20200601;160000;34602.0000000;34602.0000000;34602.0000000;34602.0000000;2
SPFB.ROSN-3.21;60;20200617;190000;39479.0000000;39479.0000000;39479.0000000;39479.0000000;1
SPFB.ROSN-3.21;60;20200617;210000;34999.0000000;34999.0000000;34999.0000000;34999.0000000;1
SPFB.ROSN-3.21;60;20200618;110000;42162.0000000;42162.0000000;42162.0000000;42162.0000000;1
SPFB.ROSN-3.21;60;20200625;140000;38697.0000000;38697.0000000;38697.0000000;38697.0000000;1
SPFB.ROSN-3.21;60;20200625;160000;37028.0000000;37028.0000000;37028.0000000;37028.0000000;1
SPFB.ROSN-3.21;60;20200707;120000;37000.0000000;37000.0000000;37000.0000000;37000.0000000;2
SPFB.ROSN-3.21;60;20200720;190000;36121.0000000;38166.0000000;36105.0000000;38166.0000000;16
SPFB.ROSN-3.21;60;20200722;200000;36246.0000000;36246.0000000;36246.0000000;36246.0000000;1
SPFB.ROSN-3.21;60;20200729;220000;36104.0000000;36104.0000000;36104.0000000;36104.0000000;1
SPFB.ROSN-3.21;60;20200818;230000;39640.0000000;39640.0000000;39640.0000000;39640.0000000;1
SPFB.ROSN-3.21;60;20200908;170000;38228.0000000;38228.0000000;38228.0000000;38228.0000000;1
SPFB.ROSN-3.21;60;20200908;180000;36483.0000000;36483.0000000;36483.0000000;36483.0000000;1
SPFB.ROSN-3.21;60;20200921;180000;37292.0000000;37292.0000000;37292.0000000;37292.0000000;1
SPFB.ROSN-3.21;60;20200922;190000;38094.0000000;38094.0000000;38094.0000000;38094.0000000;1
SPFB.ROSN-3.21;60;20201006;110000;40048.0000000;40048.0000000;40048.0000000;40048.0000000;10
SPFB.ROSN-3.21;60;20201006;190000;39772.0000000;39772.0000000;39515.0000000;39515.0000000;20
SPFB.ROSN-3.21;60;20201007;120000;39510.0000000;39510.0000000;39510.0000000;39510.0000000;1
SPFB.ROSN-3.21;60;20201007;130000;39500.0000000;39500.0000000;39500.0000000;39500.0000000;9
SPFB.ROSN-3.21;60;20201007;140000;39338.0000000;39338.0000000;39338.0000000;39338.0000000;2
SPFB.ROSN-3.21;60;20201007;150000;39269.0000000;39289.0000000;39269.0000000;39289.0000000;3
SPFB.ROSN-3.21;60;20201008;160000;39763.0000000;39763.0000000;39763.0000000;39763.0000000;3
SPFB.ROSN-3.21;60;20201008;190000;39600.0000000;39700.0000000;39205.0000000;39205.0000000;25
SPFB.ROSN-3.21;60;20201008;200000;39585.0000000;39585.0000000;39585.0000000;39585.0000000;3
SPFB.ROSN-3.21;60;20201009;120000;39200.0000000;39200.0000000;39200.0000000;39200.0000000;15
SPFB.ROSN-3.21;60;20201012;160000;39145.0000000;39145.0000000;39145.0000000;39145.0000000;2
SPFB.ROSN-3.21;60;20201021;140000;38662.0000000;38756.0000000;38643.0000000;38756.0000000;4
SPFB.ROSN-3.21;60;20201021;160000;38766.0000000;38766.0000000;38766.0000000;38766.0000000;1
SPFB.ROSN-3.21;60;20201021;170000;38759.0000000;38759.0000000;38759.0000000;38759.0000000;1
SPFB.ROSN-3.21;60;20201021;180000;39008.0000000;39008.0000000;39008.0000000;39008.0000000;1
SPFB.ROSN-3.21;60;20201022;160000;38432.0000000;38432.0000000;38432.0000000;38432.0000000;1
SPFB.ROSN-3.21;60;20201022;190000;38592.0000000;38605.0000000;38592.0000000;38605.0000000;4
SPFB.ROSN-3.21;60;20201027;140000;37965.0000000;37965.0000000;37965.0000000;37965.0000000;1
SPFB.ROSN-3.21;60;20201028;000000;37936.0000000;37936.0000000;37936.0000000;37936.0000000;4
SPFB.ROSN-3.21;60;20201028;110000;37200.0000000;37200.0000000;37189.0000000;37189.0000000;2
SPFB.ROSN-3.21;60;20201028;130000;36100.0000000;36417.0000000;36100.0000000;36417.0000000;2
SPFB.ROSN-3.21;60;20201028;140000;36573.0000000;36573.0000000;36573.0000000;36573.0000000;2
SPFB.ROSN-3.21;60;20201028;170000;36150.0000000;36150.0000000;36150.0000000;36150.0000000;1
SPFB.ROSN-3.21;60;20201028;180000;36000.0000000;36005.0000000;35999.0000000;35999.0000000;3
SPFB.ROSN-3.21;60;20201028;190000;35835.0000000;35835.0000000;35835.0000000;35835.0000000;1
SPFB.ROSN-3.21;60;20201029;000000;35863.0000000;35894.0000000;35863.0000000;35894.0000000;4
SPFB.ROSN-3.21;60;20201029;110000;35840.0000000;35840.0000000;35840.0000000;35840.0000000;1
SPFB.ROSN-3.21;60;20201029;120000;35500.0000000;35500.0000000;35500.0000000;35500.0000000;1
SPFB.ROSN-3.21;60;20201029;180000;35793.0000000;35793.0000000;35793.0000000;35793.0000000;3
SPFB.ROSN-3.21;60;20201029;200000;35685.0000000;35685.0000000;35631.0000000;35631.0000000;3
SPFB.ROSN-3.21;60;20201030;110000;35830.0000000;35830.0000000;35000.0000000;35000.0000000;4
