<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.ROSN-3.20;60;20190417;120000;42955.0000000;46111.0000000;42955.0000000;46111.0000000;2
SPFB.ROSN-3.20;60;20190417;130000;47321.0000000;47321.0000000;43121.0000000;43121.0000000;2
SPFB.ROSN-3.20;60;20190604;120000;41850.0000000;45800.0000000;41850.0000000;45500.0000000;5
SPFB.ROSN-3.20;60;20190604;130000;42450.0000000;44900.0000000;42450.0000000;44900.0000000;4
SPFB.ROSN-3.20;60;20190606;220000;41450.0000000;44950.0000000;41450.0000000;44000.0000000;13
SPFB.ROSN-3.20;60;20190607;150000;43000.0000000;43000.0000000;42000.0000000;42000.0000000;2
SPFB.ROSN-3.20;60;20190607;160000;41500.0000000;44300.0000000;41300.0000000;41800.0000000;24
SPFB.ROSN-3.20;60;20190611;230000;44300.0000000;44300.0000000;44300.0000000;44300.0000000;1
SPFB.ROSN-3.20;60;20190614;120000;41515.0000000;43500.0000000;41515.0000000;43500.0000000;34
SPFB.ROSN-3.20;60;20190617;170000;41300.0000000;43700.0000000;41000.0000000;41000.0000000;25
SPFB.ROSN-3.20;60;20190704;160000;41763.0000000;41763.0000000;41763.0000000;41763.0000000;1
SPFB.ROSN-3.20;60;20190705;170000;41500.0000000;43500.0000000;41500.0000000;42400.0000000;112
SPFB.ROSN-3.20;60;20190708;110000;41000.0000000;44300.0000000;41000.0000000;44300.0000000;6
SPFB.ROSN-3.20;60;20190709;120000;41991.0000000;41991.0000000;41991.0000000;41991.0000000;1
SPFB.ROSN-3.20;60;20190709;130000;44090.0000000;44090.0000000;41992.0000000;43897.0000000;21
SPFB.ROSN-3.20;60;20190709;150000;41997.0000000;43718.0000000;41997.0000000;43718.0000000;14
SPFB.ROSN-3.20;60;20190709;160000;41994.0000000;43498.0000000;41994.0000000;43498.0000000;14
SPFB.ROSN-3.20;60;20190710;110000;41967.0000000;43477.0000000;41967.0000000;42015.0000000;12
SPFB.ROSN-3.20;60;20190710;120000;42800.0000000;43000.0000000;41900.0000000;43000.0000000;44
SPFB.ROSN-3.20;60;20190711;000000;43878.0000000;43878.0000000;43878.0000000;43878.0000000;1
SPFB.ROSN-3.20;60;20190715;120000;41859.0000000;43100.0000000;41859.0000000;43100.0000000;8
SPFB.ROSN-3.20;60;20190718;120000;41653.0000000;43194.0000000;41501.0000000;43194.0000000;74
SPFB.ROSN-3.20;60;20190718;130000;41505.0000000;43155.0000000;41505.0000000;43155.0000000;60
SPFB.ROSN-3.20;60;20190718;150000;41512.0000000;43087.0000000;41512.0000000;43087.0000000;16
SPFB.ROSN-3.20;60;20190820;230000;42022.0000000;42022.0000000;42022.0000000;42022.0000000;1
SPFB.ROSN-3.20;60;20190821;120000;40873.0000000;40873.0000000;40873.0000000;40873.0000000;1
SPFB.ROSN-3.20;60;20190903;160000;40370.0000000;40370.0000000;40370.0000000;40370.0000000;1
SPFB.ROSN-3.20;60;20190903;190000;41689.0000000;41689.0000000;41689.0000000;41689.0000000;1
SPFB.ROSN-3.20;60;20190903;210000;41964.0000000;41999.0000000;41964.0000000;41999.0000000;2
SPFB.ROSN-3.20;60;20190916;210000;42722.0000000;42722.0000000;42722.0000000;42722.0000000;3
SPFB.ROSN-3.20;60;20190917;140000;44960.0000000;44960.0000000;44960.0000000;44960.0000000;10
SPFB.ROSN-3.20;60;20190917;150000;44566.0000000;44566.0000000;44566.0000000;44566.0000000;1
SPFB.ROSN-3.20;60;20190917;170000;42911.0000000;42911.0000000;42911.0000000;42911.0000000;1
SPFB.ROSN-3.20;60;20190924;140000;43509.0000000;43509.0000000;43509.0000000;43509.0000000;1
SPFB.ROSN-3.20;60;20190924;150000;42825.0000000;42825.0000000;42825.0000000;42825.0000000;1
SPFB.ROSN-3.20;60;20190924;160000;42714.0000000;42714.0000000;42714.0000000;42714.0000000;1
SPFB.ROSN-3.20;60;20190926;120000;42177.0000000;42177.0000000;42177.0000000;42177.0000000;1
SPFB.ROSN-3.20;60;20190926;130000;42730.0000000;42730.0000000;42730.0000000;42730.0000000;1
SPFB.ROSN-3.20;60;20191003;180000;41194.0000000;41194.0000000;41194.0000000;41194.0000000;2
SPFB.ROSN-3.20;60;20191008;110000;41929.0000000;41929.0000000;41929.0000000;41929.0000000;1
SPFB.ROSN-3.20;60;20191009;130000;42022.0000000;42022.0000000;42022.0000000;42022.0000000;1
SPFB.ROSN-3.20;60;20191010;110000;41975.0000000;41975.0000000;41975.0000000;41975.0000000;10
SPFB.ROSN-3.20;60;20191011;130000;42118.0000000;42118.0000000;42118.0000000;42118.0000000;1
SPFB.ROSN-3.20;60;20191025;210000;43300.0000000;43300.0000000;43300.0000000;43300.0000000;1
SPFB.ROSN-3.20;60;20191028;140000;43179.0000000;43179.0000000;43179.0000000;43179.0000000;2
SPFB.ROSN-3.20;60;20191028;160000;43169.0000000;43169.0000000;43169.0000000;43169.0000000;1
SPFB.ROSN-3.20;60;20191028;180000;43160.0000000;43160.0000000;43160.0000000;43160.0000000;1
SPFB.ROSN-3.20;60;20191031;200000;43370.0000000;43370.0000000;43370.0000000;43370.0000000;1
SPFB.ROSN-3.20;60;20191105;130000;45899.0000000;45900.0000000;45823.0000000;45823.0000000;3
SPFB.ROSN-3.20;60;20191105;190000;45879.0000000;45879.0000000;45879.0000000;45879.0000000;1
SPFB.ROSN-3.20;60;20191106;120000;45770.0000000;45770.0000000;45770.0000000;45770.0000000;1
SPFB.ROSN-3.20;60;20191106;230000;46169.0000000;46169.0000000;46169.0000000;46169.0000000;1
SPFB.ROSN-3.20;60;20191107;190000;47484.0000000;47484.0000000;47484.0000000;47484.0000000;1
SPFB.ROSN-3.20;60;20191108;110000;46865.0000000;46875.0000000;46865.0000000;46875.0000000;3
SPFB.ROSN-3.20;60;20191114;180000;46400.0000000;46400.0000000;46400.0000000;46400.0000000;1
SPFB.ROSN-3.20;60;20191115;110000;46599.0000000;46600.0000000;46599.0000000;46600.0000000;2
SPFB.ROSN-3.20;60;20191115;120000;46269.0000000;46269.0000000;46269.0000000;46269.0000000;3
SPFB.ROSN-3.20;60;20191115;150000;46350.0000000;46350.0000000;46350.0000000;46350.0000000;5
SPFB.ROSN-3.20;60;20191115;160000;46250.0000000;46467.0000000;46250.0000000;46467.0000000;4
SPFB.ROSN-3.20;60;20191115;180000;46500.0000000;46500.0000000;46500.0000000;46500.0000000;2
SPFB.ROSN-3.20;60;20191115;190000;46493.0000000;46500.0000000;46493.0000000;46500.0000000;3
SPFB.ROSN-3.20;60;20191118;120000;46801.0000000;46801.0000000;46476.0000000;46476.0000000;7
SPFB.ROSN-3.20;60;20191118;170000;46570.0000000;46590.0000000;46500.0000000;46500.0000000;3
SPFB.ROSN-3.20;60;20191118;180000;46350.0000000;46350.0000000;46350.0000000;46350.0000000;5
SPFB.ROSN-3.20;60;20191119;110000;46150.0000000;46150.0000000;46150.0000000;46150.0000000;1
SPFB.ROSN-3.20;60;20191119;180000;46000.0000000;46000.0000000;46000.0000000;46000.0000000;10
SPFB.ROSN-3.20;60;20191119;200000;46127.0000000;46300.0000000;46005.0000000;46285.0000000;19
SPFB.ROSN-3.20;60;20191119;230000;46065.0000000;46065.0000000;46065.0000000;46065.0000000;1
SPFB.ROSN-3.20;60;20191120;110000;45700.0000000;45700.0000000;45700.0000000;45700.0000000;1
SPFB.ROSN-3.20;60;20191120;120000;45350.0000000;45350.0000000;45303.0000000;45303.0000000;9
SPFB.ROSN-3.20;60;20191120;130000;45336.0000000;45570.0000000;45336.0000000;45570.0000000;45
