<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.ROSN-12.19;60;20190114;110000;41229.0000000;45053.0000000;41229.0000000;45053.0000000;5
SPFB.ROSN-12.19;60;20190114;130000;44675.0000000;44680.0000000;44675.0000000;44680.0000000;3
SPFB.ROSN-12.19;60;20190208;140000;41500.0000000;41500.0000000;41500.0000000;41500.0000000;1
SPFB.ROSN-12.19;60;20190208;160000;43250.0000000;43250.0000000;43250.0000000;43250.0000000;1
SPFB.ROSN-12.19;60;20190412;180000;43711.0000000;43711.0000000;43711.0000000;43711.0000000;1
SPFB.ROSN-12.19;60;20190504;000000;42495.0000000;42495.0000000;42495.0000000;42495.0000000;1
SPFB.ROSN-12.19;60;20190704;160000;41958.0000000;41958.0000000;41958.0000000;41958.0000000;1
SPFB.ROSN-12.19;60;20190722;150000;42377.0000000;42377.0000000;42377.0000000;42377.0000000;1
SPFB.ROSN-12.19;60;20190723;130000;42738.0000000;42738.0000000;42738.0000000;42738.0000000;1
SPFB.ROSN-12.19;60;20190802;140000;41500.0000000;41500.0000000;41500.0000000;41500.0000000;2
SPFB.ROSN-12.19;60;20190802;210000;41678.0000000;41679.0000000;41678.0000000;41679.0000000;2
SPFB.ROSN-12.19;60;20190803;000000;41793.0000000;41806.0000000;41793.0000000;41806.0000000;2
SPFB.ROSN-12.19;60;20190805;170000;41138.0000000;41143.0000000;41138.0000000;41143.0000000;2
SPFB.ROSN-12.19;60;20190806;140000;41230.0000000;41230.0000000;41230.0000000;41230.0000000;2
SPFB.ROSN-12.19;60;20190807;140000;41100.0000000;41100.0000000;40917.0000000;40917.0000000;2
SPFB.ROSN-12.19;60;20190807;180000;40870.0000000;40870.0000000;40845.0000000;40845.0000000;7
SPFB.ROSN-12.19;60;20190809;130000;40900.0000000;40900.0000000;40900.0000000;40900.0000000;25
SPFB.ROSN-12.19;60;20190809;140000;40680.0000000;40700.0000000;40549.0000000;40700.0000000;6
SPFB.ROSN-12.19;60;20190812;110000;41131.0000000;41149.0000000;41131.0000000;41149.0000000;5
SPFB.ROSN-12.19;60;20190812;130000;40825.0000000;40825.0000000;40825.0000000;40825.0000000;1
SPFB.ROSN-12.19;60;20190812;150000;40700.0000000;40700.0000000;40700.0000000;40700.0000000;1
SPFB.ROSN-12.19;60;20190812;190000;40690.0000000;40690.0000000;40600.0000000;40600.0000000;27
SPFB.ROSN-12.19;60;20190813;130000;40175.0000000;40175.0000000;40175.0000000;40175.0000000;1
SPFB.ROSN-12.19;60;20190813;170000;40460.0000000;40460.0000000;40460.0000000;40460.0000000;1
SPFB.ROSN-12.19;60;20190814;110000;41094.0000000;41094.0000000;41094.0000000;41094.0000000;1
SPFB.ROSN-12.19;60;20190814;120000;40601.0000000;40601.0000000;40601.0000000;40601.0000000;1
SPFB.ROSN-12.19;60;20190814;170000;40601.0000000;40601.0000000;40180.0000000;40180.0000000;8
SPFB.ROSN-12.19;60;20190816;110000;40371.0000000;40371.0000000;40370.0000000;40370.0000000;10
SPFB.ROSN-12.19;60;20190816;220000;40060.0000000;40060.0000000;40060.0000000;40060.0000000;1
SPFB.ROSN-12.19;60;20190819;140000;40084.0000000;40084.0000000;40084.0000000;40084.0000000;1
SPFB.ROSN-12.19;60;20190819;190000;40018.0000000;40018.0000000;40018.0000000;40018.0000000;1
SPFB.ROSN-12.19;60;20190820;180000;40269.0000000;40269.0000000;40269.0000000;40269.0000000;20
SPFB.ROSN-12.19;60;20190820;230000;40933.0000000;40933.0000000;40933.0000000;40933.0000000;1
SPFB.ROSN-12.19;60;20190821;110000;41080.0000000;41110.0000000;41080.0000000;41110.0000000;2
SPFB.ROSN-12.19;60;20190821;120000;41055.0000000;41055.0000000;40965.0000000;40965.0000000;10
SPFB.ROSN-12.19;60;20190821;140000;40965.0000000;40965.0000000;40965.0000000;40965.0000000;2
SPFB.ROSN-12.19;60;20190821;150000;40809.0000000;40809.0000000;40809.0000000;40809.0000000;11
SPFB.ROSN-12.19;60;20190821;160000;40809.0000000;40809.0000000;40809.0000000;40809.0000000;9
SPFB.ROSN-12.19;60;20190822;110000;40752.0000000;41149.0000000;40752.0000000;40800.0000000;20
SPFB.ROSN-12.19;60;20190822;120000;40780.0000000;40780.0000000;40434.0000000;40434.0000000;2
SPFB.ROSN-12.19;60;20190822;130000;40682.0000000;40720.0000000;40682.0000000;40720.0000000;4
SPFB.ROSN-12.19;60;20190823;160000;40100.0000000;40300.0000000;40100.0000000;40300.0000000;3
SPFB.ROSN-12.19;60;20190823;180000;40437.0000000;40500.0000000;40437.0000000;40500.0000000;11
SPFB.ROSN-12.19;60;20190823;210000;40304.0000000;40329.0000000;40304.0000000;40329.0000000;19
SPFB.ROSN-12.19;60;20190823;220000;40299.0000000;40299.0000000;40299.0000000;40299.0000000;1
SPFB.ROSN-12.19;60;20190823;230000;40050.0000000;40050.0000000;40050.0000000;40050.0000000;1
SPFB.ROSN-12.19;60;20190826;110000;40050.0000000;40486.0000000;40050.0000000;40150.0000000;15
SPFB.ROSN-12.19;60;20190826;130000;40205.0000000;40205.0000000;40205.0000000;40205.0000000;1
SPFB.ROSN-12.19;60;20190826;140000;40205.0000000;40205.0000000;40205.0000000;40205.0000000;1
SPFB.ROSN-12.19;60;20190826;190000;40205.0000000;40205.0000000;40205.0000000;40205.0000000;1
SPFB.ROSN-12.19;60;20190827;120000;40064.0000000;40064.0000000;40064.0000000;40064.0000000;1
SPFB.ROSN-12.19;60;20190827;130000;40064.0000000;40064.0000000;40064.0000000;40064.0000000;1
SPFB.ROSN-12.19;60;20190827;140000;40175.0000000;40265.0000000;40175.0000000;40265.0000000;6
SPFB.ROSN-12.19;60;20190827;150000;40150.0000000;40150.0000000;40145.0000000;40145.0000000;6
SPFB.ROSN-12.19;60;20190827;160000;40090.0000000;40090.0000000;40090.0000000;40090.0000000;3
SPFB.ROSN-12.19;60;20190827;170000;40137.0000000;40137.0000000;40085.0000000;40085.0000000;4
SPFB.ROSN-12.19;60;20190827;180000;40059.0000000;40059.0000000;40001.0000000;40001.0000000;40
SPFB.ROSN-12.19;60;20190827;190000;40001.0000000;40284.0000000;40000.0000000;40284.0000000;20
SPFB.ROSN-12.19;60;20190827;200000;40509.0000000;40509.0000000;40375.0000000;40375.0000000;2
SPFB.ROSN-12.19;60;20190828;110000;40150.0000000;40150.0000000;40150.0000000;40150.0000000;1
SPFB.ROSN-12.19;60;20190828;120000;40230.0000000;40230.0000000;40200.0000000;40200.0000000;51
SPFB.ROSN-12.19;60;20190828;140000;40108.0000000;40108.0000000;40108.0000000;40108.0000000;1
SPFB.ROSN-12.19;60;20190828;150000;40107.0000000;40107.0000000;40107.0000000;40107.0000000;1
SPFB.ROSN-12.19;60;20190828;180000;40150.0000000;40150.0000000;40150.0000000;40150.0000000;5
SPFB.ROSN-12.19;60;20190829;130000;40314.0000000;40314.0000000;40314.0000000;40314.0000000;2
SPFB.ROSN-12.19;60;20190829;160000;40315.0000000;40315.0000000;40315.0000000;40315.0000000;2
SPFB.ROSN-12.19;60;20190829;170000;40263.0000000;40383.0000000;40260.0000000;40383.0000000;7
SPFB.ROSN-12.19;60;20190829;180000;40221.0000000;40221.0000000;40221.0000000;40221.0000000;9
SPFB.ROSN-12.19;60;20190829;190000;40296.0000000;40300.0000000;40296.0000000;40300.0000000;8
SPFB.ROSN-12.19;60;20190829;230000;40421.0000000;40421.0000000;40421.0000000;40421.0000000;1
SPFB.ROSN-12.19;60;20190830;110000;40300.0000000;40300.0000000;40300.0000000;40300.0000000;1
SPFB.ROSN-12.19;60;20190830;140000;40414.0000000;40414.0000000;40414.0000000;40414.0000000;2
SPFB.ROSN-12.19;60;20190830;150000;40409.0000000;40409.0000000;40220.0000000;40220.0000000;15
SPFB.ROSN-12.19;60;20190830;170000;40255.0000000;40255.0000000;40255.0000000;40255.0000000;1
SPFB.ROSN-12.19;60;20190830;180000;40300.0000000;40458.0000000;40220.0000000;40458.0000000;33
SPFB.ROSN-12.19;60;20190830;190000;40473.0000000;40473.0000000;40473.0000000;40473.0000000;1
SPFB.ROSN-12.19;60;20190830;230000;40322.0000000;40322.0000000;40322.0000000;40322.0000000;2
SPFB.ROSN-12.19;60;20190902;110000;40226.0000000;40226.0000000;40226.0000000;40226.0000000;2
SPFB.ROSN-12.19;60;20190902;120000;40437.0000000;40438.0000000;40437.0000000;40438.0000000;2
SPFB.ROSN-12.19;60;20190902;130000;40438.0000000;40726.0000000;40190.0000000;40190.0000000;43
SPFB.ROSN-12.19;60;20190902;140000;40574.0000000;41050.0000000;40524.0000000;40580.0000000;33
SPFB.ROSN-12.19;60;20190902;150000;40864.0000000;40864.0000000;40864.0000000;40864.0000000;1
SPFB.ROSN-12.19;60;20190902;180000;40885.0000000;40985.0000000;40885.0000000;40985.0000000;12
SPFB.ROSN-12.19;60;20190902;220000;40879.0000000;40879.0000000;40879.0000000;40879.0000000;4
SPFB.ROSN-12.19;60;20190903;110000;40700.0000000;40789.0000000;40441.0000000;40441.0000000;45
SPFB.ROSN-12.19;60;20190903;120000;40427.0000000;40595.0000000;40427.0000000;40595.0000000;2
SPFB.ROSN-12.19;60;20190903;130000;40400.0000000;40535.0000000;40360.0000000;40380.0000000;21
SPFB.ROSN-12.19;60;20190903;140000;40596.0000000;40635.0000000;40596.0000000;40635.0000000;2
SPFB.ROSN-12.19;60;20190903;150000;40600.0000000;40600.0000000;40600.0000000;40600.0000000;2
SPFB.ROSN-12.19;60;20190903;160000;40600.0000000;40600.0000000;40600.0000000;40600.0000000;1
SPFB.ROSN-12.19;60;20190903;180000;40600.0000000;40843.0000000;40600.0000000;40843.0000000;9
SPFB.ROSN-12.19;60;20190903;210000;40833.0000000;40833.0000000;40833.0000000;40833.0000000;5
SPFB.ROSN-12.19;60;20190903;220000;40874.0000000;40879.0000000;40874.0000000;40879.0000000;3
SPFB.ROSN-12.19;60;20190904;110000;40956.0000000;41031.0000000;40800.0000000;40946.0000000;9
SPFB.ROSN-12.19;60;20190904;120000;41007.0000000;41150.0000000;41007.0000000;41150.0000000;13
SPFB.ROSN-12.19;60;20190904;130000;41002.0000000;41002.0000000;40976.0000000;40976.0000000;2
SPFB.ROSN-12.19;60;20190904;140000;41017.0000000;41190.0000000;41017.0000000;41190.0000000;6
SPFB.ROSN-12.19;60;20190904;150000;41002.0000000;41002.0000000;40987.0000000;40987.0000000;2
SPFB.ROSN-12.19;60;20190904;170000;40985.0000000;41052.0000000;40920.0000000;41050.0000000;68
SPFB.ROSN-12.19;60;20190904;190000;41046.0000000;41046.0000000;41046.0000000;41046.0000000;1
SPFB.ROSN-12.19;60;20190904;200000;41148.0000000;41156.0000000;41148.0000000;41156.0000000;6
SPFB.ROSN-12.19;60;20190904;230000;41155.0000000;41156.0000000;41155.0000000;41156.0000000;3
