Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
06.04.2020;25868;26000;25600;28879;25010;26499;;1;24;646705;25;468000;18;
07.04.2020;26786;26849;28940;28940;26500;26620;0,46;1;125;7098253;265;3329276;124;
08.04.2020;26997;27496;26820;27500;26382;27500;3,31;1;27;1025878;38;3244528;118;
09.04.2020;27201;27096;27220;27686;26929;27096;-1,47;1;108;5304194;195;9591984;354;
10.04.2020;27132;27272;26955;27494;26941;27272;0,65;2;34;1329444;49;9163392;336;
13.04.2020;26743;26683;27176;27176;26011;26683;-2,16;1;37;1363917;51;10833298;406;
14.04.2020;27630;27850;26850;28598;26501;27815;4,24;1;82;4365478;158;13368000;480;
15.04.2020;26890;26136;27900;27995;25503;26397;-5,10;1;143;6346075;236;13590720;520;
16.04.2020;26531;26590;25751;26900;25751;26611;0,81;1;75;3926627;148;18506640;696;
17.04.2020;26766;26645;26740;26944;26500;26645;0,13;1;93;4175475;156;22648250;850;
20.04.2020;27135;27514;26746;27614;26700;27600;3,58;1;103;6702271;247;25147796;914;
21.04.2020;26878;26759;27501;28050;26340;26765;-3,02;1;249;11907147;443;29863044;1116;
22.04.2020;26975;26815;26751;27297;26501;26815;0,19;7;156;7094437;263;31212660;1164;
23.04.2020;26737;26688;26840;27376;26106;26688;-0,47;2;102;4411682;165;31812096;1192;
24.04.2020;26456;26411;26601;26730;26235;26344;-1,29;1;91;3730266;141;29633142;1122;
27.04.2020;26956;27318;26499;27326;26499;27326;3,73;1;87;4070284;151;31634244;1158;
28.04.2020;27651;27749;27108;28969;24800;27701;1,37;1;338;17226507;623;36517684;1316;
29.04.2020;28481;28801;27651;29000;27551;28801;3,97;1;165;12019180;422;34157986;1186;
30.04.2020;28682;28745;28850;29486;28340;28745;-0,19;1;123;7428599;259;30699660;1068;
04.05.2020;28169;28449;28990;28990;27897;28449;-1,03;1;137;7887374;280;32773248;1152;
05.05.2020;28718;28600;28381;28999;28381;28600;0,53;1;57;4738521;165;33004400;1154;
06.05.2020;28681;28798;28501;28990;28501;28798;0,69;1;112;4302076;150;31908184;1108;
07.05.2020;29036;29175;28748;29363;28701;29131;1,16;1;73;2758409;95;32676000;1120;
08.05.2020;29796;29795;29595;30000;29400;29795;2,28;1;232;15344961;515;34443020;1156;
12.05.2020;29740;29799;29800;29839;29431;29799;0,01;2;51;6037294;203;33732468;1132;
13.05.2020;29341;29101;29751;29751;29101;29153;-2,17;1;147;6308298;215;36609058;1258;
14.05.2020;28534;28515;29101;29150;27911;28515;-2,19;2;103;7190580;252;36670290;1286;
15.05.2020;28710;28478;28549;29048;27911;28472;-0,15;1;87;4191654;146;37306180;1310;
18.05.2020;29248;29475;28729;29577;28550;29402;3,27;2;87;4504250;154;37963800;1288;
19.05.2020;29671;29768;29583;29989;29369;29621;0,74;3;96;4480318;151;37745824;1268;
20.05.2020;29920;29819;29930;30183;29527;29820;0,67;1;77;4547895;152;39957460;1340;
21.05.2020;29504;29174;29616;29739;29061;29249;-1,92;1;149;6284293;213;41777168;1432;
22.05.2020;29225;29149;29250;29455;28945;29137;-0,38;2;68;3185493;109;42790732;1468;
25.05.2020;29544;29725;29199;29725;29150;29725;2,02;1;64;2333972;79;43398500;1460;
26.05.2020;29732;29271;29725;29999;29271;29276;-1,51;1;109;4638164;156;41623362;1422;
27.05.2020;29041;28375;29300;29549;28255;28257;-3,48;1;305;17163163;591;47670000;1680;
28.05.2020;28824;28799;28499;29199;28456;28849;2,10;1;112;5649556;196;47691144;1656;
29.05.2020;28543;28379;28899;28999;28200;28323;-1,82;2;106;4167222;146;50571378;1782;
01.06.2020;28572;28542;28599;28790;28198;28549;0,80;1;180;8057230;282;46751796;1638;
02.06.2020;28552;28472;28501;28799;28300;28466;-0,29;1;265;19614939;687;58367600;2050;
03.06.2020;28594;28701;28401;28900;28401;28700;0,82;1;170;11780636;412;59296266;2066;
04.06.2020;28655;28651;28701;28949;28451;28651;-0,17;1;281;18453893;644;60969328;2128;
05.06.2020;28906;28981;28601;29349;28551;28990;1,18;2;149;9105347;315;64743554;2234;
08.06.2020;28999;28799;28990;29236;28700;28799;-0,66;1;79;4958864;171;59095548;2052;
09.06.2020;28849;29029;28751;29198;28600;29198;1,38;1;67;3894667;135;57999942;1998;
10.06.2020;28974;28825;29029;29204;28780;28780;-1,43;1;346;23845396;823;57534700;1996;
11.06.2020;28402;28557;28996;29149;27975;28573;-0,72;1;135;8037812;283;48432672;1696;
15.06.2020;29087;29627;28500;29721;28349;29600;3,59;2;205;15445235;531;32471192;1096;
16.06.2020;30042;30127;29599;30647;29502;30250;2,20;1;200;12016643;400;31271826;1038;
17.06.2020;30481;30619;30900;31290;29637;30619;1,22;1;188;14630966;480;21678252;708;
18.06.2020;30515;31086;30516;31276;30044;30218;-1,31;1;188;10771724;353;12993948;418;
