;Open;Close;High;Low;Vol;Log_returns;Amihud;LHH;LIX;VAR;VAR_21;MACD;EMA_21;MA_21;F_Open;F_Close;F_High;F_Low;F_Vol;F_Log_returns;F_Amihud;F_LHH;F_LIX;F_VAR;F_VAR_21;F_MACD;F_EMA_21;F_MA_21;F_Open_pos;F_Open_con
2019-01-03;0.4846;0.4881;0.4894;0.4881;;0.007196494510676388;7.641502143814056e-11;0.03319833715920063;10.966866615929716;0.0024070352726915795;;0.0;;;4909.0;4927.0;5004.0;4903.0;3.7880299251870326;0.003660028485910516;4.7072444988974846e-05;0.8718580036032361;4.971562417195816;0.002606428980596883;0.011737741378023785;-9.16603968347954;-0.00195929596335076;-0.0030277225849182354;0.002067517607448943;-0.0034093696345351976
2019-01-04;0.4885;0.4921;0.4949;0.4921;-0.1341870124607436;0.007342476389095132;9.329970035127429e-11;0.04303756938646672;10.574620590387898;0.003540158380387748;;3.0769230768834532e-06;0.004292641047404455;;4938.0;4995.0;5018.0;4938.0;0.6286458333333333;0.011477021177530133;1.4559844567892304e-05;0.4245389876360053;5.290573386812991;0.0035615547119787288;0.011927168709512952;-8.673202664160272;-0.0005515879986482952;-0.002571889532124949;0.020615379433963632;0.008367994880756013
2019-01-08;0.494;0.487;0.494;0.487;0.5031989927970009;-0.014271394105332735;9.223162522774389e-11;0.03211080407877324;10.34917265399444;0.0033910001155785284;;-1.3703222254690672e-06;-0.002382821521177081;;4995.0;4936.0;5009.0;4929.0;-0.08826351135273425;-0.011882125497431062;3.901276369994334e-05;0.46906123068228256;5.245282381342702;0.002057299318561888;0.011925728791774446;-8.367082947676863;-0.0015712322415297741;-0.003568064396426096;-0.006952302848356129;0.005516096751360777
2019-01-09;0.4893;0.4948;0.495;0.4948;1.2252261228302328;0.011177842223254908;3.753336869670349e-11;0.016135896004703706;12.247515577744656;0.0037604620954684014;;5.992206447646975e-06;0.003385483636058284;;4943.0;5016.0;5041.0;4936.0;-0.12346545071904591;0.014660369005797591;2.216871120037138e-05;0.6949116761777645;5.076934484879172;0.00326621557636224;0.01255223461407371;-7.835330224625068;2.2306582290854138e-05;-0.002377678469118849;0.004444371561342697;-0.009199699007209294
2019-01-10;0.4943;0.4992;0.5018;0.4992;-0.3147741598769811;0.00986419674230421;2.1619134170417414e-11;0.024336295022084904;10.973250843164864;0.002277665515467873;;1.5894454598097685e-05;0.004162697050844599;;5008.0;5029.0;5079.0;4996.0;0.6586634653861545;0.00418452339203057;2.2944267765633958e-05;0.334125539273397;5.399928078131145;0.001607190992836146;0.012155126195421067;-7.300199489593979;0.00025626317143156996;-0.0013974635080162834;0.030346620950346903;0.021167132147581924
2019-01-11;0.4989;0.507;0.5144;0.507;0.9171917945283243;0.01610532872419146;2.8373587335177495e-11;0.022713951827008985;10.80839141563177;0.007165025679640562;;3.290955695284259e-05;0.006047192499477161;;5030.0;5151.0;5199.0;5030.0;0.2914354644149577;0.023770886471799813;7.466527125495526e-05;0.5242933581028307;5.212602088650337;0.006866627105890889;0.013311030264156512;-6.460666312815192;0.002446680096775955;-0.00026838175387489116;0.01808400436178581;0.0020152583849144534
2019-01-14;0.5075;0.5086;0.5121;0.5086;-0.5561838381665177;0.0021651420720770753;1.9389132144346006e-11;0.0175131059696037;10.782126600798541;0.001862985081919753;;4.6371293674629666e-05;0.004857569962037678;;5122.0;5141.0;5182.0;5104.0;-0.33476555202690084;0.0037026252960341566;4.753471880303815e-05;0.3562912481876547;5.370524974850807;0.002227320271058293;0.01301356349567994;-5.734284213287538;0.0020372907408148233;0.00044103124610495037;-0.0026194543634320278;-0.006105444620025824
2019-01-15;0.5109;0.5099;0.5117;0.5099;0.15015778927032963;-0.0019592482756423113;3.686968491636202e-11;0.015513918731536028;11.132788221143075;0.0020410525768424716;;5.742859309865178e-05;0.004032357715108681;;5145.0;5140.0;5179.0;5129.0;-0.42909295141814097;-0.0009722898189377105;3.434144619975223e-05;0.39413049855777027;5.320130493297295;0.0018679291521274293;0.012881530441498359;-5.083585401487653;0.0018298492003274713;0.00042167000488757544;-0.007474163474741613;-0.00997326009973265
2019-01-16;0.509;0.5135;0.5185;0.5135;0.21669014011037735;0.008802012818090121;5.53722001108669e-11;0.022260054710319232;10.777326146480457;0.00425334285230131;;7.075637977882465e-05;0.00422271939039498;;5152.0;5218.0;5247.0;5148.0;0.5922282341367437;0.012729197912483059;2.609258120634058e-05;0.4806682350704594;5.2320115795692255;0.003435741965627142;0.01256741594468397;-4.2798575563492705;0.0030661894202721474;0.0006035003017501595;-0.005922482936268847;-0.015645910893739234
2019-01-17;0.5135;0.5149;0.5168;0.5149;-0.07991535146462891;0.002722677683482888;4.08839140522343e-11;0.013963570866691954;11.16255277838648;0.002754855520625327;;8.247808409134194e-05;0.003731414041644898;;5212.0;5221.0;5223.0;5180.0;1.1155390793945013;0.0017252951658157656;8.989030451255719e-05;0.09308255602064013;5.919848989300226;0.002435649508815603;0.011862559362762516;-3.5600058731461104;0.002832328354047231;0.0019051448484501687;-0.051468109682377694;-0.050922034903841396
2019-01-18;0.516;0.5149;0.5189;0.5149;-0.10249255848370131;-0.0021340584294670117;3.674499193899116e-11;0.0144146683204524;10.79228444614869;0.002159761832595018;;9.081239800734497e-05;0.0029966007213484414;;5222.0;5237.0;5251.0;5195.0;-0.423481308411215;0.002868345020413443;1.021634077328376e-05;0.20589355558741015;5.567271690892885;0.0016568171895752506;0.011857547065143968;-2.87942847184695;0.002853829031677302;0.0021404068684125477;-0.01702929319129065;-0.01797155805594619
2019-01-21;0.516;0.51;0.517;0.51;0.07474539382964229;-0.011696039763191335;4.401530513441064e-11;0.02131933813985877;10.576399274216111;0.00411258122177523;;8.808018038497512e-05;0.0011563203896263197;;5228.0;5177.0;5238.0;5153.0;-0.03419452887537999;-0.009803057842210805;1.6409100324316815e-05;0.319634856577809;5.365926044541234;0.004243375441975769;0.011750517604916404;-2.449854969484477;0.0015146987668268608;0.0019737406676392233;-0.024316196374341126;-0.020183534903458478
2019-01-22;0.511;0.5014;0.511;0.5014;0.42603570876487873;-0.01896540447951145;5.7537283676071023e-11;0.01931058438871443;10.585970635353888;0.004209934174525235;;6.993189735249317e-05;-0.0012142208078275152;;5175.0;5100.0;5175.0;5066.0;2.4846577498033047;-0.01459879942115272;8.197035593336383e-06;0.10725446013725172;5.793570613161734;0.0029464588576212595;0.011332146215862133;-2.285298641158988;1.2679698311313103e-06;0.002007917475543408;-0.12324026822701217;-0.10356495141163413
2019-01-23;0.5017;0.5069;0.5135;0.5069;0.07531686905997548;0.01031141398809643;3.16520830192698e-11;0.019731873541734744;10.784972353315087;0.006172039504126194;;6.509136012122774e-05;0.000320242486750999;;5088.0;5134.0;5195.0;5088.0;-0.45239707985248734;0.009000256411127339;8.520523079161616e-06;0.18430332038475766;5.542964777041661;0.004214211634968399;0.01129853857612951;-2.035950365669123;0.0006075790596287156;0.0026971841018090803;-0.02702799832329139;-0.03726182927197508
2019-01-24;0.5065;0.5073;0.5134;0.5073;-0.4243812264833301;0.001578220883906245;7.465800939090396e-11;0.024034320490386993;10.579663974731748;0.0037740300936213553;;6.15273852120346e-05;0.00036633052039736214;;5136.0;5139.0;5190.0;5108.0;-0.17880703683342491;0.0005839416224322491;4.819780264634855e-05;0.16974263031490516;5.573402674921631;0.0026508411918481937;0.011304323651333884;-1.7971433779493964;0.0006410683547559692;0.0025478551605906397;-0.009028231276213328;-0.009221215067590882
2019-01-25;0.5093;0.5093;0.5113;0.5093;-0.45335735535887456;0.0;6.131462158984232e-11;0.025576600167257685;10.80337613676102;0.0016113048894343149;;6.207192112073212e-05;0.0007727943860194042;;5143.0;5157.0;5167.0;5127.0;-0.634979079497908;0.002718448276043617;5.599893958633614e-05;0.22753737774869529;5.448992805657452;0.0016588830798068034;0.010320173144362838;-1.5320396716997493;0.0009029722419653385;0.0032782858438515916;0.009158975661816227;0.006806166703599459
2019-01-28;0.5102;0.5023;0.5139;0.5023;0.6796498310026111;-0.015605254951711944;5.7431411788184374e-11;0.03634264164530462;10.259156395767763;0.0028705070745137307;;4.849150572816541e-05;-0.0009011725968669504;;5163.0;5115.0;5199.0;5078.0;0.5809261806510775;-0.00934040649392287;1.8459651884403473e-05;0.43852878848661575;5.163627524884404;0.002733188356057218;0.010695919897655871;-1.4151891498859186;7.267106456132488e-05;0.002664908894015827;-0.012662290353947392;-0.0023896365237077166
2019-01-29;0.5031;0.504;0.5065;0.504;-0.09760098421160546;0.0017873105740958684;6.252062904793742e-11;0.021258646079548364;10.88254034758001;0.002936261240918656;;4.042671421355948e-05;-0.0004097213694213009;;5105.0;5099.0;5119.0;5052.0;-0.14530162412993042;-0.0011760095436113005;4.759120189390343e-05;0.2818202066005904;5.350790345116573;0.0028311699146290645;0.00992066817462426;-1.3524330324835319;-0.00021863580723624487;0.001512049437442542;-0.014855066653123972;-0.013111447302067591
2019-01-30;0.5042;0.508;0.5088;0.508;0.11064081630496236;0.007508432824662514;3.475661264672173e-11;0.023491621599713925;11.426397174950214;0.00267784289447682;;4.161258775692289e-05;0.0005023646482149591;;5097.0;5142.0;5144.0;5067.0;-0.503223617237869;0.008789977485793798;1.5243769989703826e-05;0.6527380101179712;4.990182423856733;0.0023751274372257767;0.009593930550877894;-1.1696602605261432;0.0005664556705820001;0.00255066157784678;0.011655748544543432;0.004151762902401712
2019-01-31;0.511;0.513;0.5138;0.513;0.9212964064306479;0.0039062549670650926;1.2426755405203367e-11;0.008355684923491051;11.714245198234309;0.001174777578255513;;5.261816657076146e-05;0.0014950562416440327;;5146.0;5179.0;5186.0;5125.0;1.0799180327868854;0.006392273582202179;1.2222770904767083e-05;0.24696876927389966;5.412503372976021;0.001247138731889531;0.009389757840424775;-0.9022033250566892;0.0011727028427666042;0.0023196864681838125;0.014741164813931729;0.0047388842948921095
2019-02-01;0.5132;0.5132;0.5152;0.5132;-0.6402109850923678;0.0;4.314540063715977e-11;0.02046370136396951;10.872522371469092;0.0017658637342392103;0.009436203106415103;6.187924792422361e-05;0.0013540760314267875;;5182.0;5193.0;5194.0;5159.0;-0.5251231527093596;0.002120482722263617;4.005679938522165e-05;0.29716562416135095;5.331518571203293;0.002005984779664947;0.009235680840594594;-0.6288419793318099;0.0013134774757617151;0.002678263141686621;0.0030503114452664626;0.0024690576429995392
2019-02-04;0.5152;0.5304;0.5319;0.5304;2.4047525638378415;0.029076264081508874;3.785860886174262e-11;0.02363651450094076;11.543863531354948;0.006398774618736111;0.011175518346899897;0.00010569002387905702;0.00470669527262868;0.003988534142983724;5193.0;5375.0;5393.0;5187.0;6.490318118948824;0.034447009151545416;9.854670128594638e-06;0.24961831437396215;5.45117980405273;0.004755897215277184;0.011524548640123084;0.12327961837490875;0.004421211966290306;0.004169536325223877;0.1094761438630838;0.07480501436736242
2019-02-05;0.533;0.5293;0.5394;0.5293;-0.17986300137564648;-0.006966045301902701;3.12784147107126e-11;0.019930883139268628;10.628618199773284;0.002753809804689734;0.011286568159368416;0.00013937916295925223;0.003925495639597987;0.00349371225710704;5376.0;5345.0;5447.0;5327.0;-0.42886160096020687;-0.005783058743840996;3.001324391945925e-05;0.24630121207828573;5.440176379164332;0.002940335295127123;0.011606208494629547;0.6806810194129866;0.003471521139001732;0.003243924592655878;-0.005533783042059759;-0.006463364474998512
2019-02-06;0.5309;0.5277;0.5321;0.5277;-0.731533574478836;-0.006045739178003773;6.970469168997896e-11;0.027582186683775458;10.417062077709716;0.0021244526245502524;0.010842548837920457;0.00016336161659036286;0.0031539794617443384;0.003809113796104713;5364.0;5313.0;5368.0;5301.0;-0.5984481086323957;-0.009553317950626194;9.317832601874675e-06;0.35010985986601745;5.2944166047134535;0.0018213843774077508;0.011461808551717438;1.0627441555561745;0.002581643969806091;0.0034828720298585303;0.0158065275482262;0.017328050150807295
