<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.MTSI-9.20;60;20200414;160000;31046.0000000;31046.0000000;31046.0000000;31046.0000000;4
SPFB.MTSI-9.20;60;20200415;110000;30253.0000000;30253.0000000;29855.0000000;29855.0000000;2
SPFB.MTSI-9.20;60;20200417;190000;29223.0000000;29223.0000000;29223.0000000;29223.0000000;1
SPFB.MTSI-9.20;60;20200424;190000;29555.0000000;29555.0000000;29555.0000000;29555.0000000;5
SPFB.MTSI-9.20;60;20200526;190000;32200.0000000;32200.0000000;32200.0000000;32200.0000000;1
SPFB.MTSI-9.20;60;20200527;120000;31900.0000000;31900.0000000;31900.0000000;31900.0000000;1
SPFB.MTSI-9.20;60;20200528;130000;31830.0000000;31830.0000000;31830.0000000;31830.0000000;1
SPFB.MTSI-9.20;60;20200528;150000;31759.0000000;31760.0000000;31690.0000000;31690.0000000;6
SPFB.MTSI-9.20;60;20200528;180000;31872.0000000;31873.0000000;31418.0000000;31538.0000000;7
SPFB.MTSI-9.20;60;20200528;190000;31580.0000000;31589.0000000;31580.0000000;31589.0000000;3
SPFB.MTSI-9.20;60;20200528;230000;31589.0000000;31589.0000000;31589.0000000;31589.0000000;1
SPFB.MTSI-9.20;60;20200529;110000;31218.0000000;31218.0000000;31020.0000000;31100.0000000;5
SPFB.MTSI-9.20;60;20200529;170000;31020.0000000;31020.0000000;31000.0000000;31000.0000000;19
SPFB.MTSI-9.20;60;20200529;180000;31100.0000000;31100.0000000;31100.0000000;31100.0000000;1
SPFB.MTSI-9.20;60;20200529;190000;31000.0000000;31000.0000000;31000.0000000;31000.0000000;1
SPFB.MTSI-9.20;60;20200601;130000;31100.0000000;31100.0000000;31100.0000000;31100.0000000;2
SPFB.MTSI-9.20;60;20200601;160000;31200.0000000;31200.0000000;31200.0000000;31200.0000000;5
SPFB.MTSI-9.20;60;20200601;170000;31000.0000000;31000.0000000;30800.0000000;30800.0000000;6
SPFB.MTSI-9.20;60;20200602;110000;31194.0000000;31194.0000000;30801.0000000;30801.0000000;2
SPFB.MTSI-9.20;60;20200602;140000;31100.0000000;31100.0000000;31100.0000000;31100.0000000;1
SPFB.MTSI-9.20;60;20200602;150000;31200.0000000;31200.0000000;31200.0000000;31200.0000000;5
SPFB.MTSI-9.20;60;20200602;160000;31200.0000000;31200.0000000;31200.0000000;31200.0000000;1
SPFB.MTSI-9.20;60;20200602;170000;31200.0000000;31200.0000000;31065.0000000;31065.0000000;5
SPFB.MTSI-9.20;60;20200603;150000;31650.0000000;31650.0000000;31650.0000000;31650.0000000;1
SPFB.MTSI-9.20;60;20200604;120000;32061.0000000;32061.0000000;32061.0000000;32061.0000000;10
SPFB.MTSI-9.20;60;20200604;140000;31992.0000000;31992.0000000;31992.0000000;31992.0000000;1
SPFB.MTSI-9.20;60;20200604;150000;31992.0000000;31992.0000000;31992.0000000;31992.0000000;5
SPFB.MTSI-9.20;60;20200604;170000;31280.0000000;31280.0000000;31090.0000000;31090.0000000;15
SPFB.MTSI-9.20;60;20200604;180000;31090.0000000;31090.0000000;31090.0000000;31090.0000000;1
SPFB.MTSI-9.20;60;20200605;130000;30873.0000000;30873.0000000;30752.0000000;30752.0000000;2
SPFB.MTSI-9.20;60;20200605;170000;30986.0000000;30986.0000000;30986.0000000;30986.0000000;2
SPFB.MTSI-9.20;60;20200605;180000;30958.0000000;30958.0000000;30714.0000000;30714.0000000;4
SPFB.MTSI-9.20;60;20200608;110000;30701.0000000;31436.0000000;30700.0000000;31418.0000000;13
