<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.MTSI-3.20;60;20191014;110000;26981.0000000;26981.0000000;26981.0000000;26981.0000000;1
SPFB.MTSI-3.20;60;20191017;180000;27143.0000000;27143.0000000;27000.0000000;27000.0000000;3
SPFB.MTSI-3.20;60;20191022;170000;27387.0000000;27387.0000000;27387.0000000;27387.0000000;2
SPFB.MTSI-3.20;60;20191028;110000;28500.0000000;28500.0000000;28500.0000000;28500.0000000;1
SPFB.MTSI-3.20;60;20191029;170000;28998.0000000;29000.0000000;28998.0000000;29000.0000000;3
SPFB.MTSI-3.20;60;20191101;000000;28492.0000000;29173.0000000;27110.0000000;29173.0000000;55
SPFB.MTSI-3.20;60;20191101;110000;28700.0000000;28700.0000000;28700.0000000;28700.0000000;5
SPFB.MTSI-3.20;60;20191101;150000;28835.0000000;28835.0000000;28835.0000000;28835.0000000;1
SPFB.MTSI-3.20;60;20191101;170000;29000.0000000;29000.0000000;29000.0000000;29000.0000000;1
SPFB.MTSI-3.20;60;20191107;130000;29400.0000000;29400.0000000;29400.0000000;29400.0000000;2
SPFB.MTSI-3.20;60;20191107;180000;29776.0000000;30000.0000000;29776.0000000;30000.0000000;3
SPFB.MTSI-3.20;60;20191111;180000;29950.0000000;30000.0000000;29950.0000000;30000.0000000;3
SPFB.MTSI-3.20;60;20191111;190000;30000.0000000;30000.0000000;29900.0000000;29900.0000000;8
SPFB.MTSI-3.20;60;20191111;220000;29950.0000000;29950.0000000;29950.0000000;29950.0000000;5
SPFB.MTSI-3.20;60;20191112;110000;30000.0000000;30200.0000000;30000.0000000;30200.0000000;15
SPFB.MTSI-3.20;60;20191114;130000;29911.0000000;29911.0000000;29911.0000000;29911.0000000;2
SPFB.MTSI-3.20;60;20191115;120000;30249.0000000;30249.0000000;30249.0000000;30249.0000000;2
SPFB.MTSI-3.20;60;20191115;130000;29995.0000000;29995.0000000;29995.0000000;29995.0000000;3
SPFB.MTSI-3.20;60;20191115;180000;30040.0000000;30040.0000000;30040.0000000;30040.0000000;1
SPFB.MTSI-3.20;60;20191119;170000;30431.0000000;30431.0000000;30431.0000000;30431.0000000;1
SPFB.MTSI-3.20;60;20191120;170000;30700.0000000;30700.0000000;30700.0000000;30700.0000000;2
SPFB.MTSI-3.20;60;20191122;190000;30497.0000000;30502.0000000;30495.0000000;30495.0000000;4
SPFB.MTSI-3.20;60;20191125;110000;30800.0000000;30800.0000000;30800.0000000;30800.0000000;10
SPFB.MTSI-3.20;60;20191125;120000;30990.0000000;30998.0000000;30990.0000000;30998.0000000;4
SPFB.MTSI-3.20;60;20191125;130000;30996.0000000;31000.0000000;30996.0000000;31000.0000000;30
SPFB.MTSI-3.20;60;20191125;150000;30307.0000000;30307.0000000;30307.0000000;30307.0000000;1
SPFB.MTSI-3.20;60;20191125;170000;30694.0000000;30694.0000000;30694.0000000;30694.0000000;1
SPFB.MTSI-3.20;60;20191125;180000;30365.0000000;30365.0000000;30364.0000000;30364.0000000;11
SPFB.MTSI-3.20;60;20191125;190000;30329.0000000;30364.0000000;30329.0000000;30364.0000000;2
SPFB.MTSI-3.20;60;20191126;120000;30459.0000000;30460.0000000;30318.0000000;30318.0000000;5
SPFB.MTSI-3.20;60;20191126;160000;30422.0000000;30423.0000000;30422.0000000;30423.0000000;2
SPFB.MTSI-3.20;60;20191127;120000;30150.0000000;30150.0000000;30150.0000000;30150.0000000;5
SPFB.MTSI-3.20;60;20191127;220000;30461.0000000;30461.0000000;30461.0000000;30461.0000000;5
SPFB.MTSI-3.20;60;20191128;120000;29818.0000000;29818.0000000;29758.0000000;29758.0000000;22
SPFB.MTSI-3.20;60;20191128;220000;30126.0000000;30127.0000000;30126.0000000;30127.0000000;3
SPFB.MTSI-3.20;60;20191129;170000;29845.0000000;29845.0000000;29845.0000000;29845.0000000;2
SPFB.MTSI-3.20;60;20191204;140000;29689.0000000;29689.0000000;29689.0000000;29689.0000000;4
SPFB.MTSI-3.20;60;20191204;160000;29600.0000000;29600.0000000;29600.0000000;29600.0000000;1
SPFB.MTSI-3.20;60;20191205;110000;29109.0000000;29110.0000000;29109.0000000;29110.0000000;3
SPFB.MTSI-3.20;60;20191205;130000;29548.0000000;29548.0000000;29548.0000000;29548.0000000;1
SPFB.MTSI-3.20;60;20191205;150000;29816.0000000;29816.0000000;29816.0000000;29816.0000000;1
SPFB.MTSI-3.20;60;20191205;160000;29825.0000000;29896.0000000;29825.0000000;29870.0000000;8
SPFB.MTSI-3.20;60;20191205;170000;29869.0000000;29899.0000000;29869.0000000;29899.0000000;4
SPFB.MTSI-3.20;60;20191206;130000;29499.0000000;29500.0000000;29499.0000000;29500.0000000;2
SPFB.MTSI-3.20;60;20191206;150000;29742.0000000;29742.0000000;29742.0000000;29742.0000000;1
SPFB.MTSI-3.20;60;20191206;160000;29834.0000000;29839.0000000;29829.0000000;29835.0000000;5
SPFB.MTSI-3.20;60;20191209;110000;29100.0000000;29100.0000000;29095.0000000;29095.0000000;14
SPFB.MTSI-3.20;60;20191209;120000;29566.0000000;29644.0000000;29566.0000000;29644.0000000;20
SPFB.MTSI-3.20;60;20191209;130000;29569.0000000;29597.0000000;29548.0000000;29548.0000000;63
SPFB.MTSI-3.20;60;20191209;160000;29600.0000000;29644.0000000;29600.0000000;29644.0000000;2
SPFB.MTSI-3.20;60;20191209;170000;29708.0000000;29721.0000000;29708.0000000;29721.0000000;5
SPFB.MTSI-3.20;60;20191211;110000;29499.0000000;29509.0000000;29480.0000000;29489.0000000;102
SPFB.MTSI-3.20;60;20191211;120000;29489.0000000;29570.0000000;29489.0000000;29550.0000000;205
SPFB.MTSI-3.20;60;20191211;140000;29570.0000000;29570.0000000;29570.0000000;29570.0000000;5
SPFB.MTSI-3.20;60;20191211;150000;29600.0000000;29600.0000000;29600.0000000;29600.0000000;1
SPFB.MTSI-3.20;60;20191211;160000;29650.0000000;29650.0000000;29650.0000000;29650.0000000;1
SPFB.MTSI-3.20;60;20191211;170000;29661.0000000;29661.0000000;29661.0000000;29661.0000000;2
SPFB.MTSI-3.20;60;20191211;190000;29561.0000000;29561.0000000;29560.0000000;29560.0000000;2
SPFB.MTSI-3.20;60;20191212;140000;29790.0000000;29800.0000000;29790.0000000;29800.0000000;2
SPFB.MTSI-3.20;60;20191212;170000;30216.0000000;30216.0000000;30070.0000000;30070.0000000;18
SPFB.MTSI-3.20;60;20191212;180000;30050.0000000;30050.0000000;30050.0000000;30050.0000000;1
SPFB.MTSI-3.20;60;20191213;110000;29176.0000000;29176.0000000;29176.0000000;29176.0000000;1
SPFB.MTSI-3.20;60;20191213;120000;29912.0000000;29913.0000000;29912.0000000;29913.0000000;7
SPFB.MTSI-3.20;60;20191213;150000;29713.0000000;29713.0000000;29713.0000000;29713.0000000;4
SPFB.MTSI-3.20;60;20191216;130000;30038.0000000;30053.0000000;30037.0000000;30038.0000000;29
SPFB.MTSI-3.20;60;20191216;140000;29990.0000000;29990.0000000;29990.0000000;29990.0000000;2
SPFB.MTSI-3.20;60;20191216;150000;30000.0000000;30001.0000000;30000.0000000;30001.0000000;21
