<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.MTSI-12.20;60;20200313;160000;32250.0000000;32250.0000000;32250.0000000;32250.0000000;1
SPFB.MTSI-12.20;60;20200319;210000;30094.0000000;30094.0000000;30094.0000000;30094.0000000;2
SPFB.MTSI-12.20;60;20200324;110000;23748.0000000;23748.0000000;23748.0000000;23748.0000000;2
SPFB.MTSI-12.20;60;20200402;190000;35088.0000000;35088.0000000;35088.0000000;35088.0000000;2
SPFB.MTSI-12.20;60;20200409;170000;26017.0000000;26017.0000000;26017.0000000;26017.0000000;2
SPFB.MTSI-12.20;60;20200601;160000;28300.0000000;28300.0000000;28300.0000000;28300.0000000;1
SPFB.MTSI-12.20;60;20200603;160000;31551.0000000;31551.0000000;31551.0000000;31551.0000000;1
SPFB.MTSI-12.20;60;20200619;130000;31902.0000000;32078.0000000;31902.0000000;32078.0000000;3
SPFB.MTSI-12.20;60;20200623;170000;31671.0000000;31671.0000000;31671.0000000;31671.0000000;1
SPFB.MTSI-12.20;60;20200625;110000;29933.0000000;29933.0000000;29933.0000000;29933.0000000;3
SPFB.MTSI-12.20;60;20200708;160000;32438.0000000;32438.0000000;32430.0000000;32430.0000000;3
SPFB.MTSI-12.20;60;20200717;160000;32027.0000000;32027.0000000;32027.0000000;32027.0000000;1
SPFB.MTSI-12.20;60;20200720;230000;32432.0000000;32432.0000000;32432.0000000;32432.0000000;2
SPFB.MTSI-12.20;60;20200721;000000;32432.0000000;32432.0000000;32432.0000000;32432.0000000;1
SPFB.MTSI-12.20;60;20200722;140000;32390.0000000;32390.0000000;32390.0000000;32390.0000000;2
SPFB.MTSI-12.20;60;20200730;160000;32117.0000000;32117.0000000;32117.0000000;32117.0000000;1
SPFB.MTSI-12.20;60;20200731;180000;32465.0000000;32465.0000000;32464.0000000;32464.0000000;2
SPFB.MTSI-12.20;60;20200731;210000;32855.0000000;32855.0000000;32855.0000000;32855.0000000;1
SPFB.MTSI-12.20;60;20200731;220000;32856.0000000;32856.0000000;32856.0000000;32856.0000000;1
SPFB.MTSI-12.20;60;20200803;110000;32973.0000000;32973.0000000;32973.0000000;32973.0000000;1
SPFB.MTSI-12.20;60;20200803;120000;32973.0000000;32973.0000000;32973.0000000;32973.0000000;1
SPFB.MTSI-12.20;60;20200804;120000;33499.0000000;33499.0000000;33499.0000000;33499.0000000;1
SPFB.MTSI-12.20;60;20200804;190000;33294.0000000;33333.0000000;33294.0000000;33333.0000000;3
SPFB.MTSI-12.20;60;20200804;200000;33400.0000000;33400.0000000;33400.0000000;33400.0000000;2
SPFB.MTSI-12.20;60;20200806;160000;33200.0000000;33200.0000000;33200.0000000;33200.0000000;3
SPFB.MTSI-12.20;60;20200806;190000;33200.0000000;33200.0000000;33000.0000000;33000.0000000;3
SPFB.MTSI-12.20;60;20200807;180000;33090.0000000;33090.0000000;33000.0000000;33000.0000000;6
SPFB.MTSI-12.20;60;20200810;180000;33000.0000000;33000.0000000;33000.0000000;33000.0000000;2
SPFB.MTSI-12.20;60;20200811;110000;33000.0000000;33000.0000000;33000.0000000;33000.0000000;1
SPFB.MTSI-12.20;60;20200811;140000;33000.0000000;33000.0000000;33000.0000000;33000.0000000;3
SPFB.MTSI-12.20;60;20200811;160000;33100.0000000;33100.0000000;33000.0000000;33000.0000000;6
SPFB.MTSI-12.20;60;20200817;130000;33521.0000000;33521.0000000;33521.0000000;33521.0000000;1
SPFB.MTSI-12.20;60;20200817;140000;33924.0000000;33924.0000000;33924.0000000;33924.0000000;1
SPFB.MTSI-12.20;60;20200817;200000;33930.0000000;33930.0000000;33930.0000000;33930.0000000;1
SPFB.MTSI-12.20;60;20200818;000000;34256.0000000;34256.0000000;34256.0000000;34256.0000000;1
SPFB.MTSI-12.20;60;20200818;230000;33316.0000000;33316.0000000;33316.0000000;33316.0000000;1
SPFB.MTSI-12.20;60;20200819;160000;34180.0000000;34180.0000000;34180.0000000;34180.0000000;1
SPFB.MTSI-12.20;60;20200820;000000;33950.0000000;33950.0000000;33950.0000000;33950.0000000;1
