<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.MTSI-6.20;60;20191226;120000;30754.0000000;30754.0000000;30754.0000000;30754.0000000;1
SPFB.MTSI-6.20;60;20200108;190000;31700.0000000;31700.0000000;31700.0000000;31700.0000000;4
SPFB.MTSI-6.20;60;20200109;130000;32300.0000000;32300.0000000;32300.0000000;32300.0000000;1
SPFB.MTSI-6.20;60;20200109;190000;32318.0000000;32436.0000000;32318.0000000;32436.0000000;10
SPFB.MTSI-6.20;60;20200113;120000;32150.0000000;32400.0000000;32150.0000000;32400.0000000;4
SPFB.MTSI-6.20;60;20200121;110000;32502.0000000;32502.0000000;31700.0000000;31700.0000000;4
SPFB.MTSI-6.20;60;20200121;180000;33189.0000000;33190.0000000;33189.0000000;33190.0000000;3
SPFB.MTSI-6.20;60;20200122;110000;33271.0000000;33271.0000000;33270.0000000;33270.0000000;7
SPFB.MTSI-6.20;60;20200123;170000;33418.0000000;33420.0000000;33418.0000000;33420.0000000;4
SPFB.MTSI-6.20;60;20200124;190000;33615.0000000;33615.0000000;33615.0000000;33615.0000000;8
SPFB.MTSI-6.20;60;20200124;200000;32801.0000000;32801.0000000;32801.0000000;32801.0000000;8
SPFB.MTSI-6.20;60;20200203;120000;33116.0000000;33116.0000000;33116.0000000;33116.0000000;2
SPFB.MTSI-6.20;60;20200205;130000;33538.0000000;33538.0000000;33538.0000000;33538.0000000;2
SPFB.MTSI-6.20;60;20200207;160000;33060.0000000;33550.0000000;33030.0000000;33265.0000000;10
SPFB.MTSI-6.20;60;20200212;180000;33871.0000000;33871.0000000;33871.0000000;33871.0000000;1
SPFB.MTSI-6.20;60;20200212;190000;33933.0000000;33933.0000000;33933.0000000;33933.0000000;1
SPFB.MTSI-6.20;60;20200219;110000;34500.0000000;34500.0000000;34500.0000000;34500.0000000;5
SPFB.MTSI-6.20;60;20200219;190000;34737.0000000;34891.0000000;34736.0000000;34872.0000000;22
SPFB.MTSI-6.20;60;20200219;200000;34303.0000000;34303.0000000;34303.0000000;34303.0000000;14
SPFB.MTSI-6.20;60;20200219;210000;35000.0000000;35000.0000000;35000.0000000;35000.0000000;1
SPFB.MTSI-6.20;60;20200219;220000;35000.0000000;35000.0000000;35000.0000000;35000.0000000;5
SPFB.MTSI-6.20;60;20200220;110000;34999.0000000;35200.0000000;34999.0000000;35200.0000000;10
SPFB.MTSI-6.20;60;20200220;120000;34750.0000000;35000.0000000;34750.0000000;35000.0000000;2
SPFB.MTSI-6.20;60;20200220;130000;35250.0000000;35300.0000000;35250.0000000;35300.0000000;3
SPFB.MTSI-6.20;60;20200220;150000;35062.0000000;35062.0000000;35062.0000000;35062.0000000;1
SPFB.MTSI-6.20;60;20200220;170000;35000.0000000;35000.0000000;35000.0000000;35000.0000000;1
SPFB.MTSI-6.20;60;20200221;110000;34750.0000000;34750.0000000;34750.0000000;34750.0000000;2
SPFB.MTSI-6.20;60;20200221;130000;35000.0000000;35000.0000000;35000.0000000;35000.0000000;1
SPFB.MTSI-6.20;60;20200221;170000;35250.0000000;35250.0000000;35250.0000000;35250.0000000;1
SPFB.MTSI-6.20;60;20200221;190000;35102.0000000;35102.0000000;35000.0000000;35000.0000000;5
SPFB.MTSI-6.20;60;20200225;120000;34852.0000000;34852.0000000;34852.0000000;34852.0000000;1
SPFB.MTSI-6.20;60;20200225;160000;34751.0000000;34751.0000000;34500.0000000;34500.0000000;6
SPFB.MTSI-6.20;60;20200226;120000;34026.0000000;34300.0000000;34026.0000000;34300.0000000;24
SPFB.MTSI-6.20;60;20200226;160000;33701.0000000;33701.0000000;33700.0000000;33700.0000000;2
SPFB.MTSI-6.20;60;20200226;180000;34673.0000000;34673.0000000;34673.0000000;34673.0000000;1
SPFB.MTSI-6.20;60;20200227;160000;33706.0000000;33706.0000000;33705.0000000;33705.0000000;3
SPFB.MTSI-6.20;60;20200227;190000;33301.0000000;33301.0000000;33300.0000000;33300.0000000;2
SPFB.MTSI-6.20;60;20200228;110000;32727.0000000;32727.0000000;31500.0000000;31503.0000000;9
SPFB.MTSI-6.20;60;20200228;180000;32200.0000000;32200.0000000;32200.0000000;32200.0000000;1
SPFB.MTSI-6.20;60;20200302;110000;33751.0000000;33751.0000000;33751.0000000;33751.0000000;1
SPFB.MTSI-6.20;60;20200303;110000;33707.0000000;33707.0000000;33707.0000000;33707.0000000;2
SPFB.MTSI-6.20;60;20200305;150000;33503.0000000;33503.0000000;33503.0000000;33503.0000000;4
SPFB.MTSI-6.20;60;20200305;160000;33403.0000000;33403.0000000;33403.0000000;33403.0000000;3
SPFB.MTSI-6.20;60;20200305;170000;33403.0000000;33403.0000000;33403.0000000;33403.0000000;3
SPFB.MTSI-6.20;60;20200306;130000;32500.0000000;32500.0000000;32500.0000000;32500.0000000;1
SPFB.MTSI-6.20;60;20200306;140000;32000.0000000;32000.0000000;32000.0000000;32000.0000000;1
SPFB.MTSI-6.20;60;20200306;150000;32000.0000000;32584.0000000;32000.0000000;32584.0000000;4
SPFB.MTSI-6.20;60;20200306;160000;32000.0000000;32000.0000000;32000.0000000;32000.0000000;2
SPFB.MTSI-6.20;60;20200306;170000;31800.0000000;32500.0000000;31800.0000000;32000.0000000;6
SPFB.MTSI-6.20;60;20200306;180000;32100.0000000;32100.0000000;32100.0000000;32100.0000000;1
SPFB.MTSI-6.20;60;20200306;190000;32670.0000000;32670.0000000;32600.0000000;32600.0000000;2
SPFB.MTSI-6.20;60;20200310;110000;32796.0000000;32796.0000000;29002.0000000;29002.0000000;11
SPFB.MTSI-6.20;60;20200310;130000;30600.0000000;31300.0000000;30600.0000000;31199.0000000;28
SPFB.MTSI-6.20;60;20200310;140000;31200.0000000;32297.0000000;31200.0000000;32295.0000000;7
SPFB.MTSI-6.20;60;20200310;150000;31806.0000000;31999.0000000;31001.0000000;31999.0000000;7
SPFB.MTSI-6.20;60;20200310;170000;31200.0000000;31489.0000000;30500.0000000;30500.0000000;22
SPFB.MTSI-6.20;60;20200310;180000;30794.0000000;32700.0000000;30600.0000000;30600.0000000;5
SPFB.MTSI-6.20;60;20200310;190000;30001.0000000;30001.0000000;30000.0000000;30000.0000000;5
SPFB.MTSI-6.20;60;20200310;200000;30650.0000000;30650.0000000;30650.0000000;30650.0000000;30
SPFB.MTSI-6.20;60;20200311;140000;30100.0000000;30100.0000000;30100.0000000;30100.0000000;11
SPFB.MTSI-6.20;60;20200311;160000;29500.0000000;29500.0000000;29000.0000000;29000.0000000;4
SPFB.MTSI-6.20;60;20200311;170000;29061.0000000;29061.0000000;29000.0000000;29000.0000000;3
SPFB.MTSI-6.20;60;20200311;190000;29935.0000000;29950.0000000;29199.0000000;29199.0000000;9
SPFB.MTSI-6.20;60;20200311;230000;29003.0000000;29003.0000000;29003.0000000;29003.0000000;1
SPFB.MTSI-6.20;60;20200312;130000;28650.0000000;28650.0000000;28500.0000000;28500.0000000;5
SPFB.MTSI-6.20;60;20200312;160000;28900.0000000;28900.0000000;28900.0000000;28900.0000000;1
SPFB.MTSI-6.20;60;20200312;170000;28510.0000000;28774.0000000;28500.0000000;28774.0000000;40
SPFB.MTSI-6.20;60;20200312;180000;28774.0000000;28774.0000000;28303.0000000;28303.0000000;3
SPFB.MTSI-6.20;60;20200312;190000;27828.0000000;27976.0000000;27828.0000000;27976.0000000;2
SPFB.MTSI-6.20;60;20200312;200000;27812.0000000;27813.0000000;27812.0000000;27813.0000000;2
SPFB.MTSI-6.20;60;20200313;000000;27001.0000000;27001.0000000;26000.0000000;26571.0000000;5
SPFB.MTSI-6.20;60;20200313;110000;27850.0000000;28200.0000000;26799.0000000;28200.0000000;21
SPFB.MTSI-6.20;60;20200313;140000;28350.0000000;28350.0000000;28320.0000000;28320.0000000;2
SPFB.MTSI-6.20;60;20200313;160000;28315.0000000;28315.0000000;27900.0000000;27900.0000000;48
SPFB.MTSI-6.20;60;20200313;170000;28589.0000000;31499.0000000;27400.0000000;27545.0000000;60
SPFB.MTSI-6.20;60;20200313;180000;27400.0000000;27440.0000000;27300.0000000;27440.0000000;33
SPFB.MTSI-6.20;60;20200313;200000;25342.0000000;30555.0000000;25342.0000000;27819.0000000;4
SPFB.MTSI-6.20;60;20200313;230000;27250.0000000;27250.0000000;27250.0000000;27250.0000000;1
SPFB.MTSI-6.20;60;20200316;110000;27200.0000000;27500.0000000;26106.0000000;27500.0000000;24
SPFB.MTSI-6.20;60;20200316;120000;27361.0000000;27503.0000000;27361.0000000;27407.0000000;123
