<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.MTSI-9.19;60;20190321;160000;27154.0000000;27154.0000000;27154.0000000;27154.0000000;1
SPFB.MTSI-9.19;60;20190321;190000;27235.0000000;27254.0000000;27235.0000000;27254.0000000;5
SPFB.MTSI-9.19;60;20190329;190000;25100.0000000;25100.0000000;25100.0000000;25100.0000000;1
SPFB.MTSI-9.19;60;20190408;150000;25420.0000000;25420.0000000;25401.0000000;25401.0000000;3
SPFB.MTSI-9.19;60;20190409;160000;25194.0000000;25194.0000000;25194.0000000;25194.0000000;1
SPFB.MTSI-9.19;60;20190409;190000;25127.0000000;25127.0000000;25127.0000000;25127.0000000;1
SPFB.MTSI-9.19;60;20190411;120000;24992.0000000;25043.0000000;24981.0000000;25043.0000000;22
SPFB.MTSI-9.19;60;20190416;170000;24542.0000000;24542.0000000;24542.0000000;24542.0000000;2
SPFB.MTSI-9.19;60;20190425;130000;24532.0000000;24532.0000000;24532.0000000;24532.0000000;1
SPFB.MTSI-9.19;60;20190503;130000;25122.0000000;25127.0000000;25122.0000000;25127.0000000;13
SPFB.MTSI-9.19;60;20190503;140000;25139.0000000;25140.0000000;25139.0000000;25140.0000000;7
SPFB.MTSI-9.19;60;20190507;180000;24542.0000000;24542.0000000;24542.0000000;24542.0000000;3
SPFB.MTSI-9.19;60;20190515;190000;24380.0000000;24387.0000000;24380.0000000;24387.0000000;3
SPFB.MTSI-9.19;60;20190516;180000;24056.0000000;24056.0000000;24053.0000000;24053.0000000;5
SPFB.MTSI-9.19;60;20190517;210000;24593.0000000;24593.0000000;24593.0000000;24593.0000000;2
SPFB.MTSI-9.19;60;20190520;180000;24271.0000000;24271.0000000;24271.0000000;24271.0000000;1
SPFB.MTSI-9.19;60;20190521;150000;24200.0000000;24200.0000000;24200.0000000;24200.0000000;5
SPFB.MTSI-9.19;60;20190521;170000;24152.0000000;24152.0000000;24152.0000000;24152.0000000;2
SPFB.MTSI-9.19;60;20190522;110000;24000.0000000;24000.0000000;24000.0000000;24000.0000000;1
SPFB.MTSI-9.19;60;20190522;150000;24250.0000000;24250.0000000;24250.0000000;24250.0000000;4
SPFB.MTSI-9.19;60;20190522;170000;24285.0000000;24285.0000000;24285.0000000;24285.0000000;1
SPFB.MTSI-9.19;60;20190522;190000;24101.0000000;24101.0000000;24100.0000000;24100.0000000;12
SPFB.MTSI-9.19;60;20190523;130000;24782.0000000;24782.0000000;24782.0000000;24782.0000000;1
SPFB.MTSI-9.19;60;20190523;140000;23789.0000000;23789.0000000;23789.0000000;23789.0000000;2
SPFB.MTSI-9.19;60;20190523;230000;24781.0000000;24782.0000000;24780.0000000;24781.0000000;5
SPFB.MTSI-9.19;60;20190524;170000;24790.0000000;24790.0000000;24782.0000000;24782.0000000;6
SPFB.MTSI-9.19;60;20190524;180000;24511.0000000;24511.0000000;24330.0000000;24330.0000000;8
SPFB.MTSI-9.19;60;20190524;190000;24273.0000000;24273.0000000;24272.0000000;24272.0000000;2
SPFB.MTSI-9.19;60;20190527;150000;24738.0000000;24741.0000000;24667.0000000;24683.0000000;26
SPFB.MTSI-9.19;60;20190527;160000;24401.0000000;24401.0000000;24320.0000000;24320.0000000;27
SPFB.MTSI-9.19;60;20190527;190000;24748.0000000;24748.0000000;24748.0000000;24748.0000000;1
SPFB.MTSI-9.19;60;20190528;140000;24193.0000000;24459.0000000;24185.0000000;24459.0000000;19
SPFB.MTSI-9.19;60;20190528;160000;24210.0000000;24210.0000000;24187.0000000;24187.0000000;8
SPFB.MTSI-9.19;60;20190528;170000;24143.0000000;24143.0000000;23984.0000000;23984.0000000;20
SPFB.MTSI-9.19;60;20190528;180000;24050.0000000;24146.0000000;24050.0000000;24146.0000000;27
SPFB.MTSI-9.19;60;20190528;190000;24125.0000000;24125.0000000;24125.0000000;24125.0000000;1
SPFB.MTSI-9.19;60;20190529;120000;23900.0000000;23903.0000000;23900.0000000;23903.0000000;2
SPFB.MTSI-9.19;60;20190529;150000;23901.0000000;23901.0000000;23901.0000000;23901.0000000;1
SPFB.MTSI-9.19;60;20190529;170000;23901.0000000;23901.0000000;23901.0000000;23901.0000000;2
SPFB.MTSI-9.19;60;20190530;160000;24200.0000000;24200.0000000;24200.0000000;24200.0000000;1
SPFB.MTSI-9.19;60;20190603;170000;24399.0000000;24400.0000000;24399.0000000;24400.0000000;2
SPFB.MTSI-9.19;60;20190603;180000;24598.0000000;24924.0000000;24598.0000000;24800.0000000;25
SPFB.MTSI-9.19;60;20190603;190000;24798.0000000;24799.0000000;24798.0000000;24799.0000000;4
SPFB.MTSI-9.19;60;20190604;110000;24999.0000000;26195.0000000;24999.0000000;26195.0000000;18
SPFB.MTSI-9.19;60;20190604;120000;25165.0000000;25165.0000000;24808.0000000;24808.0000000;20
SPFB.MTSI-9.19;60;20190604;130000;24800.0000000;24800.0000000;24800.0000000;24800.0000000;10
SPFB.MTSI-9.19;60;20190604;140000;24901.0000000;24904.0000000;24901.0000000;24904.0000000;2
SPFB.MTSI-9.19;60;20190604;170000;24941.0000000;24977.0000000;24941.0000000;24977.0000000;2
SPFB.MTSI-9.19;60;20190604;180000;24850.0000000;24850.0000000;24708.0000000;24708.0000000;7
SPFB.MTSI-9.19;60;20190604;190000;24601.0000000;24601.0000000;24460.0000000;24500.0000000;32
SPFB.MTSI-9.19;60;20190605;130000;24946.0000000;24947.0000000;24934.0000000;24936.0000000;5
SPFB.MTSI-9.19;60;20190605;150000;24911.0000000;24914.0000000;24911.0000000;24914.0000000;4
SPFB.MTSI-9.19;60;20190605;170000;24800.0000000;24800.0000000;24497.0000000;24497.0000000;9
SPFB.MTSI-9.19;60;20190605;200000;25000.0000000;25000.0000000;25000.0000000;25000.0000000;1
SPFB.MTSI-9.19;60;20190606;130000;24955.0000000;24981.0000000;24955.0000000;24981.0000000;2
SPFB.MTSI-9.19;60;20190606;140000;24944.0000000;25000.0000000;24944.0000000;25000.0000000;17
