<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.MTSI-6.19;60;20190110;190000;25850.0000000;25850.0000000;25850.0000000;25850.0000000;1
SPFB.MTSI-6.19;60;20190114;110000;25002.0000000;25450.0000000;25001.0000000;25450.0000000;9
SPFB.MTSI-6.19;60;20190114;130000;25864.0000000;27399.0000000;25864.0000000;27399.0000000;7
SPFB.MTSI-6.19;60;20190121;170000;26499.0000000;26499.0000000;26499.0000000;26499.0000000;1
SPFB.MTSI-6.19;60;20190121;200000;26593.0000000;26593.0000000;26593.0000000;26593.0000000;1
SPFB.MTSI-6.19;60;20190122;110000;26335.0000000;26335.0000000;26335.0000000;26335.0000000;2
SPFB.MTSI-6.19;60;20190124;120000;27212.0000000;27212.0000000;27212.0000000;27212.0000000;1
SPFB.MTSI-6.19;60;20190129;180000;26690.0000000;26692.0000000;26690.0000000;26692.0000000;2
SPFB.MTSI-6.19;60;20190129;190000;26680.0000000;26680.0000000;26680.0000000;26680.0000000;1
SPFB.MTSI-6.19;60;20190207;140000;26704.0000000;26704.0000000;26704.0000000;26704.0000000;1
SPFB.MTSI-6.19;60;20190207;200000;26604.0000000;26604.0000000;26604.0000000;26604.0000000;1
SPFB.MTSI-6.19;60;20190208;160000;26550.0000000;26550.0000000;26504.0000000;26504.0000000;2
SPFB.MTSI-6.19;60;20190208;170000;26016.0000000;26330.0000000;26016.0000000;26159.0000000;3
SPFB.MTSI-6.19;60;20190208;200000;26032.0000000;26032.0000000;26032.0000000;26032.0000000;3
SPFB.MTSI-6.19;60;20190208;210000;25566.0000000;25566.0000000;25566.0000000;25566.0000000;1
SPFB.MTSI-6.19;60;20190208;230000;25179.0000000;25179.0000000;24570.0000000;24570.0000000;22
SPFB.MTSI-6.19;60;20190214;180000;26200.0000000;26200.0000000;26200.0000000;26200.0000000;1
SPFB.MTSI-6.19;60;20190218;130000;26050.0000000;26050.0000000;26050.0000000;26050.0000000;1
SPFB.MTSI-6.19;60;20190218;160000;26196.0000000;26196.0000000;26196.0000000;26196.0000000;1
SPFB.MTSI-6.19;60;20190220;120000;26175.0000000;26175.0000000;26175.0000000;26175.0000000;1
SPFB.MTSI-6.19;60;20190220;190000;25700.0000000;25700.0000000;25700.0000000;25700.0000000;3
SPFB.MTSI-6.19;60;20190221;180000;25300.0000000;25300.0000000;25300.0000000;25300.0000000;3
SPFB.MTSI-6.19;60;20190226;110000;25934.0000000;25934.0000000;25837.0000000;25837.0000000;2
SPFB.MTSI-6.19;60;20190227;170000;26084.0000000;26084.0000000;26084.0000000;26084.0000000;5
SPFB.MTSI-6.19;60;20190227;190000;25750.0000000;25750.0000000;25750.0000000;25750.0000000;1
SPFB.MTSI-6.19;60;20190228;130000;25502.0000000;25502.0000000;25502.0000000;25502.0000000;1
SPFB.MTSI-6.19;60;20190301;120000;26059.0000000;26062.0000000;26059.0000000;26062.0000000;3
SPFB.MTSI-6.19;60;20190301;170000;25825.0000000;25825.0000000;25825.0000000;25825.0000000;1
SPFB.MTSI-6.19;60;20190301;210000;26184.0000000;26333.0000000;26184.0000000;26333.0000000;10
SPFB.MTSI-6.19;60;20190305;170000;26193.0000000;26225.0000000;26193.0000000;26225.0000000;3
SPFB.MTSI-6.19;60;20190307;110000;25726.0000000;25726.0000000;25726.0000000;25726.0000000;2
