Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
22.11.2019;;3222;;;;;;;;;;;;
25.11.2019;;3204;;;;;;;;;;;;
26.11.2019;;3199;;;;;;;;;;;;
27.11.2019;;3206;;;;;;;;;;;;
28.11.2019;;3213;;;;;;;;;;;;
29.11.2019;;3247;;;;;;;;;;;;
02.12.2019;;3202;;;;;;;;;;;;
03.12.2019;;3138;;;;;;;;;;;;
04.12.2019;;3146;;;;;;;;;;;;
05.12.2019;;3153;;;;;;;;;;;;
06.12.2019;;3159;;;;;;;;;;;;
09.12.2019;;3180;;;;;;;;;;;;
10.12.2019;3250;3248;3250;3250;3250;3250;;5;1;16250;5;32480;10;
11.12.2019;3234;3220;3245;3257;3220;3220;-0,92;1;10;84086;26;199640;62;
12.12.2019;3220;3191;3220;3220;3220;3220;;59;4;222180;69;638200;200;
13.12.2019;;3215;;;;;;;;;;643000;200;
16.12.2019;;3215;;;;;;;;;;643000;200;
17.12.2019;;3219;;;;;;;;;;643800;200;
18.12.2019;;3220;;;;;;;;;;644000;200;
19.12.2019;;3223;;;;;;;;;;644600;200;
20.12.2019;;3256;;;;;;;;;;651200;200;
23.12.2019;3238;3245;3191;3278;3191;3245;;1;3;9714;3;655490;202;
24.12.2019;3252;3274;3244;3274;3244;3274;0,89;1;4;13008;4;654800;200;
25.12.2019;3320;3333;3388;3388;3223;3350;2,32;1;3;9961;3;673266;202;
26.12.2019;3357;3337;3364;3371;3337;3337;-0,39;1;3;10072;3;680748;204;
27.12.2019;3330;3349;3330;3330;3330;3330;-0,21;1;1;3330;1;689894;206;
30.12.2019;3347;3354;3341;3354;3341;3354;0,72;1;4;13389;4;717756;214;
03.01.2020;;3357;;;;;;;;;;718398;214;
06.01.2020;3332;3333;3340;3340;3318;3333;;1;5;76636;23;839916;252;
08.01.2020;3331;3335;3322;3335;3322;3335;0,06;1;4;13322;4;853760;256;
09.01.2020;3418;3421;3414;3421;3414;3421;2,58;3;6;61521;18;998932;292;
10.01.2020;3438;3400;3436;3445;3400;3400;-0,61;1;5;120329;35;1230800;362;
13.01.2020;3406;3406;3406;3406;3406;3406;0,18;1;1;3406;1;1232972;362;
14.01.2020;3446;3428;3444;3447;3444;3447;1,20;1;2;6891;2;1254648;366;
15.01.2020;;3534;;;;;;;;;;1293444;366;
16.01.2020;3655;3685;3546;3685;3546;3685;;1;19;288781;79;1252900;340;
17.01.2020;3704;3690;3731;3734;3690;3690;0,14;2;11;62974;17;1276740;346;
20.01.2020;3805;3850;3764;3850;3764;3850;4,34;4;11;194056;51;1216600;316;
21.01.2020;3894;3862;3865;3967;3836;3836;-0,36;9;20;214163;55;1297632;336;
22.01.2020;3939;3856;3882;3970;3858;3872;0,94;1;26;476677;121;2005120;520;
23.01.2020;3796;3785;3822;3833;3767;3785;-2,25;10;16;125256;33;1983340;524;
24.01.2020;3872;3891;3841;3892;3841;3892;2,83;1;3;11616;3;2038884;524;
27.01.2020;3765;3780;3768;3777;3763;3764;-3,29;4;7;109178;29;1776600;470;
28.01.2020;3848;3823;3815;3855;3802;3823;1,57;1;10;100041;26;1682120;440;
29.01.2020;3919;3900;3846;3994;3800;3900;2,01;4;41;744658;190;2059200;528;
30.01.2020;3855;3919;3830;3939;3830;3919;0,49;1;7;165783;43;2084908;532;
31.01.2020;3909;3850;3919;3922;3868;3880;-1,00;1;12;97717;25;2140600;556;
03.02.2020;3681;3774;3815;3843;3486;3774;-2,73;5;150;8944794;2430;3804192;1008;
04.02.2020;3766;3797;3804;3829;3725;3725;-1,30;30;15;335132;89;3895722;1026;
05.02.2020;3821;3802;3789;3855;3789;3800;2,01;8;20;641940;168;4220220;1110;
06.02.2020;3742;3750;3826;3826;3710;3750;-1,32;11;32;1036562;277;5610000;1496;
07.02.2020;3713;3694;3767;3767;3692;3742;-0,21;6;14;189359;51;5659208;1532;
10.02.2020;3599;3577;3668;3676;3570;3570;-4,60;15;40;1148171;319;7239848;2024;
11.02.2020;3527;3570;3515;3570;3514;3570;;2;6;88170;25;7254240;2032;
12.02.2020;3668;3766;3565;3782;3565;3766;5,49;10;49;1907188;520;10190796;2706;
13.02.2020;3791;3769;3784;3807;3756;3769;0,08;2;37;1076540;284;10922562;2898;
14.02.2020;3747;3726;3761;3770;3729;3740;-0,77;1;12;78691;21;10790496;2896;
17.02.2020;3744;3725;3730;3764;3724;3753;0,35;7;15;370636;99;11420850;3066;
18.02.2020;3697;3651;3741;3749;3646;3651;-2,72;15;24;654316;177;12143226;3326;
19.02.2020;3659;3675;3684;3687;3630;3680;0,79;5;51;1426919;390;15001350;4082;
20.02.2020;3692;3665;3651;3746;3650;3665;-0,41;1;58;1325353;359;16067360;4384;
21.02.2020;3636;3681;3633;3684;3625;3681;0,44;1;30;814554;224;15165720;4120;
25.02.2020;3629;3560;3691;3691;3560;3560;-3,29;2;61;1128772;311;14923520;4192;
26.02.2020;3512;3589;3575;3601;3480;3573;0,36;1;165;2823292;804;17248734;4806;
27.02.2020;3464;3400;3542;3559;3400;3400;-4,84;1;124;2189080;632;19536400;5746;
28.02.2020;3231;3211;3415;3453;3118;3227;-5,09;1;576;7262397;2248;23870574;7434;
02.03.2020;3235;3260;3226;3338;3112;3270;1,33;2;408;8218021;2540;30872200;9470;
03.03.2020;3239;3186;3282;3340;3157;3200;-2,14;10;515;5590212;1726;36849276;11566;
04.03.2020;3182;3165;3219;3219;3130;3165;-1,09;2;517;10286564;3233;54216450;17130;
05.03.2020;3139;3142;3177;3199;3113;3145;-0,63;1;499;5763357;1836;63342720;20160;
06.03.2020;3047;2989;3125;3126;2952;2988;-4,99;4;390;11439340;3754;72847908;24372;
10.03.2020;2697;2647;2963;3017;2503;2648;-11,38;10;954;25199320;9342;77197108;29164;
11.03.2020;2700;2710;2641;2775;2624;2718;2,64;4;792;12346888;4573;87489640;32284;
12.03.2020;2457;2340;2710;2710;2305;2322;-14,57;1;2940;37988592;15459;108210960;46244;
13.03.2020;2401;2494;2306;2525;2179;2482;6,89;2;2656;41130823;17132;131523584;52736;
16.03.2020;2501;2610;2494;2677;2385;2590;4,35;1;2095;35950485;14374;144808020;55482;
17.03.2020;2674;2739;2585;2757;2470;2728;5,33;3;2631;40630908;15195;179251116;65444;
18.03.2020;2808;2786;2759;2896;2710;2774;1,69;7;4312;70936855;25264;228541152;82032;
19.03.2020;2869;2965;2804;2975;2717;2947;6,24;5;4333;73992202;25794;277174130;93482;
20.03.2020;3015;2991;2940;3087;2897;2990;1,46;8;8673;133981198;44440;274190952;91672;
23.03.2020;2948;2965;2986;3060;2814;2964;-0,87;4;9833;139754471;47401;262817600;88640;
24.03.2020;3032;3015;2963;3078;2959;3020;1,89;4;4538;56558430;18653;268925940;89196;
25.03.2020;3046;3042;3024;3139;2940;3044;0,80;6;8638;115034713;37769;258320556;84918;
26.03.2020;3100;3229;3037;3244;2992;3219;5,75;1;7204;97281619;31379;270699986;83834;
27.03.2020;3161;3152;3186;3267;3070;3151;-2,11;1;6782;99027770;31331;261899680;83090;
30.03.2020;3108;3126;3150;3174;3050;3127;-0,76;2;4660;67380971;21680;263453028;84278;
31.03.2020;3177;3169;3130;3244;3108;3190;2,02;7;4769;72185206;22718;276032576;87104;
01.04.2020;3141;3129;3175;3195;3091;3133;-1,79;1;4220;58928736;18763;278906544;89136;
