<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.AFLT-9.20;60;20200318;120000;6100.0000000;6100.0000000;6100.0000000;6100.0000000;50
SPFB.AFLT-9.20;60;20200319;130000;5821.0000000;5821.0000000;5821.0000000;5821.0000000;10
SPFB.AFLT-9.20;60;20200319;170000;5816.0000000;5816.0000000;5816.0000000;5816.0000000;1
SPFB.AFLT-9.20;60;20200319;180000;5855.0000000;5855.0000000;5855.0000000;5855.0000000;1
SPFB.AFLT-9.20;60;20200319;220000;6199.0000000;6199.0000000;6199.0000000;6199.0000000;4
SPFB.AFLT-9.20;60;20200320;110000;6199.0000000;6199.0000000;6199.0000000;6199.0000000;6
SPFB.AFLT-9.20;60;20200323;110000;5444.0000000;5641.0000000;5444.0000000;5641.0000000;14
SPFB.AFLT-9.20;60;20200323;140000;6014.0000000;6014.0000000;6014.0000000;6014.0000000;1
SPFB.AFLT-9.20;60;20200323;150000;5905.0000000;5905.0000000;5905.0000000;5905.0000000;3
SPFB.AFLT-9.20;60;20200323;160000;6217.0000000;6217.0000000;6217.0000000;6217.0000000;1
SPFB.AFLT-9.20;60;20200323;170000;6334.0000000;6335.0000000;6334.0000000;6334.0000000;17
SPFB.AFLT-9.20;60;20200324;110000;6400.0000000;6400.0000000;6400.0000000;6400.0000000;1
SPFB.AFLT-9.20;60;20200324;130000;6426.0000000;6460.0000000;6426.0000000;6460.0000000;6
SPFB.AFLT-9.20;60;20200324;140000;6460.0000000;6650.0000000;6460.0000000;6650.0000000;3
SPFB.AFLT-9.20;60;20200324;150000;6512.0000000;6512.0000000;6512.0000000;6512.0000000;1
SPFB.AFLT-9.20;60;20200324;180000;6699.0000000;6699.0000000;6666.0000000;6666.0000000;2
SPFB.AFLT-9.20;60;20200324;190000;6700.0000000;6700.0000000;6700.0000000;6700.0000000;1
SPFB.AFLT-9.20;60;20200324;200000;6820.0000000;6820.0000000;6820.0000000;6820.0000000;1
SPFB.AFLT-9.20;60;20200324;210000;6304.0000000;6400.0000000;6216.0000000;6400.0000000;4
SPFB.AFLT-9.20;60;20200325;110000;7319.0000000;7414.0000000;7170.0000000;7414.0000000;19
SPFB.AFLT-9.20;60;20200325;120000;7295.0000000;7295.0000000;7285.0000000;7285.0000000;7
SPFB.AFLT-9.20;60;20200325;130000;7285.0000000;7285.0000000;7240.0000000;7240.0000000;24
SPFB.AFLT-9.20;60;20200325;140000;7250.0000000;7250.0000000;6922.0000000;6922.0000000;28
