<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.YNDF-6.20;60;20200406;110000;25600.0000000;25600.0000000;25600.0000000;25600.0000000;1
SPFB.YNDF-6.20;60;20200406;120000;25600.0000000;28879.0000000;25010.0000000;28879.0000000;9
SPFB.YNDF-6.20;60;20200406;130000;25748.0000000;25748.0000000;25602.0000000;25602.0000000;3
SPFB.YNDF-6.20;60;20200406;140000;25741.0000000;25950.0000000;25741.0000000;25794.0000000;5
SPFB.YNDF-6.20;60;20200406;150000;25982.0000000;25982.0000000;25751.0000000;25751.0000000;2
SPFB.YNDF-6.20;60;20200406;170000;25750.0000000;26065.0000000;25750.0000000;25750.0000000;3
SPFB.YNDF-6.20;60;20200406;190000;26000.0000000;26499.0000000;26000.0000000;26499.0000000;2
SPFB.YNDF-6.20;60;20200406;210000;28940.0000000;28940.0000000;26501.0000000;26501.0000000;2
SPFB.YNDF-6.20;60;20200406;220000;27500.0000000;27500.0000000;27500.0000000;27500.0000000;1
SPFB.YNDF-6.20;60;20200406;230000;26500.0000000;26500.0000000;26500.0000000;26500.0000000;4
SPFB.YNDF-6.20;60;20200407;110000;26599.0000000;26998.0000000;26599.0000000;26998.0000000;20
SPFB.YNDF-6.20;60;20200407;120000;26834.0000000;26961.0000000;26750.0000000;26850.0000000;80
SPFB.YNDF-6.20;60;20200407;130000;26850.0000000;26850.0000000;26760.0000000;26760.0000000;32
SPFB.YNDF-6.20;60;20200407;140000;26750.0000000;26750.0000000;26690.0000000;26691.0000000;53
SPFB.YNDF-6.20;60;20200407;150000;26970.0000000;26972.0000000;26700.0000000;26888.0000000;9
SPFB.YNDF-6.20;60;20200407;160000;26712.0000000;26971.0000000;26517.0000000;26971.0000000;57
SPFB.YNDF-6.20;60;20200407;170000;26970.0000000;26970.0000000;26970.0000000;26970.0000000;1
SPFB.YNDF-6.20;60;20200407;180000;26899.0000000;26899.0000000;26620.0000000;26620.0000000;6
SPFB.YNDF-6.20;60;20200407;220000;26820.0000000;26820.0000000;26451.0000000;26451.0000000;3
SPFB.YNDF-6.20;60;20200408;000000;26450.0000000;26450.0000000;26450.0000000;26450.0000000;1
SPFB.YNDF-6.20;60;20200408;110000;26382.0000000;26690.0000000;26382.0000000;26690.0000000;4
SPFB.YNDF-6.20;60;20200408;120000;26523.0000000;26523.0000000;26490.0000000;26490.0000000;2
SPFB.YNDF-6.20;60;20200408;160000;26780.0000000;26780.0000000;26780.0000000;26780.0000000;1
SPFB.YNDF-6.20;60;20200408;170000;26929.0000000;27060.0000000;26929.0000000;27060.0000000;7
SPFB.YNDF-6.20;60;20200408;180000;27180.0000000;27216.0000000;27090.0000000;27216.0000000;12
SPFB.YNDF-6.20;60;20200408;190000;27389.0000000;27500.0000000;27389.0000000;27500.0000000;8
