<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.YNDF-12.20;60;20200617;230000;34296.0000000;34296.0000000;28388.0000000;28388.0000000;2
SPFB.YNDF-12.20;60;20200625;150000;36439.0000000;36439.0000000;36439.0000000;36439.0000000;1
SPFB.YNDF-12.20;60;20200625;170000;36498.0000000;36498.0000000;36498.0000000;36498.0000000;1
SPFB.YNDF-12.20;60;20200626;140000;34520.0000000;34520.0000000;33970.0000000;33970.0000000;11
SPFB.YNDF-12.20;60;20200626;160000;34150.0000000;34600.0000000;33510.0000000;34600.0000000;11
SPFB.YNDF-12.20;60;20200629;210000;35090.0000000;35090.0000000;35090.0000000;35090.0000000;1
SPFB.YNDF-12.20;60;20200630;180000;35414.0000000;35414.0000000;35414.0000000;35414.0000000;2
SPFB.YNDF-12.20;60;20200708;130000;36303.0000000;36304.0000000;36303.0000000;36304.0000000;6
SPFB.YNDF-12.20;60;20200709;140000;36302.0000000;36302.0000000;36302.0000000;36302.0000000;10
SPFB.YNDF-12.20;60;20200709;170000;36002.0000000;36002.0000000;36002.0000000;36002.0000000;1
SPFB.YNDF-12.20;60;20200710;180000;36601.0000000;36601.0000000;36601.0000000;36601.0000000;1
SPFB.YNDF-12.20;60;20200713;190000;36701.0000000;36701.0000000;36701.0000000;36701.0000000;1
SPFB.YNDF-12.20;60;20200714;110000;36500.0000000;36500.0000000;36500.0000000;36500.0000000;1
SPFB.YNDF-12.20;60;20200714;180000;36500.0000000;36500.0000000;36500.0000000;36500.0000000;3
SPFB.YNDF-12.20;60;20200715;150000;37735.0000000;38803.0000000;37735.0000000;38803.0000000;14
SPFB.YNDF-12.20;60;20200715;200000;37734.0000000;37990.0000000;37637.0000000;37990.0000000;10
SPFB.YNDF-12.20;60;20200715;210000;38000.0000000;38000.0000000;38000.0000000;38000.0000000;4
SPFB.YNDF-12.20;60;20200716;110000;38000.0000000;38000.0000000;38000.0000000;38000.0000000;2
SPFB.YNDF-12.20;60;20200716;150000;38330.0000000;38350.0000000;38330.0000000;38350.0000000;3
SPFB.YNDF-12.20;60;20200716;190000;38185.0000000;38185.0000000;38185.0000000;38185.0000000;1
SPFB.YNDF-12.20;60;20200717;130000;38590.0000000;38800.0000000;38590.0000000;38800.0000000;2
SPFB.YNDF-12.20;60;20200717;150000;38800.0000000;38800.0000000;38800.0000000;38800.0000000;1
SPFB.YNDF-12.20;60;20200717;160000;39000.0000000;39000.0000000;39000.0000000;39000.0000000;2
SPFB.YNDF-12.20;60;20200717;170000;39000.0000000;39000.0000000;39000.0000000;39000.0000000;1
SPFB.YNDF-12.20;60;20200717;180000;38900.0000000;38900.0000000;38900.0000000;38900.0000000;1
SPFB.YNDF-12.20;60;20200720;130000;39999.0000000;39999.0000000;39999.0000000;39999.0000000;1
SPFB.YNDF-12.20;60;20200720;150000;39300.0000000;40000.0000000;39300.0000000;40000.0000000;11
SPFB.YNDF-12.20;60;20200720;160000;38998.0000000;38998.0000000;38998.0000000;38998.0000000;1
SPFB.YNDF-12.20;60;20200720;200000;38967.0000000;38967.0000000;38967.0000000;38967.0000000;1
SPFB.YNDF-12.20;60;20200720;220000;39998.0000000;39999.0000000;39998.0000000;39999.0000000;6
SPFB.YNDF-12.20;60;20200721;120000;41069.0000000;41069.0000000;41069.0000000;41069.0000000;1
SPFB.YNDF-12.20;60;20200721;170000;40024.0000000;40024.0000000;40024.0000000;40024.0000000;1
SPFB.YNDF-12.20;60;20200721;180000;40077.0000000;40077.0000000;40077.0000000;40077.0000000;1
SPFB.YNDF-12.20;60;20200724;130000;40579.0000000;40579.0000000;40579.0000000;40579.0000000;1
