<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.YNDF-6.21;60;20201217;160000;53420.0000000;53420.0000000;53420.0000000;53420.0000000;4
SPFB.YNDF-6.21;60;20201222;140000;51385.0000000;51385.0000000;51385.0000000;51385.0000000;1
SPFB.YNDF-6.21;60;20201222;170000;51985.0000000;51986.0000000;51985.0000000;51986.0000000;3
SPFB.YNDF-6.21;60;20201222;180000;51900.0000000;51900.0000000;51900.0000000;51900.0000000;1
SPFB.YNDF-6.21;60;20201223;180000;52195.0000000;52195.0000000;52195.0000000;52195.0000000;1
SPFB.YNDF-6.21;60;20201224;110000;52002.0000000;52002.0000000;52002.0000000;52002.0000000;1
SPFB.YNDF-6.21;60;20201225;140000;51332.0000000;51332.0000000;51332.0000000;51332.0000000;1
SPFB.YNDF-6.21;60;20201228;110000;50951.0000000;50951.0000000;50951.0000000;50951.0000000;1
SPFB.YNDF-6.21;60;20201229;200000;51097.0000000;51097.0000000;51097.0000000;51097.0000000;1
SPFB.YNDF-6.21;60;20210104;130000;52829.0000000;52829.0000000;52829.0000000;52829.0000000;1
SPFB.YNDF-6.21;60;20210104;150000;52980.0000000;53219.0000000;52980.0000000;53219.0000000;5
SPFB.YNDF-6.21;60;20210104;230000;52800.0000000;52800.0000000;52800.0000000;52800.0000000;1
SPFB.YNDF-6.21;60;20210105;150000;53000.0000000;53000.0000000;53000.0000000;53000.0000000;1
SPFB.YNDF-6.21;60;20210105;190000;53446.0000000;53446.0000000;53446.0000000;53446.0000000;1
SPFB.YNDF-6.21;60;20210105;200000;53600.0000000;53600.0000000;53600.0000000;53600.0000000;3
SPFB.YNDF-6.21;60;20210105;220000;53600.0000000;53993.0000000;53600.0000000;53993.0000000;18
SPFB.YNDF-6.21;60;20210106;000000;54067.0000000;54067.0000000;54067.0000000;54067.0000000;1
SPFB.YNDF-6.21;60;20210106;120000;53151.0000000;53151.0000000;53151.0000000;53151.0000000;2
SPFB.YNDF-6.21;60;20210106;160000;53000.0000000;53000.0000000;53000.0000000;53000.0000000;1
SPFB.YNDF-6.21;60;20210108;150000;53100.0000000;53100.0000000;53100.0000000;53100.0000000;1
SPFB.YNDF-6.21;60;20210108;170000;53300.0000000;53400.0000000;53300.0000000;53400.0000000;14
SPFB.YNDF-6.21;60;20210108;180000;53400.0000000;53400.0000000;53400.0000000;53400.0000000;12
SPFB.YNDF-6.21;60;20210108;200000;53400.0000000;53400.0000000;53400.0000000;53400.0000000;1
SPFB.YNDF-6.21;60;20210108;210000;53100.0000000;53100.0000000;53100.0000000;53100.0000000;1
SPFB.YNDF-6.21;60;20210108;220000;52900.0000000;52900.0000000;52900.0000000;52900.0000000;4
SPFB.YNDF-6.21;60;20210111;170000;53067.0000000;53067.0000000;52815.0000000;52815.0000000;5
SPFB.YNDF-6.21;60;20210111;180000;53060.0000000;53111.0000000;53060.0000000;53111.0000000;2
SPFB.YNDF-6.21;60;20210111;190000;52942.0000000;52942.0000000;52672.0000000;52672.0000000;2
SPFB.YNDF-6.21;60;20210111;210000;52580.0000000;52580.0000000;52580.0000000;52580.0000000;2
SPFB.YNDF-6.21;60;20210112;110000;52900.0000000;52900.0000000;52900.0000000;52900.0000000;1
SPFB.YNDF-6.21;60;20210112;220000;51757.0000000;51955.0000000;51757.0000000;51955.0000000;4
SPFB.YNDF-6.21;60;20210112;230000;51918.0000000;51918.0000000;51918.0000000;51918.0000000;1
SPFB.YNDF-6.21;60;20210113;110000;51951.0000000;51951.0000000;51899.0000000;51899.0000000;2
SPFB.YNDF-6.21;60;20210113;170000;51431.0000000;51431.0000000;51431.0000000;51431.0000000;1
SPFB.YNDF-6.21;60;20210113;180000;51300.0000000;51300.0000000;51300.0000000;51300.0000000;2
SPFB.YNDF-6.21;60;20210113;190000;51400.0000000;51400.0000000;51400.0000000;51400.0000000;4
SPFB.YNDF-6.21;60;20210113;210000;51542.0000000;51542.0000000;51542.0000000;51542.0000000;1
SPFB.YNDF-6.21;60;20210114;140000;51163.0000000;51163.0000000;51163.0000000;51163.0000000;2
SPFB.YNDF-6.21;60;20210114;170000;51602.0000000;51629.0000000;51033.0000000;51033.0000000;25
SPFB.YNDF-6.21;60;20210114;190000;51033.0000000;51033.0000000;50986.0000000;50986.0000000;8
SPFB.YNDF-6.21;60;20210115;000000;51349.0000000;51349.0000000;51349.0000000;51349.0000000;1
SPFB.YNDF-6.21;60;20210115;110000;51435.0000000;51614.0000000;51435.0000000;51614.0000000;3
SPFB.YNDF-6.21;60;20210115;130000;51642.0000000;51642.0000000;51642.0000000;51642.0000000;1
SPFB.YNDF-6.21;60;20210115;140000;51383.0000000;51383.0000000;51383.0000000;51383.0000000;1
SPFB.YNDF-6.21;60;20210115;180000;51002.0000000;51002.0000000;51000.0000000;51000.0000000;12
SPFB.YNDF-6.21;60;20210115;190000;50800.0000000;50960.0000000;50523.0000000;50523.0000000;5
SPFB.YNDF-6.21;60;20210115;210000;50523.0000000;50523.0000000;50523.0000000;50523.0000000;1
SPFB.YNDF-6.21;60;20210118;110000;50500.0000000;50653.0000000;50500.0000000;50653.0000000;15
SPFB.YNDF-6.21;60;20210118;150000;50846.0000000;50846.0000000;50846.0000000;50846.0000000;1
SPFB.YNDF-6.21;60;20210119;120000;50846.0000000;50846.0000000;50846.0000000;50846.0000000;1
SPFB.YNDF-6.21;60;20210119;210000;50546.0000000;50546.0000000;50546.0000000;50546.0000000;1
SPFB.YNDF-6.21;60;20210120;110000;50358.0000000;50358.0000000;50358.0000000;50358.0000000;1
SPFB.YNDF-6.21;60;20210120;120000;50604.0000000;50604.0000000;50604.0000000;50604.0000000;1
SPFB.YNDF-6.21;60;20210120;170000;50358.0000000;50358.0000000;50305.0000000;50305.0000000;3
SPFB.YNDF-6.21;60;20210120;180000;50844.0000000;50844.0000000;50844.0000000;50844.0000000;1
SPFB.YNDF-6.21;60;20210121;120000;51036.0000000;51036.0000000;51036.0000000;51036.0000000;5
SPFB.YNDF-6.21;60;20210121;130000;50810.0000000;50810.0000000;50810.0000000;50810.0000000;1
SPFB.YNDF-6.21;60;20210121;140000;50890.0000000;51045.0000000;50890.0000000;51045.0000000;4
SPFB.YNDF-6.21;60;20210121;170000;51372.0000000;51372.0000000;51372.0000000;51372.0000000;1
SPFB.YNDF-6.21;60;20210121;180000;51332.0000000;51431.0000000;51332.0000000;51431.0000000;2
SPFB.YNDF-6.21;60;20210121;190000;50980.0000000;50980.0000000;50900.0000000;50900.0000000;3
SPFB.YNDF-6.21;60;20210122;000000;50940.0000000;50940.0000000;50940.0000000;50940.0000000;7
SPFB.YNDF-6.21;60;20210125;170000;51141.0000000;51141.0000000;51141.0000000;51141.0000000;1
SPFB.YNDF-6.21;60;20210125;180000;51163.0000000;51163.0000000;51163.0000000;51163.0000000;1
SPFB.YNDF-6.21;60;20210125;190000;50710.0000000;50710.0000000;50601.0000000;50601.0000000;2
SPFB.YNDF-6.21;60;20210125;210000;49500.0000000;49955.0000000;49500.0000000;49955.0000000;30
SPFB.YNDF-6.21;60;20210125;220000;49638.0000000;49717.0000000;49444.0000000;49515.0000000;47
SPFB.YNDF-6.21;60;20210125;230000;49580.0000000;49580.0000000;49259.0000000;49259.0000000;12
SPFB.YNDF-6.21;60;20210126;110000;49484.0000000;49700.0000000;49484.0000000;49700.0000000;8
SPFB.YNDF-6.21;60;20210126;120000;49999.0000000;50480.0000000;49999.0000000;50480.0000000;11
SPFB.YNDF-6.21;60;20210126;130000;50249.0000000;50249.0000000;50199.0000000;50199.0000000;2
SPFB.YNDF-6.21;60;20210126;140000;49903.0000000;49917.0000000;49700.0000000;49917.0000000;3
SPFB.YNDF-6.21;60;20210126;150000;49841.0000000;49841.0000000;49841.0000000;49841.0000000;2
SPFB.YNDF-6.21;60;20210126;180000;49550.0000000;49550.0000000;49477.0000000;49477.0000000;3
SPFB.YNDF-6.21;60;20210126;190000;49550.0000000;49550.0000000;49550.0000000;49550.0000000;1
SPFB.YNDF-6.21;60;20210126;210000;49588.0000000;49588.0000000;49500.0000000;49500.0000000;20
SPFB.YNDF-6.21;60;20210127;000000;49652.0000000;49652.0000000;49652.0000000;49652.0000000;1
SPFB.YNDF-6.21;60;20210127;110000;49448.0000000;49448.0000000;49448.0000000;49448.0000000;1
SPFB.YNDF-6.21;60;20210127;130000;49400.0000000;49400.0000000;49400.0000000;49400.0000000;2
SPFB.YNDF-6.21;60;20210127;140000;49658.0000000;49720.0000000;49658.0000000;49720.0000000;4
SPFB.YNDF-6.21;60;20210127;170000;49450.0000000;49450.0000000;49450.0000000;49450.0000000;1
SPFB.YNDF-6.21;60;20210127;180000;49500.0000000;49500.0000000;48413.0000000;48413.0000000;56
SPFB.YNDF-6.21;60;20210127;190000;48800.0000000;49042.0000000;48800.0000000;49042.0000000;9
SPFB.YNDF-6.21;60;20210127;210000;48730.0000000;48750.0000000;48700.0000000;48750.0000000;11
SPFB.YNDF-6.21;60;20210127;220000;48960.0000000;49074.0000000;48913.0000000;49074.0000000;13
