Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
26.06.2020;;31502;;;;;;;;;;;;
29.06.2020;;31550;;;;;;;;;;;;
30.06.2020;;32257;;;;;;;;;;;;
02.07.2020;;32023;;;;;;;;;;;;
03.07.2020;;32389;;;;;;;;;;;;
06.07.2020;;32761;;;;;;;;;;;;
07.07.2020;;32718;;;;;;;;;;;;
08.07.2020;;30692;;;;;;;;;;;;
09.07.2020;;32593;;;;;;;;;;;;
10.07.2020;;32241;;;;;;;;;;;;
13.07.2020;;32624;;;;;;;;;;;;
14.07.2020;;32602;;;;;;;;;;;;
15.07.2020;;32894;;;;;;;;;;;;
16.07.2020;;32958;;;;;;;;;;;;
17.07.2020;;32887;;;;;;;;;;;;
20.07.2020;;32900;;;;;;;;;;;;
21.07.2020;;33189;;;;;;;;;;;;
22.07.2020;;33114;;;;;;;;;;;;
23.07.2020;;33229;;;;;;;;;;;;
24.07.2020;;32968;;;;;;;;;;;;
27.07.2020;;32990;;;;;;;;;;;;
28.07.2020;33128;33118;33128;33128;33128;33128;;1;1;33128;1;66236;2;
29.07.2020;;33245;;;;;;;;;;66490;2;
30.07.2020;32057;33342;32057;32057;32057;32057;;1;1;32057;1;66684;2;
31.07.2020;;33152;;;;;;;;;;66304;2;
03.08.2020;;33565;;;;;;;;;;67130;2;
04.08.2020;;33660;;;;;;;;;;67320;2;
05.08.2020;34178;34228;34178;34178;34178;34178;;1;1;34178;1;136912;4;
06.08.2020;;33897;;;;;;;;;;135588;4;
07.08.2020;;33845;;;;;;;;;;135380;4;
10.08.2020;;33634;;;;;;;;;;134536;4;
11.08.2020;;33615;;;;;;;;;;134460;4;
12.08.2020;;33882;;;;;;;;;;135528;4;
13.08.2020;;34216;;;;;;;;;;136864;4;
14.08.2020;;34211;;;;;;;;;;136844;4;
17.08.2020;;34341;;;;;;;;;;137364;4;
18.08.2020;;34363;;;;;;;;;;137452;4;
19.08.2020;;34590;;;;;;;;;;138360;4;
20.08.2020;;34598;;;;;;;;;;138392;4;
21.08.2020;;34538;;;;;;;;;;138152;4;
24.08.2020;;34673;;;;;;;;;;138692;4;
25.08.2020;;34599;;;;;;;;;;138396;4;
26.08.2020;;34532;;;;;;;;;;138128;4;
27.08.2020;;35083;;;;;;;;;;140332;4;
28.08.2020;;35004;;;;;;;;;;140016;4;
31.08.2020;;34498;;;;;;;;;;137992;4;
01.09.2020;;34477;;;;;;;;;;137908;4;
02.09.2020;33000;34477;33000;33000;33000;33000;;7;1;231000;7;620586;18;
03.09.2020;;34192;;;;;;;;;;615456;18;
04.09.2020;;33858;;;;;;;;;;609444;18;
07.09.2020;;33508;;;;;;;;;;603144;18;
08.09.2020;;33235;;;;;;;;;;598230;18;
09.09.2020;;33350;;;;;;;;;;600300;18;
10.09.2020;;33625;;;;;;;;;;605250;18;
11.09.2020;;33823;;;;;;;;;;608814;18;
14.09.2020;;33922;;;;;;;;;;610596;18;
15.09.2020;;33999;;;;;;;;;;611982;18;
16.09.2020;;34183;;;;;;;;;;615294;18;
17.09.2020;;34261;;;;;;;;;;616698;18;
18.09.2020;;34135;;;;;;;;;;614430;18;
21.09.2020;;33735;;;;;;;;;;607230;18;
22.09.2020;;34383;;;;;;;;;;618894;18;
23.09.2020;;34573;;;;;;;;;;622314;18;
24.09.2020;;34166;;;;;;;;;;614988;18;
25.09.2020;;34272;;;;;;;;;;616896;18;
28.09.2020;;34244;;;;;;;;;;616392;18;
29.09.2020;;33801;;;;;;;;;;608418;18;
30.09.2020;;33609;;;;;;;;;;604962;18;
01.10.2020;;33747;;;;;;;;;;607446;18;
02.10.2020;;33815;;;;;;;;;;608670;18;
05.10.2020;;34105;;;;;;;;;;613890;18;
06.10.2020;;33902;;;;;;;;;;610236;18;
07.10.2020;;32914;;;;;;;;;;592452;18;
08.10.2020;;33479;;;;;;;;;;602622;18;
09.10.2020;;33583;;;;;;;;;;604494;18;
12.10.2020;;33801;;;;;;;;;;608418;18;
13.10.2020;;33777;;;;;;;;;;607986;18;
14.10.2020;;33533;;;;;;;;;;603594;18;
15.10.2020;33500;33322;33500;33500;33500;33500;;2;1;67000;2;733084;22;
16.10.2020;32703;32872;32902;32902;32300;32872;-1,88;1;16;588651;18;1380624;42;
19.10.2020;;32303;;;;;;;;;;1356726;42;
20.10.2020;;32678;;;;;;;;;;1372476;42;
21.10.2020;32547;32547;32547;32547;32547;32547;;2;1;65094;2;1366974;42;
22.10.2020;32729;32597;32729;32729;32729;32729;0,56;2;4;261832;8;1369074;42;
23.10.2020;;32418;;;;;;;;;;1361556;42;
26.10.2020;;32370;;;;;;;;;;1359540;42;
27.10.2020;;32307;;;;;;;;;;1356894;42;
28.10.2020;;31762;;;;;;;;;;1334004;42;
29.10.2020;;31741;;;;;;;;;;1333122;42;
30.10.2020;;31544;;;;;;;;;;1324848;42;
02.11.2020;;32112;;;;;;;;;;1348704;42;
03.11.2020;;32352;;;;;;;;;;1358784;42;
05.11.2020;;32907;;;;;;;;;;1382094;42;
06.11.2020;;32827;;;;;;;;;;1378734;42;
09.11.2020;32916;32703;33129;33129;32702;32702;;1;2;65831;2;1438932;44;
10.11.2020;;32719;;;;;;;;;;1439636;44;
11.11.2020;32806;32680;32903;32905;32702;32702;;1;10;492085;15;2352960;72;
12.11.2020;;32517;;;;;;;;;;2341224;72;
13.11.2020;32400;32400;32400;32400;32400;32400;;2;2;97200;3;2527200;78;
16.11.2020;32370;32506;32370;32370;32370;32370;-0,09;1;1;32370;1;2535468;78;
17.11.2020;32983;32684;33042;33042;32690;32690;0,99;1;8;395800;12;3268400;100;
18.11.2020;;32605;;;;;;;;;;3260500;100;
19.11.2020;32415;32400;32430;32430;32400;32400;;1;2;64830;2;3369600;104;
20.11.2020;32235;32100;32694;32700;32100;32100;-0,93;1;19;741413;23;4750800;148;
23.11.2020;32100;32114;32100;32100;32100;32100;;5;1;160500;5;4752872;148;
24.11.2020;32249;32262;32100;32353;32100;32272;0,54;1;4;128997;4;4774776;148;
25.11.2020;31887;31850;32001;32001;31850;31850;-1,31;2;10;605853;19;5924100;186;
26.11.2020;32205;32236;32050;32236;32050;32236;1,21;2;5;579690;18;7156392;222;
27.11.2020;32281;32305;32236;32304;32236;32304;0,21;2;2;96844;3;7107100;220;
30.11.2020;32487;32531;32550;32550;32380;32531;0,70;1;3;97461;3;7352006;226;
01.12.2020;;32814;;;;;;;;;;7415964;226;
02.12.2020;32568;32488;32675;32675;32488;32488;;1;10;390814;12;7667168;236;
03.12.2020;32512;32314;32600;32600;32314;32314;-0,54;1;79;3901492;120;14347416;444;
04.12.2020;32192;32191;32201;32271;32120;32208;-0,33;1;65;5021907;156;16417410;510;
07.12.2020;32165;32272;32164;32388;32051;32302;0,29;2;47;3505964;109;20524992;636;
08.12.2020;32195;32119;32300;32300;32109;32109;-0,60;2;54;3670179;114;26209104;816;
09.12.2020;32525;32750;32325;32790;32325;32750;2,00;2;32;2016541;62;27444500;838;
10.12.2020;32659;32800;32752;32920;32302;32764;0,04;1;71;4213060;129;29848000;910;
11.12.2020;32741;32550;33017;33095;32544;32544;-0,67;7;87;6122577;187;39385500;1210;
14.12.2020;32387;32299;32561;32713;32200;32286;-0,79;3;265;18266030;564;58913376;1824;
15.12.2020;32383;32359;32417;32501;32207;32355;0,21;3;116;6994623;216;68148054;2106;
16.12.2020;32547;32581;32486;32680;32355;32583;0,70;1;260;17998328;553;92269392;2832;
17.12.2020;32623;32640;32492;32745;32450;32640;0,18;1;601;42703105;1309;139633920;4278;
18.12.2020;32901;33168;32729;33192;32600;33190;1,68;1;739;41620034;1265;145607520;4390;
21.12.2020;32824;32837;33174;33299;32402;32845;-1,04;1;785;44247424;1348;131610696;4008;
22.12.2020;32909;33066;32911;33101;32719;33047;0,62;1;433;28301766;860;135570600;4100;
23.12.2020;33063;33091;33045;33150;32990;33090;0,13;3;145;8993039;272;130907996;3956;
24.12.2020;33038;33069;33070;33199;32920;33069;-0,06;2;113;6971078;211;129498204;3916;
25.12.2020;33166;33213;32957;33350;32900;33222;0,46;2;199;11707748;353;128932866;3882;
28.12.2020;33175;33197;33186;33277;33055;33242;0,06;1;113;5938294;179;130265028;3924;
29.12.2020;33249;33394;33109;33399;33052;33399;0,47;1;246;11670235;351;133108484;3986;
30.12.2020;33309;33260;33398;33516;32901;33245;-0,46;1;309;18253281;548;130113120;3912;
04.01.2021;33729;33749;33420;33969;33401;33830;1,76;1;163;8331070;247;136075968;4032;
05.01.2021;33841;34167;33742;34167;33517;34141;0,92;1;230;14111817;417;130381272;3816;
06.01.2021;33979;33856;34064;34111;33856;33856;-0,84;4;103;5470593;161;126824576;3746;
08.01.2021;33891;34092;33802;34132;33370;34092;0,70;1;318;18334976;541;133913376;3928;
11.01.2021;34055;33898;34075;34287;33831;33903;-0,55;1;233;16142054;474;142507192;4204;
12.01.2021;33945;33690;33955;34137;33675;33763;-0,41;1;179;11710953;345;133345020;3958;
13.01.2021;33508;33366;33750;33790;33285;33366;-1,18;1;498;42086068;1256;173102808;5188;
14.01.2021;33542;33563;33362;33710;33275;33563;0,59;1;378;31428504;937;194531148;5796;
15.01.2021;33828;33603;33620;34073;33348;33633;0,21;1;391;28212365;834;201013146;5982;
18.01.2021;33527;33536;33621;33717;33379;33533;-0,30;1;151;8851178;264;201148928;5998;
19.01.2021;33476;33359;33533;33647;33304;33350;-0,55;4;207;13925858;416;201488360;6040;
20.01.2021;33448;33421;33301;33546;33275;33420;0,21;1;165;10536176;315;203600732;6092;
21.01.2021;33198;33021;33455;33584;32966;33021;-1,19;1;457;32965451;993;206183124;6244;
22.01.2021;32963;33166;33058;33304;32701;33160;0,42;2;321;24128706;732;209874448;6328;
25.01.2021;33432;33534;33157;33648;33129;33575;1,25;4;416;31459876;941;189064692;5638;
26.01.2021;33656;33799;33476;33839;33435;33796;0,66;1;262;17871543;531;191978320;5680;
27.01.2021;33655;33674;33755;33845;33500;33729;-0,20;1;203;18005438;535;206556316;6134;
28.01.2021;33687;33641;33753;33900;33480;33641;-0,26;1;368;29981365;890;200365796;5956;
29.01.2021;33374;33155;33573;33573;33138;33143;-1,48;2;175;13650131;409;202577050;6110;
01.02.2021;33153;33146;33143;33343;32921;33146;0,01;1;261;24433459;737;216642256;6536;
02.02.2021;33288;33440;33118;33471;33092;33462;0,95;1;172;11451120;344;215286720;6438;
03.02.2021;33541;33596;33448;33670;33274;33596;0,40;1;189;15093630;450;205876288;6128;
04.02.2021;33514;33350;33650;33671;33345;33355;-0,72;10;310;31637265;944;200900400;6024;
05.02.2021;33557;33867;33375;33906;33303;33800;1,33;1;316;23892523;712;191145348;5644;
08.02.2021;33521;33475;33768;33771;33350;33475;-0,96;1;255;24839099;741;212030650;6334;
09.02.2021;33419;33416;33434;33517;33308;33435;-0,12;1;127;6282815;188;211255952;6322;
10.02.2021;33267;33130;33403;33548;33073;33130;-0,91;1;127;10345907;311;219983200;6640;
11.02.2021;33126;33005;33169;33248;33003;33005;-0,38;1;141;13151079;397;230506920;6984;
12.02.2021;32830;32704;32930;33173;32650;32700;-0,92;1;329;31123089;948;255222016;7804;
15.02.2021;32919;33100;32760;33145;32475;33144;1,36;1;325;30614495;930;234612800;7088;
16.02.2021;33135;33061;33189;33226;33025;33057;-0,26;1;113;8416270;254;229906194;6954;
17.02.2021;32715;32655;33000;33030;32420;32643;-1,25;1;319;26597557;813;253141560;7752;
18.02.2021;32375;32275;32639;32639;32112;32260;-1,17;1;346;29040183;897;278791450;8638;
19.02.2021;32218;32298;32169;32432;32020;32298;0,12;1;202;18170986;564;280540428;8686;
20.02.2021;32294;32397;32326;32450;32177;32410;0,35;2;92;6071303;188;279326934;8622;
22.02.2021;32233;32108;32629;32693;32040;32103;-0,95;1;119;8831813;274;276899392;8624;
24.02.2021;31854;31661;32115;32192;31489;31660;-1,38;1;454;37173821;1167;269055178;8498;
25.02.2021;31682;31651;31701;31857;31476;31676;0,05;3;319;28481854;899;283466356;8956;
26.02.2021;31535;31523;31734;31767;31380;31511;-0,52;3;199;17312805;549;287994128;9136;
01.03.2021;31515;31557;31530;31731;31341;31477;-0,11;2;361;27417797;870;293480100;9300;
02.03.2021;31718;31789;31582;31883;31582;31789;0,99;1;229;21282644;671;303139904;9536;
03.03.2021;32001;31964;31840;32223;31730;31979;0,60;2;465;45793124;1431;314333976;9834;
04.03.2021;31973;32347;31985;32609;31492;32318;1,06;9;776;71074975;2223;298886280;9240;
05.03.2021;32081;31820;32357;32644;31780;31832;-1,50;2;519;41961458;1308;306490240;9632;
09.03.2021;31603;31569;31832;32085;31105;31569;-0,83;2;310;30117746;953;312091134;9886;
10.03.2021;31630;31634;31569;31801;31337;31634;0,21;2;233;18883267;597;316972680;10020;
11.03.2021;31756;31900;31450;31925;31427;31883;0,79;3;288;21276565;670;314853000;9870;
12.03.2021;32088;32274;31898;32333;31850;32274;1,23;1;312;25638116;799;290917836;9014;
15.03.2021;32213;32115;32197;32390;31931;32185;-0,28;1;317;32470804;1008;278051670;8658;
16.03.2021;32040;31934;32123;32240;31865;31989;-0,61;2;287;28387645;886;256940964;8046;
17.03.2021;31860;31710;31880;31990;31563;31708;-0,88;1;736;71875401;2256;220067400;6940;
18.03.2021;31757;31708;31750;31919;31400;31612;-0,30;1;471;52092847;1639;183906400;5800;
