Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
26.06.2020;;31855;;;;;;;;;;;;
29.06.2020;;31902;;;;;;;;;;;;
30.06.2020;;32616;;;;;;;;;;;;
02.07.2020;;32382;;;;;;;;;;;;
03.07.2020;;32749;;;;;;;;;;;;
06.07.2020;;33129;;;;;;;;;;;;
07.07.2020;;33081;;;;;;;;;;;;
08.07.2020;;31030;;;;;;;;;;;;
09.07.2020;;32949;;;;;;;;;;;;
10.07.2020;;32592;;;;;;;;;;;;
13.07.2020;;32981;;;;;;;;;;;;
14.07.2020;;32958;;;;;;;;;;;;
15.07.2020;;33252;;;;;;;;;;;;
16.07.2020;;33318;;;;;;;;;;;;
17.07.2020;;33408;;;;;;;;;;;;
20.07.2020;;33507;;;;;;;;;;;;
21.07.2020;;33549;;;;;;;;;;;;
22.07.2020;;33624;;;;;;;;;;;;
23.07.2020;;33617;;;;;;;;;;;;
24.07.2020;;33327;;;;;;;;;;;;
27.07.2020;;33346;;;;;;;;;;;;
28.07.2020;;33742;;;;;;;;;;;;
29.07.2020;;34079;;;;;;;;;;;;
30.07.2020;36672;33700;36672;36672;36672;36672;;1;1;36672;1;67400;2;
31.07.2020;;33832;;;;;;;;;;67664;2;
03.08.2020;30665;33189;30665;30665;30665;30665;;1;2;61330;2;199134;6;
04.08.2020;32172;34629;30255;36017;30255;33123;8,02;1;9;386061;12;138516;4;
05.08.2020;34072;34603;33424;34838;33424;34838;5,18;1;3;102217;3;346030;10;
06.08.2020;;34267;;;;;;;;;;342670;10;
07.08.2020;;34217;;;;;;;;;;342170;10;
10.08.2020;32649;34012;34337;34337;30960;30960;;1;2;65297;2;340120;10;
11.08.2020;34150;34140;34150;34150;34150;34150;10,30;1;1;34150;1;409680;12;
12.08.2020;;34343;;;;;;;;;;412116;12;
13.08.2020;;34762;;;;;;;;;;417144;12;
14.08.2020;;34938;;;;;;;;;;419256;12;
17.08.2020;;34885;;;;;;;;;;418620;12;
18.08.2020;;34769;;;;;;;;;;417228;12;
19.08.2020;33396;34899;33397;33397;33396;33396;;1;3;100189;3;279192;8;
20.08.2020;33393;35014;32471;35134;32471;32575;-2,46;1;3;100180;3;210084;6;
21.08.2020;;35106;;;;;;;;;;210636;6;
24.08.2020;;35108;;;;;;;;;;210648;6;
25.08.2020;;35153;;;;;;;;;;210918;6;
26.08.2020;;35078;;;;;;;;;;210468;6;
27.08.2020;;35589;;;;;;;;;;213534;6;
28.08.2020;;35505;;;;;;;;;;213030;6;
31.08.2020;;35046;;;;;;;;;;210276;6;
01.09.2020;;34619;;;;;;;;;;207714;6;
