Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
06.02.2020;;34341;;;;;;;;;;;;
07.02.2020;;34320;;;;;;;;;;;;
10.02.2020;;34261;;;;;;;;;;;;
11.02.2020;;34422;;;;;;;;;;;;
12.02.2020;;35121;;;;;;;;;;;;
13.02.2020;;34975;;;;;;;;;;;;
14.02.2020;;35265;;;;;;;;;;;;
17.02.2020;;35335;;;;;;;;;;;;
18.02.2020;;35283;;;;;;;;;;;;
19.02.2020;;36028;;;;;;;;;;;;
20.02.2020;;35947;;;;;;;;;;;;
21.02.2020;;36182;;;;;;;;;;;;
25.02.2020;;34953;;;;;;;;;;;;
26.02.2020;;35152;;;;;;;;;;;;
27.02.2020;;33877;;;;;;;;;;;;
28.02.2020;;33241;;;;;;;;;;;;
02.03.2020;;33787;;;;;;;;;;;;
03.03.2020;;33957;;;;;;;;;;;;
04.03.2020;;33947;;;;;;;;;;;;
05.03.2020;;34075;;;;;;;;;;;;
06.03.2020;;32924;;;;;;;;;;;;
10.03.2020;;30281;;;;;;;;;;;;
11.03.2020;;30181;;;;;;;;;;;;
12.03.2020;;28120;;;;;;;;;;;;
13.03.2020;;27641;;;;;;;;;;;;
16.03.2020;;27463;;;;;;;;;;;;
17.03.2020;;27510;;;;;;;;;;;;
18.03.2020;;26676;;;;;;;;;;;;
19.03.2020;;27354;;;;;;;;;;;;
20.03.2020;;28419;;;;;;;;;;;;
23.03.2020;;27027;;;;;;;;;;;;
24.03.2020;;28282;;;;;;;;;;;;
25.03.2020;;28771;;;;;;;;;;;;
26.03.2020;;28980;;;;;;;;;;;;
27.03.2020;;29697;;;;;;;;;;;;
30.03.2020;;29542;;;;;;;;;;;;
31.03.2020;;29847;;;;;;;;;;;;
01.04.2020;;30096;;;;;;;;;;;;
02.04.2020;;30149;;;;;;;;;;;;
03.04.2020;;28349;;;;;;;;;;;;
06.04.2020;;29529;;;;;;;;;;;;
07.04.2020;;29460;;;;;;;;;;;;
08.04.2020;;29888;;;;;;;;;;;;
09.04.2020;;29755;;;;;;;;;;;;
10.04.2020;;29806;;;;;;;;;;;;
13.04.2020;;29530;;;;;;;;;;;;
14.04.2020;31046;29765;31046;31046;31046;31046;;4;1;124184;4;238120;8;
15.04.2020;30054;29652;30253;30253;29855;29855;-3,84;1;2;60108;2;355824;12;
16.04.2020;;29110;;;;;;;;;;349320;12;
17.04.2020;29223;29223;29223;29223;29223;29223;;1;1;29223;1;350676;12;
20.04.2020;;29383;;;;;;;;;;352596;12;
21.04.2020;;28832;;;;;;;;;;345984;12;
22.04.2020;;29610;;;;;;;;;;355320;12;
23.04.2020;;30040;;;;;;;;;;360480;12;
24.04.2020;29555;29555;29555;29555;29555;29555;;4;2;147775;5;650210;22;
27.04.2020;;29708;;;;;;;;;;653576;22;
28.04.2020;;30100;;;;;;;;;;662200;22;
29.04.2020;;30538;;;;;;;;;;671836;22;
30.04.2020;;30576;;;;;;;;;;672672;22;
04.05.2020;;30319;;;;;;;;;;667018;22;
05.05.2020;;30555;;;;;;;;;;672210;22;
06.05.2020;;30405;;;;;;;;;;668910;22;
07.05.2020;;30658;;;;;;;;;;674476;22;
08.05.2020;;31195;;;;;;;;;;686290;22;
12.05.2020;;30894;;;;;;;;;;679668;22;
13.05.2020;;30365;;;;;;;;;;668030;22;
14.05.2020;;30149;;;;;;;;;;663278;22;
15.05.2020;;30460;;;;;;;;;;670120;22;
18.05.2020;;31018;;;;;;;;;;682396;22;
19.05.2020;;31098;;;;;;;;;;684156;22;
20.05.2020;;31720;;;;;;;;;;697840;22;
21.05.2020;;31437;;;;;;;;;;691614;22;
22.05.2020;;31243;;;;;;;;;;687346;22;
25.05.2020;;31703;;;;;;;;;;697466;22;
26.05.2020;32200;32200;32200;32200;32200;32200;;1;1;32200;1;772800;24;
27.05.2020;31900;31204;31900;31900;31900;31900;-0,93;1;1;31900;1;748896;24;
28.05.2020;31660;31533;31830;31873;31418;31589;-0,98;1;13;538222;17;1639716;52;
29.05.2020;31051;31000;31589;31589;31000;31000;-1,86;1;18;838369;27;3286000;106;
01.06.2020;31049;30801;31100;31200;30800;30800;-0,64;1;8;403636;13;4065732;132;
02.06.2020;31154;31100;31194;31200;30801;31065;0,86;1;7;436160;14;4291800;138;
03.06.2020;31650;31650;31650;31650;31650;31650;1,88;1;1;31650;1;4367700;138;
04.06.2020;31627;31090;32061;32061;31090;31090;-1,77;1;12;1012072;32;6280180;202;
05.06.2020;30890;30964;30873;30986;30714;30714;-1,21;1;8;247118;8;5945088;192;
08.06.2020;30870;31345;30701;31630;30700;31630;2,98;1;18;617407;20;5516720;176;
09.06.2020;31503;31937;31500;31988;31076;31988;1,13;2;9;409534;13;6004156;188;
10.06.2020;31659;31279;32540;32540;31251;31251;-2,30;2;10;379903;12;6193242;198;
11.06.2020;31400;31400;31400;31400;31400;31400;0,48;2;2;94200;3;6405600;204;
15.06.2020;31255;31256;32119;32119;30806;31300;-0,32;2;43;3594330;115;11189648;358;
16.06.2020;31572;31307;31200;31868;31200;31307;0,02;1;33;1925869;61;13775080;440;
17.06.2020;31525;31250;31307;32000;31200;31200;-0,34;1;84;6210367;197;24437500;782;
18.06.2020;31187;31420;31300;31799;31007;31443;0,78;2;147;10385233;333;28969240;922;
19.06.2020;31633;31570;31499;31760;31450;31595;0,48;1;316;18157398;574;47796980;1514;
22.06.2020;31340;31235;31573;31574;31063;31244;-1,11;1;317;16672952;532;61970240;1984;
