Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
11.09.2018;;25927;;;;;;;;;;;;
12.09.2018;;26516;;;;;;;;;;;;
13.09.2018;;27246;;;;;;;;;;;;
14.09.2018;;27378;;;;;;;;;;;;
17.09.2018;;28400;;;;;;;;;;;;
18.09.2018;;28694;;;;;;;;;;;;
19.09.2018;;28335;;;;;;;;;;;;
20.09.2018;25753;27919;25694;28000;25656;28000;;1;4;643820;25;1284274;46;
21.09.2018;27876;27251;27972;28000;27212;27226;-2,76;1;22;1588906;57;1090040;40;
24.09.2018;27304;27382;27304;27305;27304;27305;0,29;1;11;300349;11;492876;18;
25.09.2018;;28242;;;;;;;;;;508356;18;
26.09.2018;27184;27845;27161;27202;27161;27186;;1;9;244657;9;;;
27.09.2018;;28044;;;;;;;;;;;;
28.09.2018;;27966;;;;;;;;;;;;
01.10.2018;;28140;;;;;;;;;;;;
02.10.2018;;27989;;;;;;;;;;;;
03.10.2018;;28298;;;;;;;;;;;;
04.10.2018;;28200;;;;;;;;;;;;
05.10.2018;;28178;;;;;;;;;;;;
08.10.2018;;27848;;;;;;;;;;;;
09.10.2018;;27314;;;;;;;;;;;;
10.10.2018;;27179;;;;;;;;;;;;
11.10.2018;;27024;;;;;;;;;;;;
12.10.2018;;27545;;;;;;;;;;;;
15.10.2018;;27895;;;;;;;;;;;;
16.10.2018;;28144;;;;;;;;;;;;
17.10.2018;;28048;;;;;;;;;;;;
18.10.2018;27500;27499;27500;27500;27499;27500;;12;6;852499;31;1704938;62;
19.10.2018;27350;27500;27200;27500;27200;27500;;1;2;54700;2;1760000;64;
22.10.2018;27200;27200;27200;27200;27200;27200;-1,09;2;17;843200;31;1577600;58;
23.10.2018;;26869;;;;;;;;;;1558402;58;
24.10.2018;26875;26875;26875;26876;26875;26875;;1;3;80626;3;1666250;62;
25.10.2018;;26779;;;;;;;;;;1660298;62;
26.10.2018;;26365;;;;;;;;;;1634630;62;
29.10.2018;26398;26499;26398;26398;26398;26398;;1;1;26398;1;1642938;62;
30.10.2018;;26295;;;;;;;;;;1630290;62;
31.10.2018;;26383;;;;;;;;;;1635746;62;
